block,HHI
11444517,1848.455564210352
11444556,1603.9375108330692
11444595,1604.82652927438
11444666,1605.6504027896635
11444676,1606.910426746357
11444691,1629.0387561708226
11444727,1626.9109442368313
11444739,1629.0387561708226
11444741,1649.9502199959484
11444781,1648.8787314121028
11444801,1644.8639136761483
11444806,1648.8787320237573
11444845,1645.7864519392683
11444849,1648.8787320237573
11444864,1647.6386467872724
11444870,1648.8787320237573
11445132,1648.4711068384279
11445155,1648.439947347607
11445208,1648.3638225093373
11445351,1648.455049283826
11445368,1647.8347213380696
11445462,1635.6817514226684
11445528,1629.5685295421092
11445547,1629.4831355865642
11445620,1641.56656319788
11445641,1601.026085520843
11445783,1641.56656319788
11445864,1640.527871434561
11445883,1639.7882198604082
11445961,1654.7848273900638
11446000,1654.184397084097
11446244,1651.6964586493123
11446303,1651.427550756659
11446303,1651.427550756659
11446319,1651.2408338132284
11446574,1650.8109085015658
11446739,1651.0796653813948
11446846,1646.5791407623872
11446925,1647.1999013571271
11446988,1647.276093358778
11447101,1648.3167325865734
11447194,1648.3613917723458
11447200,1647.1361502938335
11447203,1648.3613917237735
11447343,1639.7577180973947
11447474,1636.8459938687763
11447657,1639.7577180973947
11447677,1639.1115743546022
11447882,1641.5710312354
11448143,1641.6616454957498
11448561,1585.096135397978
11448572,1531.487120342923
11448904,1486.984674244424
11449013,1483.0390851211139
11449298,1482.6843609370812
11449421,1476.4294910131794
11449612,1476.380597692072
11449878,1476.3701347666472
11449924,1476.3117102834412
11450017,1483.3051586484114
11450381,1337.027980005545
11450483,1338.241570964804
11450603,1338.2316131619343
11450622,1338.2760197333857
11450635,1320.6133622809693
11451139,1382.0442603581084
11451276,1382.1376273962655
11451413,1377.355055530886
11451424,1377.49100844518
11451443,1382.0639246192386
11451822,1422.1468604194474
11451937,1368.7664335578534
11452236,1368.7566013503176
11452315,1368.7031961712275
11452322,1368.7377465354962
11452631,1368.672683050156
11452640,1368.273070284968
11452762,1364.2954947848286
11452955,1359.755246520047
11453036,1359.8008345927806
11453130,1360.2819223755976
11453245,1329.4328760950477
11453278,1329.391664280751
11453728,1329.5798826419866
11453889,1329.568914958073
11454081,1329.3122943911048
11454123,1334.4377712001228
11454253,1479.9594331100916
11454318,1479.9285428247902
11454324,1495.8043121372982
11454353,1479.9285895792143
11454445,1479.8758586057243
