block,HHI
11415659,760.5192495653725
11415792,727.4002500354158
11415806,727.9411092045083
11415808,709.8208439571679
11415813,709.609145757526
11415884,702.2560424462191
11415954,703.7271531807941
11415978,735.0253329813698
11416007,734.9361749032828
11416372,697.2366689520478
11416561,696.7667318585372
11416972,696.8118151433881
11417216,696.8603076719936
11417512,698.5742150510092
11417673,719.3566814056702
11417735,718.7914444249251
11417757,716.1315817209079
11418104,716.6864902914738
11418536,725.2282343869125
11418857,720.3785986213247
11419080,684.3045632883293
11419210,683.0684150458625
11419228,683.5550611849667
11419310,678.1386381606909
11419336,677.8059347561552
11419351,661.8928045628671
11419436,661.6844820512799
11419541,661.821817497326
11419646,651.3252313117324
11419649,651.20298245482
11419978,651.2083033883013
11420081,654.9764958447445
11420118,654.1799069892116
11420299,657.7339021919029
11420490,643.4232647091119
11420540,635.6228910967787
11420555,630.3660434768271
11420622,632.7602512152249
11420756,626.6090447420345
11421067,626.5689343173933
11421100,624.85437068636
11421453,624.799266781087
11421501,647.8769219750016
11421840,543.1300218843343
11421880,543.3215692804877
11421955,538.5993871729664
11422108,543.3215675544974
11422128,538.5993870292023
11422159,535.770471198192
11422450,534.7740383043381
11422669,558.9401871459215
11422699,560.0143380729523
11422756,559.8879488261684
11422797,552.8159429808076
11422987,565.7390076493674
11423153,567.3455737886002
11423392,566.0891402932981
11423743,564.5027890486549
11424133,545.9395200148997
11424164,564.5027890486549
11424556,570.0260259296119
11424962,575.495313834288
11425470,1527.5058459968188
11425744,1516.8745165500288
11425999,1515.9923463047433
11426061,1505.738436440178
11426525,1505.7062141967253
11426565,1545.1811988253794
11426596,1555.7265730367592
11426658,1503.6623012735602
11426896,1502.1701509950844
11427177,1496.3173266432352
11427375,1496.320688355988
11427387,1496.3706697604143
11427861,1485.8292937222284
11428012,1480.115346634237
11428016,1460.5331056762861
11428498,1459.1484002169968
11428682,1464.1854362602498
11428822,1464.4087992747457
11428829,1461.3476228347745
11429187,1615.0124767240345
11429530,1594.5587239932108
11429825,1605.4099274204725
11430441,1561.6843288491086
11430876,1419.5113125077823
11430925,1351.5090078630806
11431159,1350.1482073975917
11431424,1349.4212230136832
11432984,1349.3976988070735
11432999,1349.4212230136832
11433115,1348.7591592571102
11433368,1348.7449681689102
11433424,1347.710807799674
11433682,1347.7849194330315
11433809,1347.7411701916774
11434584,1347.1975006052328
11434966,1346.771521518844
11434988,1346.1316497702219
11434994,1424.4350997075549
11435036,1484.8296583775193
11435133,1487.3675013665036
11435153,1484.8665255072713
11435174,1483.5561549684237
11435233,1483.512375798254
11435346,1532.119782153636
11435371,1531.1969471448015
11435415,1530.3308711419215
11435888,1511.834443588863
11435916,983.827512195958
11436272,982.2541752467073
11436364,976.0957908785316
11436533,979.5885193132862
11436541,983.3125294737212
11436853,982.5742579184612
11437066,921.9063875589318
11437561,845.3537350787104
11437574,850.1252414185354
11437636,913.7102004287957
11438067,913.7088296436343
11438149,913.7073976577913
11438851,912.761399913376
11439008,912.6878581268637
11439379,911.9300660719477
11439654,911.8646106487042
11439854,911.8731177760334
11439881,921.3081795770582
11440016,920.9924460170912
11440050,917.9651429421364
11440090,917.9175987441729
11440270,916.3171186217423
11440279,914.3841182638052
11440597,914.0523099935173
11440610,914.7595074725878
11440766,872.3799223380583
11440789,843.8008170240516
11440839,840.6109383495085
11440938,838.8256668771377
11440990,838.86484923399
11440998,838.288531606502
11441033,800.1515513333101
11442261,800.1094915689732
11442624,796.1889239569626
11442652,794.8176065226854
11442702,748.3872926265158
11442741,737.4003741288565
11442823,740.2803723563419
11442913,851.4054685724014
11443073,851.0613621797958
11443079,851.0607110976298
11443191,850.2297591783561
11443352,797.0341924713167
11443367,796.3542541106649
11443595,807.0034112157057
11443714,801.894834763204
11443732,801.9344534863732
11443913,796.7524656043801
11444018,796.3799045006006
11444317,791.2700740880957
11444624,786.4266784261108
11444660,785.8254003523913
11444714,779.2599408209829
11444714,779.2599408209829
11444739,778.809419649014
11444870,778.5491889744105
11444880,778.809419649014
11444963,773.8670990759286
11445063,771.2419745804589
11445846,768.1052433884756
11446393,765.8031664499193
11446481,763.3636471220295
11446823,760.926901882854
11446854,760.987962571459
11446884,761.957445234048
11447013,760.7389701378871
11447049,760.7145038299116
11447056,759.9428448530223
11447097,760.3025200345596
11447203,760.0495815302212
11447210,760.3025200345596
11447235,759.726701796539
11447487,759.6884229101158
11447822,764.2834587237495
11447839,769.1408176119633
11447916,763.5358193008652
11448974,764.2641549405007
11449013,765.2117361778471
11449113,751.6781627520776
11449289,751.6162598874214
11449307,751.5347057069879
