block,HHI
11434505,2267.6552629447865
11434987,2267.4536467698713
11435269,2267.6552629447865
11435414,2256.089947175039
11435573,2236.2620534739294
11435577,2239.678470444199
11435611,2174.7945033573887
11435648,2174.7327443497543
11435725,2124.0322214526377
11436305,2017.1312157605826
11436633,2017.021132511448
11437360,2022.6466621957682
11438928,2006.6111391795982
11439123,1966.9864072138375
11439200,1966.4144315381645
11439250,1913.1533752342648
11439253,1909.286710101189
11439920,1909.2181088449136
11440129,1905.4058418015898
11440164,1866.0857235094215
11440336,1866.6109103140514
11440514,1866.5811441591063
11440977,1866.3272558456595
11440988,1863.2338624351405
11441032,1863.1153206779948
11441062,1800.0459316976467
11441066,1800.035989038352
11441623,1799.9789539230285
11441682,1799.9590711578314
11442090,1798.2789730876923
11442341,1798.3782662187743
11442953,1798.3286269314456
11443017,1800.4579932679583
11443158,1770.9394463760461
11443244,1800.4579932679583
11443473,1800.5206950277548
11443983,1800.5489237689912
11443984,1800.5771007237438
11444584,1787.67823411129
11444612,1800.5771007237438
11445116,1790.7471582879764
11445266,1720.169922880906
11445854,1720.1421076981883
11446246,1719.678795874321
11446255,1720.1421076981883
11446261,1713.1618506671905
11446274,1716.362083992155
11446432,1707.6309725926126
11446435,1710.805713008111
11447456,1712.3620731897763
11447491,1712.1779460587538
11447763,1743.8884301965675
11448313,1743.8789251096605
11448381,1743.9864650074067
11448399,1596.7433791254484
11449284,1588.904754664112
11450466,1588.9135124260195
11450485,1587.2776773768144
11450645,1586.0710775821956
11450708,1587.2776773768144
11450920,1447.3432725266418
11450939,1447.2630133715045
11450981,1445.9831359330212
11451167,1322.8916529213575
11451241,1322.8095845307898
11451248,1322.7278302625866
11451263,1305.4447663241954
11451318,1305.3360643996132
11451344,1305.1387242842216
11451385,1303.8784302973652
11451519,2798.5459093255604
11451725,2798.6504786570376
11451738,2798.545909332907
11451752,2798.6504786570376
11452042,2798.3755425689264
11452410,1908.9097888861959
11452524,2798.3666034946286
11452585,2797.4062918956943
11452594,2799.2346984468086
11452622,2792.411072812609
11452627,2794.730688245249
11452675,2794.872251528009
11452875,2795.6837090268596
11452876,2877.682073806234
11452985,3067.0614055908254
11453124,3077.616334418705
11453597,3077.737661941769
11454233,3119.064056339669
11454320,3115.289273844436
11454592,3115.550161531739
11454676,3035.161947257107
11454714,2630.218867450129
11454824,2633.6893290548755
11455165,2623.8099168312015
11455382,2612.036642505652
11455421,2603.028663716798
11455512,2583.1964677815286
11455532,2583.146262452187
11455559,2289.9627587362597
11455566,2287.5551264108612
11455757,2259.2960371020763
11455813,2239.9141653733263
11455862,2239.020844059872
11455874,2235.1615821276378
11455890,2033.0303760539548
11455900,2021.1779029598574
11455961,2021.1682424426056
11456097,2021.0811950576783
11456314,2018.7690760687494
11456317,2004.9768799071148
11456391,2004.9663494901079
11456694,1671.1127566171979
11456704,2004.9663494901079
11456759,2004.958839614995
11456782,2004.2106625700449
11456906,1774.1783557077317
11456977,1774.7918780034706
11457009,1776.6681350372662
11457123,1775.2068251041112
11457777,1790.5223843356882
11457992,1793.4458105923813
11458249,1806.2588109942092
11458394,1805.6269656965053
11459064,1802.4788555522398
11459289,1798.0871537197254
11459295,1791.8538495096882
11459349,1791.66646982892
11459358,1791.1771071107414
11459433,1787.993359082964
11459499,1787.9809050627227
11459500,1779.8631218187213
11459537,1779.6194286936407
11459692,1777.768676331358
11459739,1748.03991121725
11459919,1777.768676331358
11460091,1762.4077486320157
11460172,1756.3602920154945
11460302,1755.815119299022
11460371,1754.6051923213352
11460426,1757.699753649179
11460430,1701.4306917794997
11461284,1700.0317307382566
11461330,1710.613744633966
11461449,1710.0337931146125
11461749,1710.1015877930565
11463001,1710.0617097424529
11463125,1700.0130848837464
11463347,1700.012243593689
11463440,1724.9487351766923
11464376,1696.5646648649515
11464418,1724.9487351766923
11464720,1441.7661902525772
11464751,1441.708496379075
11464921,1440.6279990317994
11464978,1435.3541542517733
11465033,1395.3216902696072
11465045,1395.2108339454994
11465203,1392.7777576727083
11465392,1392.726845760424
11465430,1392.4710398749032
11465602,1390.431301415316
11465663,1388.2156236768274
11465667,1388.1740816088713
11465777,1389.4557102960566
11466011,1389.4059812264834
11466015,1386.6660813201818
11466039,1386.6425628790605
11466305,1378.2906622617616
11466551,1378.2523118443028
11466654,1377.0023075994325
11466992,1380.4054056511648
11467503,1385.4177839702302
11467756,1385.415422799412
11467913,1385.4568402430164
11467932,1385.4821222476244
11468102,1384.9787503323892
11468538,1396.6376958062021
11468770,1225.3217985410197
11468948,1222.3752805804604
11469218,1222.0495634036504
11469471,1212.7469449066
11469670,1194.8144960794396
11470188,1192.3269975205092
11470811,1192.2466518439107
11470942,1180.9332942093758
11470952,1179.763923733377
11471123,1179.5312390676354
11471162,1166.4196223953002
11471450,1166.1094864575782
11471663,1166.4196223953002
11471798,1166.4032178159264
11471879,1021.0021887305202
11472022,1016.7633710766244
11472040,1017.5930696733316
11472092,1011.7823150389704
11472204,1011.021289415514
11472272,1015.2237577128717
11472313,1014.0501962348155
11472434,1005.608882717113
11472691,929.3021683098384
11472694,929.5172937218762
11472778,929.5165797939484
11472781,929.4013299520265
11472792,929.3300171799207
11472834,928.5133388783562
11473078,927.4669283477597
11473110,900.5211988188545
11473253,886.0933843851777
11473344,886.051499673913
11473394,885.7381974983196
11473486,885.1838195414078
11473622,885.0856732405998
11473634,885.0029306660754
11473708,880.6560263032748
11473779,880.6527808755357
11474338,880.8832216087724
11474412,892.0177922738129
11474831,841.9842838586217
11474855,841.0571955553955
11474865,862.272494939913
11474866,849.2176975222742
11475000,849.1418096681089
11475268,849.4213997972495
11475462,914.458176932698
11475792,851.8078152468252
11475832,850.7408461685434
11475902,850.7324467440689
11475910,839.2160694110014
11475960,805.5576141352298
11475995,803.383441651311
11476345,803.3510797298314
11476374,803.1457249838954
11476504,812.3879310090807
11476608,811.8887601366026
11476826,811.856603396825
11476872,810.8962264253549
11476955,810.5684317477783
11476971,807.40867015126
11477309,801.2780346409426
11477317,795.0763890158031
11477318,794.9542713277065
11477531,788.3889326712687
11477820,788.2352403536702
11477890,794.3554897275014
11478023,792.8116104990712
11478054,792.501846883836
11478168,789.7564646188313
11478198,797.3976603539235
11478458,1442.1628087366842
11478789,1442.3403196109232
11478814,1442.5388427325474
11479887,1442.1636638129703
11480037,1442.1256937953594
11480115,1441.7841874123797
11480118,1441.780391690024
11480275,1445.9529353859466
11480290,1447.8566750311534
11480606,1451.66672002364
11480985,1442.6773784774964
11481147,1486.8021424722783
11481413,1487.4203175798195
11482066,1488.2095865440258
11482742,1488.2503311630542
11482843,1488.210165171554
11482997,1487.032224303045
11483062,1486.2538730956205
11483733,1519.3225741173012
11484013,1633.2604686822451
11484071,1627.542746855497
11484085,1633.2604686822451
11484782,1635.5645418991423
11485077,1865.913963026496
11485232,1860.1985611550986
11485386,1848.259327320561
11485522,1848.3309820556044
11485532,1845.351972233209
11485568,1844.2219986769035
11485606,1844.1992544645502
11485659,1844.1952982105595
11485811,1791.2287455749204
11485817,1790.1588458533834
11486035,1791.5099586138574
11486156,1793.0363079832612
11486238,1792.6732801032367
11486275,1791.200133803711
11486284,1676.5444929557225
11486576,1676.2041366621802
11486743,1676.1561909239172
11486838,1676.1318200153928
11486867,1676.1561909239172
11486942,1636.101388569248
11487408,1636.242568271408
11487956,1636.2378694385995
11488740,1635.7576151448332
11488743,1702.0865864742307
11488827,1698.5676331728314
11488841,1689.0517123267982
11489171,1687.5181781765248
11489745,1664.1155419946006
11490004,1665.617037020708
11490017,1664.1155429270352
11490032,1668.7499569534612
11490142,1663.9327176000634
11490177,1663.716745356696
11490184,1591.0722845297232
11490194,1591.039202701589
11490334,1591.118242048758
11490349,1592.0190385166588
11490696,1587.5396069269118
11490747,1596.7709466259323
11491107,1640.9839176952798
11491630,1640.276389852138
11491732,1640.232039583946
11491906,1639.5320292244633
11492248,1640.8736818180091
11493238,1640.826478907503
11493265,1637.4558215333536
11493276,1636.3985350981322
11493276,1636.3985350981322
11493861,1630.868438245504
11493879,1626.8019934548058
11495007,1627.2602734224527
11495298,1627.2136637265396
11495309,1627.027286102073
11495676,1566.6106110783928
11495676,1566.6106110783928
11495704,1566.13223388573
11495781,1626.5175267220015
11495826,1626.0520349468586
11495908,1594.6444290453182
11495967,1594.7778453664873
11496526,1452.034939774618
11496664,1437.8240172803785
11496718,1438.9721291338058
11497016,1579.5716731405694
11497349,1596.1340966146863
11497369,1593.2290322288206
11497464,1593.2281294313252
11497504,1593.1814457644864
11497764,1588.6972865994464
11497928,1619.9258809256623
11498007,1631.2451655371744
11498021,1631.2446977329475
11498228,1581.381337188002
11498456,1590.2963351765115
11499330,1587.6074218804965
11499500,1583.1490385089453
11500217,1587.6076158374253
11500560,1590.7010333391884
11500586,1590.4131092292669
11501213,1590.9029027575532
11501451,1641.231233437661
11501898,1641.9323473614916
11502292,1556.710929560408
11502325,1556.971040680812
11502443,1642.2148909435448
11502667,1642.210210252847
11502846,1642.2644318158136
11502976,1642.2171822428022
11503527,1642.2660567357113
11503992,1654.1924094867552
11504030,1652.5968432087652
11504819,3227.4771867477125
11504991,3227.6730735608867
11505086,3234.937780988061
11505181,3237.2262357751574
11505223,3246.089569317921
11505290,3198.3667424343266
11505320,3246.089569317921
11505748,3241.9337130515587
11505834,3231.5381421077286
11505874,3228.841554305094
11505874,3228.841554305094
11505879,3239.2240886318154
11506208,3248.4191507883293
11507659,3257.9345136076345
11507701,3262.3215445395995
11507767,3263.6426587648266
11507981,2701.2783505808306
11508085,2701.249855216045
11509051,2708.207085169919
11509206,2702.1707023037347
11509370,2387.2391506861663
11509467,2736.4386966659085
11509676,2736.3846955446174
11509742,2745.0744513201707
11509753,2745.0794336102035
11509852,2745.0744513276763
11509856,2745.128710130291
11509861,2745.0744513296772
11509884,2745.128710130291
11510425,2746.812973592529
11511002,2746.3159092402993
11511101,2178.2936706619844
11511130,2176.7046036950737
11511290,2167.469824047172
11511297,2167.448669866797
11511333,2167.2142143201577
11511437,2166.301088269092
11511736,2165.4652580689726
11511770,2165.452829169988
11511900,2164.4005462263253
11511922,2164.377374051517
11512056,1810.4092695346872
11512343,1807.5731985076782
11512384,1807.2773387164798
11512842,1806.0031500408875
11513277,1807.6194493973824
11513869,1802.0236234332835
11514009,1724.407973078849
11514163,1724.4672574768388
11514177,1727.3996639055106
11514584,1727.4290969123708
11514639,1727.4439535276247
11514803,1634.3773747339712
11514968,1648.6764284490782
11515411,1648.9869533910887
11515669,1649.1443036074381
11515861,1597.6522212769812
11516310,1598.0942456947803
11516330,1598.3085079956418
11516546,1556.9145676983028
11516546,1556.9145676983028
11516619,1556.7927022131744
11516984,1589.5935773632168
11517155,1563.616646794966
11517172,1563.2851522896224
11517256,1629.9865055637902
11517280,1619.0972119859189
11517300,1610.2486392012638
11517351,1632.2014896932742
11517361,1631.7687103734106
11517373,1632.2014896932742
11517404,1624.8885071234317
11517447,1624.7801878416724
11517511,1619.3189316744104
11517596,1620.4552752338575
11517603,1619.3189324762714
11517741,1619.2869123275648
11517767,1615.7800164630385
11517871,1615.7072523059703
11517902,1615.778934634796
11517970,1550.2101103648874
11518003,1550.1623862675228
11518104,1550.1105655186534
11518147,1549.9678258088823
11518256,1549.8965977372256
11518372,1549.5245303783938
11518438,1549.1588796688995
11518467,1548.784563813186
11518731,1544.1834842458625
11518756,1548.784563813186
11518818,1548.8230882463365
11518824,1548.6882676863104
11519116,1533.2931119519317
11519152,1511.1321905510927
11519626,1510.7963575342712
11519666,1510.4738869055489
11519710,1553.7859056987681
11519911,1532.1160837105726
11520112,1529.3052700202416
11520215,1500.5050019940738
11520424,1500.330298559934
11520436,1499.90605239379
11520659,1489.6032472302054
11520781,1467.004804596741
11520783,1408.4998377963445
11520811,1353.255724421289
11520859,1350.8581547211252
11520895,1347.9028231160103
11520930,1347.8346447688739
11520934,1276.2239288192027
11520948,1269.6099122675018
11520985,1263.8082872686928
11521003,1261.8631861129816
11521110,1040.6882612991167
11521159,1040.4513602855338
11521208,1039.4433495348483
11521227,1039.2627607739498
11521267,981.7908916454688
11521282,1037.2151365192485
11521299,942.3067647309747
11521311,889.6475007532817
11521370,885.2214232735091
11521501,884.0686214266234
11521547,885.1815997449521
11521553,886.3114797976503
11521715,889.9577291502211
11521753,817.9506535269173
11521764,818.2975865202535
11521946,821.5597814702917
11521952,833.2295114763807
11522013,891.4407643223052
11522088,891.4125626208928
11522273,883.999186324997
11522281,883.6075806544047
11522296,883.5840167368162
11522390,882.9958442332114
11522468,881.3275393204004
11522502,880.7844889601398
11522509,872.8770947814465
11522621,867.8238054503569
11522632,858.0547634040814
11522870,829.0379397679948
11523106,829.2422150081765
11523251,829.038904106813
11523278,823.0223792647931
11523278,823.0223792647931
11523281,826.0541375305401
11523286,826.684699325419
11523288,826.6720208525265
11523401,817.1565002501721
11523612,819.0952081142058
11523710,819.1077091238891
11523846,818.7955788426624
11524153,822.0676729074587
11524170,822.1470265950279
11524182,822.0201561659563
11524233,821.1747087551715
11524306,823.7090895181224
11524419,825.631656075509
11524509,825.8368162912157
11524758,825.3612244770096
11524822,825.3596518639066
11524845,825.3594552867888
11524861,832.4128979846088
11524883,832.4031412891115
11524900,832.4047342552916
11524902,832.3948945776826
11524946,827.8491967566666
11524984,827.8369866421856
11525044,824.6837705898938
11525103,824.4558582712599
11525118,824.4679933811436
11525537,822.9091762162035
11525644,818.4777597093793
11525755,818.4744308468172
11525811,809.3870504310568
11525890,811.0464543827038
11525928,811.9716724994738
11525964,817.3809085418327
11526064,823.099574128296
11526255,823.0817969812849
11526493,823.3880630145951
11527004,821.4464563383436
11527012,819.7285968726027
11527012,819.7285968726027
11527046,818.1764910259914
11527047,816.653903116887
11527119,816.641799171881
11527311,805.81849290713
11527773,572.1381101807234
11527794,572.1277762983242
11527996,571.5403588038877
11528160,565.9429000119741
11528179,567.2249087497829
11528205,567.2112864807563
11528255,571.8250645153719
11528266,571.8275939854385
11528342,567.2113295944191
11528393,560.5660749581084
11528456,560.4231466569402
11528536,560.4849315536252
11528571,560.4743701672492
11528581,560.1831441745788
11528648,552.4318832912943
11528734,552.0144686068396
11528814,553.2463455201206
11528871,542.7002190373568
11528906,542.6323242757264
11529117,536.9587592081259
11529229,536.7608298387916
11529257,516.9360386065302
11529270,514.9991475785063
11529278,514.8503484952352
11529321,514.9991475785063
11529333,511.90614135951625
11529392,502.672153858779
11529441,495.20977596564586
11529517,495.1912537821108
11529588,471.82792845243006
11529645,495.1495913383509
11529659,495.1681430282163
11529665,495.16459287382173
11529991,496.9613072287465
11530009,500.201714758108
11530042,498.3568450570358
11530227,507.2653030065639
11530431,507.2705229203212
11530465,482.83348862416744
11530644,481.6646413603298
11530669,481.7108182247146
11530739,357.5959916367472
11530916,357.1398186604511
11531018,357.0992104346377
11531041,356.93489389945165
11531172,356.9299257849552
11531198,356.9237164168098
11531209,356.73429035112616
11531257,352.0721835949713
11531260,378.4336161602027
11531279,375.96747743926323
11531304,374.99994102928497
11531367,370.7535728645752
11531394,369.6646269474774
11531414,369.65506912318773
11531479,376.0421173418891
11531513,375.91571824006826
11531560,375.91090889826256
11531586,375.9052057218817
11531787,383.1093814559272
11531910,383.0016582117188
11532036,382.98703172835553
11532053,380.990698122405
11532080,383.0260388444767
11532201,383.0406111453041
11532327,382.8355221753411
11532534,397.80295801221183
11532549,398.0491359793126
11532776,401.9307440769895
11532821,401.69434755539106
11532941,392.71301602658974
11532954,397.1165891721662
11532975,407.08736770357643
11533049,448.2304364659607
11533065,448.95739525670825
11533156,448.94597719291863
11533237,447.78580902520326
11533301,448.94597719291863
11533332,444.51743965132033
11533527,444.5318581436695
11533790,446.7404726555891
11533802,446.7287691925427
11533876,446.7212502654165
11533898,446.7287691925427
11534021,446.1483875422882
11534071,446.26513522693654
11534088,449.03027415998133
11534114,449.61637095034126
11534142,450.1745515493547
11534268,450.169291076529
11534315,450.18036602840266
11534346,450.17359045595214
11534363,443.41466335599125
11534374,443.40925364393854
11534385,443.3976150541227
11534397,442.26020923935755
11534430,442.2668016735706
11534463,442.15161701918913
11534468,442.1621201945504
11534482,452.1680901531171
11534797,425.5957198775317
11534827,425.7918466940748
11534828,425.78022620811856
11534909,427.6485129997042
11535040,427.9647152413784
11535107,428.00717607932415
11535203,428.1668681310973
11535230,427.76284935588114
11535908,426.04607474978127
11536126,425.9809463341019
11536468,426.40951299598504
11536741,425.6646721043711
11537013,425.9117052347374
11537109,425.87597344532617
11537249,429.6108752158138
11537432,430.72942708696104
11537455,430.4142352194738
11537485,430.4130694955648
11537485,430.4130694955648
11537519,430.3670774256118
11537532,430.2570908528629
11537615,421.28042939896255
11537623,421.3359991981347
11537708,419.68520737226754
11537887,419.6791467676175
11537942,419.58836320277237
11537983,419.10775452109766
11538011,410.90953380186227
11538085,410.9094165486415
11538635,405.1419869981844
11538741,401.36965924523156
11538871,398.68405663126515
11539334,398.6840629232439
11539485,394.3577047878788
11539493,392.24826354626884
11539711,392.0679348638586
11539840,391.9590862191548
11539844,391.8371141355915
11539882,391.15628863360047
11539908,391.13458415154463
11540499,380.4423577946356
11540585,380.02033478893657
11541096,380.00964789926036
11541188,377.9595849332116
11541273,400.01607825629924
11541416,377.9595849332116
11541793,377.9521653889491
11542257,369.483246860485
11542435,369.4090185455091
11543105,369.47763395653504
11543394,369.37565824065103
11543490,364.79498685904395
11543598,364.86778115871584
11543634,364.3719258326235
11543995,356.55875637461503
11544021,364.371526812725
11544021,364.371526812725
11544110,365.23353786922894
11544110,365.23353786922894
11544179,368.48619119055525
11544181,366.6480786993303
11544384,366.6185524818677
11544474,355.61583414599585
11544507,355.6247249703
11544536,366.62792725166946
11544703,366.6331282980799
11544753,366.6230102314004
11544767,366.6331282980799
11544833,366.55982253084613
11544936,366.4612654793795
11545087,365.7971250760275
11545331,365.782002295272
11545644,374.3164265813022
11546215,371.72566206445504
11546326,372.1391001183874
11546463,383.2032345033519
11546782,385.04282988804766
11546795,384.9344264675939
11546905,385.0428607558236
11546916,384.93445788314665
11547429,384.9214318860306
11547496,376.88169360017207
11547650,376.3274023532831
11547680,376.54102466022096
11547699,376.12325599901123
11547753,376.54102466022096
11547960,376.52639655083664
11548056,376.4740820406457
11548453,371.8622822738179
11548564,386.00134025058827
11548573,371.9158876134085
11548573,371.9158876134085
11548609,371.91792684839976
11548716,371.2900204973235
11548761,371.18949649278915
11548806,371.0832531683438
11548862,371.09348776752637
11548875,371.19484260739483
11548973,371.0933836862439
11549413,374.0741291063501
11549784,374.0772291105284
11550232,373.2123998054829
11550305,373.2019739039301
11550497,373.5599719140963
11550538,373.1499637490984
11550749,373.3846900575667
11550848,373.58986105877653
11550998,373.40598589304176
11551158,373.58986105877653
11551310,373.58739890297284
11551332,373.0821217773224
11551369,373.58986105877653
11551538,373.4950283112479
11551671,375.1021846882638
11551825,375.0259464833654
11551933,374.9262591301097
11552124,374.6564145355331
11552254,374.7080445835342
11552275,374.7152604479215
11552445,373.21678873927283
11552461,374.7152604479215
11552687,374.7090575343607
11552748,374.7193615999461
11552757,389.03991370824804
11552828,389.14491867705266
11552847,391.747149236979
11552907,391.7592712204389
11552920,391.1412721013319
11552947,391.38166426004204
11552995,392.00023612094395
11553091,394.8345850713168
11553129,401.9412797973277
11553325,399.02531404576575
11553356,401.43551904783544
11553430,404.44610715903826
11553440,407.7673800005193
11553840,407.63857696258316
11553846,407.87822234779145
11553981,407.89371871934924
11554254,407.7648546320647
11554272,407.89371871934924
11554308,414.3223093888222
11554472,409.61123325323956
11554473,411.18544519383875
11554631,413.37640077921816
11555504,412.5412179162953
11555618,409.71317747700385
11556122,409.6829291985354
11556127,408.3657633009058
11556179,405.78840803330985
11556198,405.7630869866235
11556302,406.00615645001636
11556526,406.5433764043015
11556644,410.9436541326708
11556690,417.14913174360504
11556710,417.2832799966676
11556738,417.507106403115
11557104,479.45925616109884
11557163,480.1105400157833
11557334,492.92405997448463
11557484,815.9908300906608
11557643,813.501532020284
11557680,1113.3154155604443
11557686,1057.8234725739335
11557738,1058.08387763499
11557854,1058.3442978675878
11557898,1054.9285589806334
11558000,1054.9408309213898
11558026,1054.8449279679123
11558180,1045.3243505800997
11558193,1053.7500193085734
11558222,1063.3878380598244
11558748,1078.6248779919601
11559018,1066.5386438992082
11559159,1134.0060218778144
11559265,1135.7135032860729
11559585,1402.787737788607
11559641,1404.9753582866222
11559682,1405.004245393752
11559824,1405.0576059448097
11559842,1405.961232088222
11560160,1405.9552052926967
11560259,1450.788114377175
11561165,1472.2277274935668
11561166,1150.928223316121
11561168,1288.1516518260757
11561527,1356.107926185336
11561563,1522.8071452856334
11561619,1526.3982994315388
11561800,1546.5443620412443
11561956,1541.8388403534857
11562007,1552.45982512296
11562188,1690.888018133094
11562332,1689.1753114790904
11562357,1690.888018133094
11562446,1735.3459780321703
11562827,1793.9948311616401
11562842,1794.0299654061398
11563207,1794.0657689867642
11563243,1813.608723934194
11563418,1813.995923868389
11563589,1814.2526860855744
11563816,1814.1801524638859
11564004,1829.8539634537115
11564027,1834.2321517744924
11564299,1862.4628445725348
11564626,1862.4588826251806
11564654,1881.3542773857619
11564687,1917.3252871574466
11565217,1917.3253300320364
11565345,1921.0416643042013
11565777,2146.8366668940366
11565916,2147.917482853317
11566304,2147.121484244039
11566337,1969.7534782961204
11566432,1930.2915561624284
11566502,1930.1076105370537
11566605,1930.133399965181
11566810,1860.6378784775893
11566860,1807.677139468539
11566918,1895.4370837024135
11567107,1899.0579192323494
11567199,1901.3006000112694
11567681,1901.2384288081632
11567770,1955.306205894424
11567853,1955.3711101757663
11567979,1955.8458937413325
11568077,1913.863170782804
11568157,1748.4724489766977
11568250,1726.4907126512533
11568390,1726.2344271988575
11568436,1699.4809483436263
11568510,1700.95127808835
