timestamp,date,Total liquidity ($)
1629922726000,2021-08-25T20:18:46.000Z,2024927659.453809
1629997109000,2021-08-26T16:58:29.000Z,1998504194.308769
1630079619000,2021-08-27T15:53:39.000Z,2021340160.7382631
1630159954000,2021-08-28T14:12:34.000Z,2032102583.774788
1630236625000,2021-08-29T11:30:25.000Z,2039941836.4240804
1630316742000,2021-08-30T09:45:42.000Z,2048719194.3610687
1630393432000,2021-08-31T07:03:52.000Z,1989109345.717489
1630465085000,2021-09-01T02:58:05.000Z,2005597950.898846
1630549642000,2021-09-02T02:27:22.000Z,2074833959.8762817
1630624656000,2021-09-02T23:17:36.000Z,2069720835.6595309
1630698704000,2021-09-03T19:51:44.000Z,2097225602.2999175
1630781540000,2021-09-04T18:52:20.000Z,2064362842.8951805
1630857495000,2021-09-05T15:58:15.000Z,2084235832.2494621
1630937669000,2021-09-06T14:14:29.000Z,2208636637.3585944
1631013638000,2021-09-07T11:20:38.000Z,2209679837.547804
1631088897000,2021-09-08T08:14:57.000Z,1744073376.2759793
1631169648000,2021-09-09T06:40:48.000Z,1779778629.773146
1631247492000,2021-09-10T04:18:12.000Z,1790666358.4222026
1631319702000,2021-09-11T00:21:42.000Z,1689682436.0847507
1631404766000,2021-09-11T23:59:26.000Z,1652003054.242294
1631483028000,2021-09-12T21:43:48.000Z,1661854519.7463162
1631559239000,2021-09-13T18:53:59.000Z,1650030511.7312229
1631633842000,2021-09-14T15:37:22.000Z,1755108350.9941804
1631715850000,2021-09-15T14:24:10.000Z,1819343142.2170632
1631788388000,2021-09-16T10:33:08.000Z,1804884710.9220202
1631866489000,2021-09-17T08:14:49.000Z,1691730745.9080708
1631949172000,2021-09-18T07:12:52.000Z,1699926927.6137826
1632098659000,2021-09-20T00:44:19.000Z,1636260074.7576358
1632174843000,2021-09-20T21:54:03.000Z,1516780152.7146735
1632256579000,2021-09-21T20:36:19.000Z,1435024361.8332248
1632337436000,2021-09-22T19:03:56.000Z,1548847081.7509782
1632414384000,2021-09-23T16:26:24.000Z,1550511915.9706752
1632491723000,2021-09-24T13:55:23.000Z,1477326443.5862877
1632571430000,2021-09-25T12:03:50.000Z,1474668620.5731192
1632641152000,2021-09-26T07:25:52.000Z,1466659266.1254606
1632720624000,2021-09-27T05:30:24.000Z,1556416770.8993123
1632798620000,2021-09-28T03:10:20.000Z,1483838309.3137612
1632877601000,2021-09-29T01:06:41.000Z,1449990103.8411136
1632959784000,2021-09-29T23:56:24.000Z,1464936825.7041595
1633029858000,2021-09-30T19:24:18.000Z,1534090435.3641005
1633109160000,2021-10-01T17:26:00.000Z,1706035749.6394615
1633186108000,2021-10-02T14:48:28.000Z,1791113924.9002967
1633266079000,2021-10-03T13:01:19.000Z,1757505389.0866048
1633344969000,2021-10-04T10:56:09.000Z,1753058121.1760283
1633422945000,2021-10-05T08:35:45.000Z,1839921155.6812704
1633578079000,2021-10-07T03:41:19.000Z,1957265191.3588297
1633660475000,2021-10-08T02:34:35.000Z,1563071033.8824415
1633732086000,2021-10-08T22:28:06.000Z,1451834272.590433
1633815293000,2021-10-09T21:34:53.000Z,1325657628.025094
1633886878000,2021-10-10T17:27:58.000Z,1352071494.9160914
1633964542000,2021-10-11T15:02:22.000Z,1448608494.890005
1634047795000,2021-10-12T14:09:55.000Z,1443883988.3389163
1634125047000,2021-10-13T11:37:27.000Z,1352196761.6599383
1634203041000,2021-10-14T09:17:21.000Z,1451269466.9416463
1634273949000,2021-10-15T04:59:09.000Z,1511054066.7844193
1634353839000,2021-10-16T03:10:39.000Z,1544646282.037415
1634434878000,2021-10-17T01:41:18.000Z,1537280039.4547744
1634512888000,2021-10-17T23:21:28.000Z,1532473949.7876365
