timestamp,price
1654023409,31731.766774444906
1654040325,31965.224823290577
1654043470,31865.82449214364
1654043938,31916.93215770316
1654046634,31939.6196582384
1654047429,31932.532006013924
1654050267,31752.262515725582
1654052042,31770.55097487591
1654053510,31740.53594767319
1654053966,31730.213298423696
1654055477,31696.061524936977
1654058712,31701.364583584156
1654060328,31724.940354239934
1654067799,31806.170763711674
1654068253,31800.51589618794
1654068514,31797.266066631975
1654068768,31794.104165500303
1654071375,31770.996477458313
1654071922,31787.719062563156
1654072988,31820.354641191196
1654074250,31856.494886063196
1654074561,31864.509528497038
1654074610,31865.772616979455
1654082150,31845.09844114531
1654084011,31857.174290935134
1654086246,31983.77768700953
1654090737,32287.48364892579
1654093573,31771.325941595274
1654093744,31720.890396963
1654094113,31566.603503381997
1654095966,31382.287781586674
1654096012,31378.456002445095
1654096106,31370.62884175226
1654096827,31310.72634626481
1654097763,31151.603930807047
1654098987,31076.55217819377
1654099107,31031.886725971133
1654099166,31009.97357406712
1654101170,30622.10317076573
1654103197,30449.311705377026
1654104279,30300.92443227637
1654107165,30411.07181382147
1654109687,30288.32528649579
1654113940,29977.40916013067
1654115599,29379.510122520605
1654116117,29460.23502908264
1654116410,29506.0887498746
1654122962,29934.22146943111
1654125419,30335.305224124975
1654127747,30145.007945649926
1654129190,30023.98041672893
1654140591,30132.8743112447
1654141232,30091.279646267107
1654143300,30012.67729298093
1654147277,29931.53228262907
1654149840,30145.750509519832
1654150180,30150.096814576507
1654152191,30175.82308669808
1654154121,30285.821629229533
1654154575,30324.287650346072
1654156701,30260.69075741473
1654159420,30239.84489155878
1654172103,30457.851764040086
1654174781,30337.47869253705
1654176788,29829.36523951227
1654179747,29939.390425942376
1654189443,30368.741379577856
1654189966,30353.191985098496
1654190121,30348.58704781923
1654198516,30220.259090106694
1654202465,30443.2683469429
1654209443,30652.89836439973
1654210278,30647.72655922114
1654218421,30544.565425439985
1654223151,30678.4686068599
1654234909,30548.246107372903
1654237387,30538.112888478354
1654242683,30459.212354313746
1654246226,30371.085788052907
1654247103,30291.41796311321
1654249922,30181.730774912317
1654250710,30100.370056601703
1654250873,30078.807869316377
1654253679,29617.772821918436
1654253880,29612.675019964816
1654256211,29616.500150586417
1654258167,29724.139880617553
1654267623,29669.7675449982
1654271713,29688.299934521398
1654281038,29457.699727203202
1654282507,29512.910419196738
1654282902,29518.497487232762
1654283512,29527.1306138666
1654283762,29530.67053399901
1654287270,29712.699985229956
1654293638,30147.891326443823
1654307796,29652.150281780298
1654308665,29577.99882791384
1654309055,29544.836660632198
1654312542,29471.99559393358
1654313002,29478.28987336318
1654320415,29737.058433288585
1654323247,29731.939059695622
1654324374,29738.952509930772
1654325175,29743.94017035546
1654327529,29724.37848771385
1654328792,29708.274256039822
1654328826,29707.840916226916
1654329089,29704.489235700104
1654333669,29772.84965211486
1654333700,29772.659491483402
1654334530,29767.5685710867
1654336830,29755.367330690337
1654340957,29725.827296794327
1654346220,29546.626052586
1654349763,29548.882332704045
1654350182,29555.656954809438
1654350794,29565.5586849804
1654353568,29871.14967683835
1654356587,29781.478900758644
1654358990,29751.30095421713
1654361476,29705.78571016187
1654365985,29741.662076468045
1654368194,29759.04154125211
1654368974,29765.184890358247
1654370659,29704.924809821237
1654376554,29687.442159782426
1654381710,30186.934607157265
1654391842,29858.614712553404
1654393932,29833.20558640419
1654394337,29834.47816170752
1654395488,29847.693108045
1654396096,29854.68043496882
1654403266,29822.967405764357
1654404793,29815.394334688965
1654407384,29865.27141470265
1654411381,29811.749927082692
1654413134,29782.828665791112
1654413435,29780.21809978687
1654423769,29552.982081262893
1654432242,29632.170884671894
1654433168,29643.78468193518
1654434929,29637.29248288679
1654435211,29629.917612471974
1654445125,30026.837717828002
1654453120,30067.79333570729
1654457101,30051.66884096276
1654457140,30052.426608693648
1654466610,30053.679354421514
1654471423,29972.148027658437
1654473847,29971.51487875085
1654473944,29982.1462444503
1654474310,30022.32361035564
1654480131,30859.43272495475
1654482848,31005.47218570257
1654484461,31072.778045302643
1654490711,31315.277522181193
1654491552,31328.530732863026
1654491636,31325.169797415205
1654491643,31324.889758641955
1654492264,31300.070280137075
1654494132,31225.696584700057
1654496241,31294.441267921426
1654497056,31340.121098541615
1654506077,31808.00890150979
1654508672,31893.28041516162
1654511654,31960.083608262954
1654512728,31981.09388827381
1654518054,32063.767543143582
1654519613,32109.32969565041
1654520797,32050.49199266706
1654528884,31564.357803554416
1654531428,31699.68716582214
1654531659,31701.074084298067
1654540428,31524.36514176118
1654545919,31569.043740150577
1654546442,31570.722763311463
1654547020,31698.598455547755
1654550881,31890.331840037972
1654551288,31929.653163391256
1654551856,31965.851616008844
1654561997,31003.927281377193
1654562398,30467.420830447052
1654564178,30134.987114406144
1654564365,30112.638991114996
1654564679,30075.146167224604
1654564851,30054.626159296473
1654565187,30014.576168121603
1654566049,29912.04377145779
1654567696,29433.78135131
1654567813,29406.38690649752
1654569656,29417.035929465423
1654571514,29423.857760851035
1654571695,29444.97588510284
1654572438,29633.804381902046
1654573453,29665.58206041216
1654573917,29671.44873474702
1654575170,29538.38701930404
1654575200,29539.55043691438
1654576887,29605.086828177584
1654577384,29624.43687273416
1654578012,29649.34410676727
1654578198,29656.96143564448
1654578298,29661.058036079758
1654578359,29663.557395980653
1654579652,29716.613053759622
1654580790,29763.431269817596
1654591362,30074.145350052844
1654596763,30011.66812576217
1654603466,29773.84089701371
1654603700,29755.278593354346
1654604663,29679.15795109867
1654606037,29810.734632287542
1654606751,29824.13417545027
1654607519,29879.92898811145
