timestamp,time,blockNumber,totalDeposits,depositRate,stableBorrowRate,variableBorrowRate,utilizationRate
1654090532,2022-06-01T20:35:32,14885073,2144570711.440503,0.009898444058571432,10.089115998876018,2.178231997752034,0.45165403
1654090665,2022-06-01T20:37:45,14885079,2144633993.7173731,0.009898380370937376,10.089112341435685,2.178224682871372,0.45165237
1654090683,2022-06-01T20:38:03,14885084,2144641489.9314198,0.009892174384081631,10.088762782712415,2.1775255654248293,0.45148339
1654091450,2022-06-01T20:50:50,14885140,2144950432.534657,0.009892259300406048,10.088767825557838,2.1775356511156754,0.45148551
1654092959,2022-06-01T21:15:59,14885260,2136604738.6071677,0.009892365445821616,10.088773741274032,2.1775474825480647,0.45148808
1654093640,2022-06-01T21:27:20,14885317,2130988713.5402741,0.009888310698870528,10.088548044517289,2.1770960890345785,0.45138779
1654093835,2022-06-01T21:30:35,14885335,2131386379.9283514,0.009890391142916677,10.088663704180686,2.177327408361372,0.45143928
1654095852,2022-06-01T22:04:12,14885481,2129532601.1858873,0.00989022131058892,10.088660986536087,2.1773219730721736,0.45143758
1654096066,2022-06-01T22:07:46,14885491,2129643506.0881698,0.009889379225719308,10.08861429503608,2.177228590072162,0.45141675
1654096180,2022-06-01T22:09:40,14885497,2129402206.478874,0.00989149505374276,10.08873177060979,2.17746354121958,0.45146906
1654096400,2022-06-01T22:13:20,14885518,2129444404.4311326,0.00989124030498334,10.088717789098698,2.1774355781973966,0.45146279
1654096753,2022-06-01T22:19:13,14885537,2129063973.3330503,0.009894658189522954,10.088907594960522,2.1778151899210463,0.45154735
1654096951,2022-06-01T22:22:31,14885555,2128675077.069955,0.009898069009228516,10.08909740600433,2.1781948120086594,0.45163171
1654096953,2022-06-01T22:22:33,14885556,2128674890.3038018,0.009898069009228516,10.089097549115488,2.1781950982309763,0.45163177
1654097054,2022-06-01T22:24:14,14885563,2128680611.696271,0.009975586884863885,10.093453633474255,2.186907266948508,0.45373753
1654097300,2022-06-01T22:28:20,14885578,2127914197.2508135,0.010678444545226373,10.132170360524347,2.2643407210486948,0.47245372
1654098420,2022-06-01T22:47:00,14885657,2129104382.4311585,0.010677530984472883,10.132121362631922,2.2642427252638453,0.47243167
1654098512,2022-06-01T22:48:32,14885666,2130579824.605633,0.010677962978214772,10.132144514469177,2.2642890289383533,0.47244203
1654099027,2022-06-01T22:57:07,14885699,2135997895.340436,0.010675795929501186,10.132028586047618,2.2640571720952356,0.47238997
1654099078,2022-06-01T22:57:58,14885702,2135408231.4507608,0.010676348314026196,10.132058190694961,2.264116381389922,0.47240323
1654099383,2022-06-01T23:03:03,14885728,2132152409.5146549,0.010673034011405402,10.13188087283664,2.2637617456732784,0.47232369
1654099566,2022-06-01T23:06:06,14885746,2128065669.99844,0.010671610564257028,10.131803519602311,2.2636070392046217,0.47228626
1654100129,2022-06-01T23:15:29,14885779,2126811805.956016,0.010671582236970956,10.131802162623758,2.2636043252475178,0.47228549
1654100143,2022-06-01T23:15:43,14885780,2127763967.252828,0.010663126577564075,10.131349548246984,2.2626990964939675,0.47208261
1654100277,2022-06-01T23:17:57,14885788,2128096742.507434,0.010663084086991903,10.131347140410357,2.262694280820714,0.47208151
1654101256,2022-06-01T23:34:16,14885845,2135909258.0894935,0.010662142213101466,10.13129676705042,2.26259353410084,0.47205875
1654102432,2022-06-01T23:53:52,14885928,2144655405.2118165,0.010644841633040025,10.130359091976368,2.260718183952736,0.47160526
1654102789,2022-06-01T23:59:49,14885956,2141917609.453214,0.01064539400064679,10.130388760514116,2.2607775210282304,0.47161849
1654103327,2022-06-02T00:08:47,14885992,2136745793.7982602,0.010645160306622437,10.130376245479026,2.260752490958053,0.47161233
1654103627,2022-06-02T00:13:47,14886011,2135436458.707253,0.01064571975604367,10.130405892009486,2.2608117840189714,0.47162556
1654103812,2022-06-02T00:16:52,14886022,2134658107.1618488,0.010645811817370454,10.130410888241359,2.260821776482717,0.47162777
1654104089,2022-06-02T00:21:29,14886051,2133510498.6720386,0.01065806313029416,10.130652844899178,2.2613056897983563,0.47174472
1654104134,2022-06-02T00:22:14,14886055,2133324380.3390303,0.01065672468483525,10.130580310102465,2.2611606202049277,0.47170965
1654104478,2022-06-02T00:27:58,14886076,2135518214.204676,0.010653622897411008,10.130412048604226,2.260824097208451,0.47162825
1654104510,2022-06-02T00:28:30,14886080,2135713362.850271,0.010823845784278863,10.139602125356786,2.2792042507135735,0.47607062
1654105749,2022-06-02T00:49:09,14886154,2143275609.8883355,0.010823902447387068,10.13960507239392,2.279210144787838,0.47607172
1654106286,2022-06-02T00:58:06,14886190,2146258557.63277,0.010823845784278863,10.139601925734498,2.279203851468996,0.47607009
1654106569,2022-06-02T01:02:49,14886214,2147150742.134008,0.010823753706734607,10.139597081060485,2.2791941621209695,0.47606786
1654106710,2022-06-02T01:05:10,14886224,2147539651.1820626,0.010824221177430537,10.139621980076692,2.279243960153385,0.47607902
1654106895,2022-06-02T01:08:15,14886242,2148602075.283018,0.010824228260321478,10.139622318985044,2.279244637970086,0.47607912
1654107713,2022-06-02T01:21:53,14886314,2158689213.0099244,0.010824284923451222,10.139625135447366,2.279250270894731,0.47608023
1654107764,2022-06-02T01:22:44,14886321,2159321650.905412,0.010824277840559837,10.1396246682281,2.2792493364561994,0.47608001
1654108125,2022-06-02T01:28:45,14886356,2163008038.768882,0.01082451157600195,10.139637219362767,2.279274438725532,0.47608558
1654108806,2022-06-02T01:40:06,14886403,2160136628.4601483,0.010822259218535635,10.139517586414964,2.279035172829927,0.47603177
1654109586,2022-06-02T01:53:06,14886452,2155483812.3782105,0.010822393793211926,10.139524570101722,2.2790491402034454,0.47603476
1654109635,2022-06-02T01:53:55,14886456,2153821942.16745,0.010822145892506407,10.139511318063828,2.2790226361276575,0.47602834
1654109870,2022-06-02T01:57:50,14886469,2144108765.640844,0.01082574400013625,10.139704876241892,2.279409752483784,0.47612186
1654110125,2022-06-02T02:02:05,14886491,2134165108.01649,0.010823392479526683,10.139579117210296,2.2791582344205903,0.47606369
1654110336,2022-06-02T02:05:36,14886503,2129477388.3270154,0.01082325790471761,10.139571966014874,2.2791439320297484,0.4760602
1654110694,2022-06-02T02:11:34,14886529,2132942811.0977166,0.010820438920728481,10.139421364382333,2.278842728764666,0.47598967
1654110734,2022-06-02T02:12:14,14886530,2134787409.7836096,0.01080674075366339,10.13869284598677,2.2773856919735396,0.47566277
1654110848,2022-06-02T02:14:08,14886540,2135849525.3775272,0.01080674075366339,10.138692868002197,2.2773857360043954,0.47566276
1654110963,2022-06-02T02:16:03,14886547,2136921453.5018165,0.010762778965696329,10.136324827199287,2.2726496543985752,0.47451812
1654111830,2022-06-02T02:30:30,14886608,2147527742.696171,0.010739640832271746,10.135090958229577,2.2701819164591535,0.4739644
1654113141,2022-06-02T02:52:21,14886702,2157360090.4501615,0.010738266867333035,10.135017675066011,2.2700353501320225,0.4739313
1654114074,2022-06-02T03:07:54,14886771,2150822882.316059,0.010738528912048295,10.135031573185392,2.2700631463707848,0.47393783
1654114281,2022-06-02T03:11:21,14886784,2149255346.5727053,0.010738330607933166,10.135020882932903,2.2700417658658067,0.47393262
1654114310,2022-06-02T03:11:50,14886787,2149076892.042629,0.010738330607933166,10.135020894798076,2.2700417895961524,0.47393262
1654114619,2022-06-02T03:16:59,14886810,2147354316.6129038,0.01073658836630842,10.134927929051633,2.269855858103266,0.47389063
1654115682,2022-06-02T03:34:42,14886896,2139462459.8395014,0.010733521745052599,10.134764120365618,2.269528240731238,0.47381697
1654115763,2022-06-02T03:36:03,14886902,2139409747.0101464,0.010733698801454139,10.134773805927406,2.269547611854813,0.47382164
1654115800,2022-06-02T03:36:40,14886904,2139550574.514312,0.010732176117415726,10.134692719974275,2.2693854399485516,0.47378527
1654115962,2022-06-02T03:39:22,14886922,2139194416.807478,0.010734492014513153,10.13481600688269,2.26963201376538,0.47384053
1654115972,2022-06-02T03:39:32,14886924,2139448165.8487048,0.010732091130467136,10.134688008855488,2.269376017710976,0.47378312
1654116036,2022-06-02T03:40:36,14886928,2139404402.317244,0.010732112377203729,10.134689012941605,2.269378025883208,0.47378356
1654116628,2022-06-02T03:50:28,14886971,2139016663.9373338,0.01073205571924074,10.134685979525234,2.269371959050466,0.47378198
1654116640,2022-06-02T03:50:40,14886972,2138949555.5878565,0.010732232775385375,10.134695636136305,2.269391272272609,0.47378664
1654116667,2022-06-02T03:51:07,14886973,2138798544.7044773,0.010750115605752786,10.13566081743906,2.2713216348781193,0.47425312
1654116923,2022-06-02T03:55:23,14886990,2137365560.4984684,0.010750009370182667,10.135655131211527,2.271310262423054,0.47425032
1654116985,2022-06-02T03:56:25,14886994,2137018188.9212213,0.010750009370182667,10.135655166242781,2.271310332485561,0.47425033
1654117070,2022-06-02T03:57:50,14887007,2137084406.9331925,0.010750179347100097,10.135664370153396,2.2713287403067906,0.47425476
1654117459,2022-06-02T04:04:19,14887038,2135893813.3024762,0.010763954654813501,10.13639877442904,2.27279754885808,0.47458433
1654117467,2022-06-02T04:04:27,14887039,2135900073.3240867,0.010781873459404956,10.137364573231217,2.274729146462433,0.4750505
1654117580,2022-06-02T04:06:20,14887047,2135988559.3972752,0.010799813829820426,10.13833041503508,2.276660830070161,0.4755173
1654117580,2022-06-02T04:06:20,14887046,2135988559.3972752,0.010799813829820426,10.13833041503508,2.276660830070161,0.4755173
1654117580,2022-06-02T04:06:20,14887044,2135988559.3972752,0.010799813829820426,10.13833041503508,2.276660830070161,0.4755173
1654117676,2022-06-02T04:07:56,14887049,2135559890.0382986,0.010809099318320525,10.138824287475922,2.2776485749518427,0.47573908
1654117911,2022-06-02T04:11:51,14887066,2137321119.6803095,0.010809099318320525,10.13882448337948,2.2776489667589597,0.4757387
1654117946,2022-06-02T04:12:26,14887068,2137176684.7120132,0.010809290553533746,10.138834400966926,2.2776688019338542,0.47574315
1654118476,2022-06-02T04:21:16,14887107,2135117768.6136935,0.010810919595707347,10.138921279029224,2.277842558058449,0.47578203
1654120101,2022-06-02T04:48:21,14887233,2129341877.8939347,0.010810933761302932,10.138921953687769,2.277843907375537,0.47578204
1654120317,2022-06-02T04:51:57,14887249,2128574018.019844,0.010810955009696643,10.138923008633446,2.277846017266892,0.4757825
1654120412,2022-06-02T04:53:32,14887254,2128236293.6449277,0.010810926678505028,10.138921622337373,2.2778432446747443,0.47578181
1654120551,2022-06-02T04:55:51,14887265,2127742140.5025725,0.010810933761302932,10.13892168421688,2.2778433684337602,0.47578182
1654120673,2022-06-02T04:57:53,14887273,2127944822.0040188,0.01081089126451662,10.138919492357626,2.2778389847152534,0.47578081
1654120788,2022-06-02T04:59:48,14887279,2129205794.021347,0.010800876238370671,10.1383868845849,2.276773769169799,0.47554181
1654121039,2022-06-02T05:03:59,14887294,2130041609.4663632,0.010796895753414137,10.138175261881203,2.2763505237624067,0.47544682
1654121103,2022-06-02T05:05:03,14887297,2130151169.1928313,0.010796846174518926,10.138172666902078,2.276345333804155,0.47544564
1654121344,2022-06-02T05:09:04,14887318,2130544107.492627,0.01079685325721802,10.13817276584942,2.2763455316988415,0.47544564
1654121394,2022-06-02T05:09:54,14887321,2130226243.6410348,0.010800571681138793,10.138370656457063,2.2767413129141243,0.47553442
1654121437,2022-06-02T05:10:37,14887323,2130296407.6012716,0.010793396905916852,10.137984343190622,2.275968686381245,0.47534769
1654121506,2022-06-02T05:11:46,14887333,2129929651.6526072,0.010797859001005161,10.138221825827708,2.2764436516554167,0.47545423
1654121676,2022-06-02T05:14:36,14887342,2130207226.8979504,0.010789246466897495,10.137758201778677,2.275516403557353,0.4752301
1654121758,2022-06-02T05:15:58,14887348,2130309340.7312062,0.01078954393806919,10.137774011180994,2.2755480223619884,0.47523718
1654121828,2022-06-02T05:17:08,14887351,2130423751.1048293,0.010789118979279255,10.137750955623398,2.275501911246797,0.47522602
1654122079,2022-06-02T05:21:19,14887367,2130864300.3300946,0.010788842756161765,10.13773622068004,2.275472441360079,0.47521937
1654122175,2022-06-02T05:22:55,14887375,2130811448.963677,0.010790790484883184,10.137840133208451,2.2756802664169005,0.47526601
1654122622,2022-06-02T05:30:22,14887407,2131526222.0316575,0.010790960468658906,10.137849220804632,2.2756984416092645,0.47526992
1654122685,2022-06-02T05:31:25,14887411,2131621303.1524398,0.010790910890054795,10.137846348264299,2.275692696528598,0.47526852
1654123247,2022-06-02T05:40:47,14887444,2132178873.9303193,0.010791753726656195,10.13789139901724,2.2757827980344825,0.47528863
1654123707,2022-06-02T05:48:27,14887474,2131146369.889714,0.01079168290002408,10.137887382510893,2.2757747650217857,0.47528674
1654123857,2022-06-02T05:50:57,14887485,2129400811.4443479,0.01079168290002408,10.137887445182555,2.2757748903651103,0.47528674
1654124055,2022-06-02T05:54:15,14887511,2127094827.412042,0.010791576660085012,10.137881768241447,2.275763536482893,0.47528396
1654124933,2022-06-02T06:08:53,14887566,2134368884.9913347,0.010766525594214205,10.136547491010456,2.27309498202091,0.47468523
1654124986,2022-06-02T06:09:46,14887572,2138910235.889005,0.010766539759187621,10.136548499839458,2.273096999678915,0.47468567
1654125083,2022-06-02T06:11:23,14887581,2138964718.356682,0.010767892515070487,10.136620298761526,2.2732405975230523,0.47471786
1654125235,2022-06-02T06:13:55,14887594,2139279126.1263382,0.010767878350078197,10.136619871836611,2.273239743673224,0.47471764
