timestamp,totalBorrowBalanceUSD,totalValueLockedUSD,depositRate,borrowRate
1592524667,14113810.19304015097412452842670251,27946637.08467627881792434373993037,0.599953726769944,1.250487724841193
1592611131,15706779.92670157770004485231776399,29200636.69067141129266337829119209,0.685668161556948,1.341823954881145
1592697548,17902949.65995283192731809651562385,31271090.04788106394639851622562386,0.77123508231855,1.41801753467763
1592783920,20515929.10709365678737431311075114,34019018.73547610515611928738588437,0.862312285679884,1.505121505892193
1592870316,24471373.52542746750739468296264964,34728008.81492405319210772990244513,1.182747587474863,1.7668106267173175
1592956684,22880529.25904805676804488723296622,36327768.29433984325675849668126356,0.9382206069189495,1.5680287276163415
1593043111,23712541.1294232806264030066657995,36284647.75411847085680126057395801,1.02543132240158,1.6516871423351085
1593129550,26602375.38859618268588389256587265,42161124.28176384684399940770554752,0.956338221355257,1.595437052595988
1593215969,27430209.41700227937635815353457377,42713220.52715630529205298759200883,0.9757048531151875,1.5992930673736175
1593302380,28790986.0505370114370341587529188,42438795.63281321784166420950861702,1.06203860689392,1.647870998957432
1593388760,29904448.50025735245466291258312967,41702939.95207063352748531049461978,1.24235026315296,1.823691299809344
1593475101,30248678.83934169885349256180954616,41629356.03467218947671747259117741,1.227430061397957,1.7781419674592575
1593561165,26075059.31276628628341888117792182,38757954.89915719170114637247132252,1.0937059824174945,1.711246332925022
1593647871,32276773.11630677835869509028683218,60336813.26746515705248811709256988,0.6712496357408,1.3208476179488
1593734399,402057695.5833534583570174494350124,426054031.5613948997472525929192248,7.2908820244827065,8.13266279765324
1593820797,480945070.8845336421675594669701973,525700035.8755983156808504027948062,3.6969181619748,4.2536206929141625
1593907193,515241974.3088579259853310070522176,566897103.4355133688418583786821055,2.954493739284792,3.4217830530743655
1593993584,530086218.5010665458830344990446035,583615269.7280241339172616728012281,2.90598909438384,3.3678326876814
1594079997,577384253.2070001762772191053571982,633170889.7284739537015125472846077,3.322049101803595,3.8347622766709225
1594166334,604311185.8103616204930381463753665,667811972.282156112184943782858079,2.5503224959934865,2.966641474655039
1594252783,655437841.0138796357689847352080019,724997684.5109026961632116074071477,2.381450618025444,2.772828973372185
1594339182,721595045.4205093387056527421859194,792463180.6877589199975046835316623,3.181976452258716,3.678399600315188
1594425555,735898668.2144996730262358552995981,810012632.5625759325912013635374194,2.901846862407024,3.362208638529216
1594511984,766615362.8507297509587344008755775,849587473.3496827798833785506114967,2.214287964761796,2.583099149725542
1594598324,791815588.5522588899534845442227648,867730302.7787214605099636779565771,3.426540898255434,3.952692513264704
