timestamp,totalBorrowBalanceUSD,totalValueLockedUSD,depositRate,borrowRate
1641599237,117104666.5298087136,1455646201.3120423968,0.270713725043302,4.2063162108577135
1641678710,111030480.21332935391596,1460707300.58641322088204,0.254916609094188,4.192075807147506
1641768843,112394780.13269375593452,1483485114.43113441530652,0.25027494712287,4.12918596428169
1641856186,110480202.8868700189386,1501771994.6147359365708,0.240557039856393,4.087404533479521
1641939309,113417170.4719422082273,1551822688.0155450603807,0.240833306271075,4.118981581408575
1642022705,116585162.61939931847997,1596993640.10444296499866,0.23951069585355,4.10104778549115
1642114595,113090190.90931989813775,1554527662.16394333568935,0.239625829047397,4.117344053889423
1642204069,105060234.52539252,1566103367.24971272,0.208414871958146,3.883477350081125
1642258993,105057885.33433169232408,1559942233.42622111788086,0.20929082144857,3.8845441104452175
1642365384,104391328.42212237949676,1549427835.97830168672446,0.213391051488021,3.959069687129055
1642458303,101685028.032683078916,1514417716.013365559348,0.2128430341474965,3.962398252922571
1642540826,101988501.45457048123258,1560784201.0147513863407,0.207486608410854,3.969097199662014
1642627649,101374891.8823611455,1558994078.09517792855,0.199887181922659,3.84245703564415
1642720668,100224384.79808197135486,1540826967.45946006256688,0.206702024768145,3.972237581009259
1642808747,89217205.89459375872038,1390013830.63501580772466,0.1964676479518845,3.82623431877117
1642895544,85733987.114172589,1234573681.4364083755,0.222620782365828,4.007187935788334
1642982249,88743581.69037199292796,1285998986.62314876331054,0.220236132012666,3.989351080493856
1643068049,84297365.84830917526464,1260488188.39024751425152,0.21026269053306,3.9300403323405195
1643153821,84987366.14372346376281,1272887022.20894431296702,0.21629946945789,4.04949582804591
1643241315,84811342.33930199081932,1255257611.6759734501055,0.213761038992561,3.954735947413161
1643324075,84807670.040653014,1265752425.611125275,0.211934626205749,3.9538989690924935
1643414273,87059210.0753021985,1302624567.185702787,0.212573497348884,3.975792161886768
1643499360,87905630.38385876915403,1315059654.35687414577725,0.209698672818096,3.921339612094289
1643574559,86923481.627534558,1298911074.645326877,0.2129346282006575,3.9773939936164425
1643671481,88648032.7095140634,1419151496.4164613762,0.1915408696889415,3.8329320974321745
1643753584,108451176.4395021853242,1429994867.22296593125561,0.25157981041659,4.14654143728392
1643836439,37637524.6263074376669,1315245613.6900769602316,0.067766305036266,2.9601221290102235
1643900054,36860362.0713452084,1143721835.1620216797,0.07778787012892,3.017051402544655
1644008700,40696044.5633534429854,1242575452.70887276612175,0.08166963519216,3.11703155465688
1644096820,41996801.2357412630918,1274201515.01692168685324,0.07975589288451,3.0247863142323875
1644190895,44022433.05040490683488,1294011426.7411586509104,0.08506495578735,3.125537864313375
1644276976,47142271.79206810851928,1318022940.41368108670378,0.089897198837352,3.141728376447882
1644359512,48294003.49216276666716,1333228400.69300927960772,0.09120619732966,3.14735484427826
1644447221,48430454.25660023353002,1323056857.69510296690108,0.0908834566605355,3.1035219118832695
1644522547,48917189.67445017551944,1331776356.1674295943811,0.09206589486016,3.1331312944518125
1644622560,46195999.70909986721904,1231124841.17599388567616,0.098603847128116,3.284744526714642
1644702433,28990027.98540785550265,1247411820.7466677503911,0.0528752302642175,2.843960149499141
1644796372,48021286.76108613616457,1286197464.89619534105238,0.095461818403084,3.196050053188671
1644883051,50239012.241470766704,1295984941.15863243999145,0.0998209880070775,3.218775897455935
1644968981,54672552.1249017,1356767065.34954244,0.107968798796358,3.3492242617285565
1645055909,60684847.4223101482,1341605811.650923169,0.122908244920569,3.3965318973673395
1645142000,56123859.47829493928602,1240339780.46402377782707,0.123193212618285,3.4032193240497825
1645223913,55496231.9521570696833,1219356908.0915489937438,0.121498519171652,3.336939587494296
1645311208,55346173.20834924,1216407168.8421951,0.120630426346305,3.3140438422844395
1645393974,53366646.27948262731009,1160717147.5510641937295,0.126185956754088,3.430658806270608
