,Date,Timestamp,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound
,14/05/2019,1557792000,13068.488754937509,,13068.488754937509,,5956.7612388375155,215.00776693666919,865.4157082728578,4441.683238030558,0,1589.6208028599078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5956.7612388375155,215.00776693666919,865.4157082728578,4441.683238030558,0,1589.6208028599078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.525849945947712,767.4347828270317,869.876254,4528.034396911136,14.407477596770091,4381.320903702827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.525849945947712,767.4347828270317,869.876254,4528.034396911136,14.407477596770091,4381.320903702827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15/05/2019,1557878400,14145.83237898656,,14145.83237898656,,7021.035708859473,329.8250914277799,987.0402987188601,3453.403631677482,0,2354.5276483029656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7021.035708859473,329.8250914277799,987.0402987188601,3453.403631677482,0,2354.5276483029656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7111398888091,1101.5060023133813,988.407925,3490.331559041948,14.505724729071037,6479.420967159791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7111398888091,1101.5060023133813,988.407925,3490.331559041948,14.505724729071037,6479.420967159791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16/05/2019,1557964800,31276.42810573311,,31276.42810573311,,19595.15296369513,367.69331705368387,5494.308211594569,3380.9184140455172,0,2438.355199344208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19595.15296369513,367.69331705368387,5494.308211594569,3380.9184140455172,0,2438.355199344208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.00113988880909,1101.5060023133813,5495.407887,3350.431559041948,14.505724729071037,6477.420967159792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.00113988880909,1101.5060023133813,5495.407887,3350.431559041948,14.505724729071037,6477.420967159792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17/05/2019,1558051200,32018.117891056918,,32018.117891056918,,20998.552168646635,381.9303658279073,3790.395588074966,4274.561006973006,0,2572.6787615344033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20998.552168646635,381.9303658279073,3790.395588074966,4274.561006973006,0,2572.6787615344033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.09413978734442,1101.5060023133813,3795.76556,4250.331523038443,6.777904436206418,6479.6240527420405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.09413978734442,1101.5060023133813,3795.76556,4250.331523038443,6.777904436206418,6479.6240527420405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18/05/2019,1558137600,25775.887816072445,,25775.887816072445,,14971.334752816047,340.4628632833025,4804.397610523601,4225.237539267553,0,1434.4550501819429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14971.334752816047,340.4628632833025,4804.397610523601,4225.237539267553,0,1434.4550501819429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.56404146625419,1102.5060023133813,4795.76556,4163.41629303017,51.90005928004977,4009.3698205591536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.56404146625419,1102.5060023133813,4795.76556,4163.41629303017,51.90005928004977,4009.3698205591536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19/05/2019,1558224000,25669.01117683032,,25669.01117683032,,14008.19902070881,343.49894549706573,4794.974320518717,5930.142502800019,0,592.1963873057065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14008.19902070881,343.49894549706573,4794.974320518717,5930.142502800019,0,592.1963873057065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.63404146576848,1102.5060023133813,4795.76556,5920.259744007661,85.38371869181445,1540.8478800238952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.63404146576848,1102.5060023133813,4795.76556,5920.259744007661,85.38371869181445,1540.8478800238952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20/05/2019,1558310400,25060.271376191933,,25060.271376191933,,14651.883990321972,380.9212502732623,3793.8383766748643,5632.747218960855,0,600.8805399609772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14651.883990321972,380.9212502732623,3793.8383766748643,5632.747218960855,0,600.8805399609772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.21323301299082,1102.5060023133813,3798.377918,5631.484101221933,80.42623287149365,1540.8478800238952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.21323301299082,1102.5060023133813,3798.377918,5631.484101221933,80.42623287149365,1540.8478800238952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21/05/2019,1558396800,28359.36685324551,,28359.36685324551,,19716.106694703543,365.7763988521137,3792.679408469154,3905.3309296766124,0,579.4734215440826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19716.106694703543,365.7763988521137,3792.679408469154,3905.3309296766124,0,579.4734215440826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.71623301299083,1116.4874090978797,3798.377918,3914.5158374625626,80.42623287149365,1571.8447944417978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.71623301299083,1116.4874090978797,3798.377918,3914.5158374625626,80.42623287149365,1571.8447944417978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22/05/2019,1558483200,34514.19456899594,,34514.19456899594,,25473.108657985547,257.9386511646736,3796.901458290352,4409.76248391966,0,576.4833176357052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25473.108657985547,257.9386511646736,3796.901458290352,4409.76248391966,0,576.4833176357052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.56623301299082,797.6909447077282,3798.377918,4423.0276856171395,55.42623287149364,1571.8447944417978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.56623301299082,797.6909447077282,3798.377918,4423.0276856171395,55.42623287149364,1571.8447944417978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23/05/2019,1558569600,40929.850727031706,,40929.850727031706,,28529.10559593996,374.3419912011446,4043.877951371278,7379.399668070657,0,603.1255204486641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28529.10559593996,374.3419912011446,4043.877951371278,7379.399668070657,0,603.1255204486641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.26193639978212,1136.4779255201038,4058.474994,7460.890521709831,55.42623287149364,1647.1622030583403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.26193639978212,1136.4779255201038,4058.474994,7460.890521709831,55.42623287149364,1647.1622030583403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,24/05/2019,1558656000,3029180.768750341,,3029180.768750341,,1731531.0086612962,8467.355149005336,53639.01021719512,254413.9319626975,0,981129.462760147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731531.0086612962,8467.355149005336,53639.01021719512,254413.9319626975,0,981129.462760147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7341.240459686693,28255.299964889477,53468.270911,251949.09203903942,28590.114328986852,2944023.366341625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7341.240459686693,28255.299964889477,53468.270911,251949.09203903942,28590.114328986852,2944023.366341625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25/05/2019,1558742400,10364458.516261084,,10364458.516261084,,8386631.184353545,30917.490075225334,80808.22953326517,797452.6221248528,0,1068648.9901741962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8386631.184353545,30917.490075225334,80808.22953326517,797452.6221248528,0,1068648.9901741962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606.062282705236,96291.9361619879,80775.371174,804104.6995323086,28895.433685744596,3005459.029972738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606.062282705236,96291.9361619879,80775.371174,804104.6995323086,28895.433685744596,3005459.029972738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,26/05/2019,1558828800,11097084.960131818,,11097084.960131818,,9451806.270091504,85950.54959031349,128369.58366099659,374024.48050433357,0,1056934.0762846696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9451806.270091504,85950.54959031349,128369.58366099659,374024.48050433357,0,1056934.0762846696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37354.04642957693,271608.74887515965,127929.500557,374066.523281653,28900.32583583839,3018681.8614703175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37354.04642957693,271608.74887515965,127929.500557,374066.523281653,28900.32583583839,3018681.8614703175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,27/05/2019,1558915200,11477315.228843803,,11477315.228843803,,9270168.762083253,584313.4253936836,159238.02334428768,391558.24424931733,0,1072036.7737732597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9270168.762083253,584313.4253936836,159238.02334428768,391558.24424931733,0,1072036.7737732597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37212.12295543153,1817500.0416028027,158735.777485,393155.6746863694,28885.265647365148,3035858.9745093836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37212.12295543153,1817500.0416028027,158735.777485,393155.6746863694,28885.265647365148,3035858.9745093836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,28/05/2019,1559001600,13896105.657121737,,13896105.657121737,,11101432.127891,599065.5052535508,203990.31364377053,900738.571958643,0,1090879.1383747715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11101432.127891,599065.5052535508,203990.31364377053,900738.571958643,0,1090879.1383747715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41534.85765267652,1809100.6991868839,204041.039889,897095.5999261693,28849.13905646188,3051054.8753489787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41534.85765267652,1809100.6991868839,204041.039889,897095.5999261693,28849.13905646188,3051054.8753489787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,29/05/2019,1559088000,17019520.895797882,,17019520.895797882,,13862755.789422546,639655.979223293,233729.7986675369,1150327.1060795009,0,1133052.2224050066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13862755.789422546,639655.979223293,233729.7986675369,1150327.1060795009,0,1133052.2224050066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51359.63620086048,1902329.3496729326,232993.703867,1152114.2854299028,28928.065957088005,3094377.2235047487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51359.63620086048,1902329.3496729326,232993.703867,1152114.2854299028,28928.065957088005,3094377.2235047487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30/05/2019,1559174400,16922904.117829636,,16922904.117829636,,14197664.54962,683710.8698749114,242806.74604289854,633081.6538127881,0,1165640.2984790378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14197664.54962,683710.8698749114,242806.74604289854,633081.6538127881,0,1165640.2984790378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53070.555126156876,2064116.3283088892,241368.671001,628546.6699829315,30859.026671460662,3233537.0515127294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53070.555126156876,2064116.3283088892,241368.671001,628546.6699829315,30859.026671460662,3233537.0515127294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31/05/2019,1559260800,17681470.05545423,,17681470.05545423,,15157455.942949817,882385.3126765531,315315.7960774922,114936.44247791913,0,1211376.5612724507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15157455.942949817,882385.3126765531,315315.7960774922,114936.44247791913,0,1211376.5612724507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53457.059917953186,2491571.8440863,313797.204246,114247.45737736947,30560.707356337152,3310127.5917465263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53457.059917953186,2491571.8440863,313797.204246,114247.45737736947,30560.707356337152,3310127.5917465263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01/06/2019,1559347200,17366037.45193597,,17366037.45193597,,13748745.993626308,818871.9920858337,307323.73209299106,1332313.4360285073,0,1158782.2981023297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13748745.993626308,818871.9920858337,307323.73209299106,1332313.4360285073,0,1158782.2981023297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53869.154668831536,2503844.4428223674,305792.586469,1344228.7442302927,33201.05699913613,3440207.8090008902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53869.154668831536,2503844.4428223674,305792.586469,1344228.7442302927,33201.05699913613,3440207.8090008902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
