timestamp,date,totalBorrow,totalValueLocked,utilizationRate,liquidity
1560296607,12/06/2019,7995135.677462152527955952561229801,32431400.1245835363395526206956214,0.24652453013897813,24436264.44712138
1560383961,13/06/2019,8212525.665360513048816748835852413,33011921.60933047085197760926392119,0.24877454158982765,24799395.943969958
1560470146,14/06/2019,8336906.777946872800631214548489138,33075496.18048437761717867445177944,0.25205689228226663,24738589.402537502
1560555904,15/06/2019,8472875.858236461535837688637857383,34666041.07350983967443969037583358,0.24441429121570604,26193165.21527338
1560643155,16/06/2019,8530844.097425684498435603599555244,35543197.9888038517113603987351869,0.2400134084758752,27012353.891378164
1560729484,17/06/2019,8598256.945004858010551219446337299,35826941.87628746124724884217279696,0.23999416346209915,27228684.931282602
1560815935,18/06/2019,8805663.170803901341563091102735489,36931749.99843615543152670849379102,0.2384307045070101,28126086.827632252
1560902052,19/06/2019,9008926.935955129339299026667746608,36908477.99692742817155113869188213,0.2440882806574985,27899551.060972296
1560988760,20/06/2019,9096643.096715162396186928326602831,37929526.16970020485302605439480831,0.23983012748474472,28832883.072985046
1561074538,21/06/2019,9196321.173736628599443158203118193,38285209.04187674290215209440941068,0.24020558863026192,29088887.868140113
1561161538,22/06/2019,9540419.998660546654241498710298709,40708590.5709171472214044747107889,0.2343588875188514,31168170.5722566
1561247773,23/06/2019,10152867.18247568108155960989246937,42007251.59231534058894539965357125,0.24169320290244867,31854384.40983966
1561334378,24/06/2019,10162061.94795210728427347063398728,42129042.79834593146004005285567714,0.24121274239705937,31966980.850393824
1561420560,25/06/2019,10009754.94738842845578833916420157,42972323.77055701437156449832815236,0.23293492343662198,32962568.823168587
1561507182,26/06/2019,10826840.13848376999231411679682817,48297769.16710359310165723236301661,0.2241685345967927,37470929.028619826
1561593492,27/06/2019,10807478.48310242566265833970062863,51151944.26754194377442159484069836,0.2112818708625358,40344465.78443952
1561679973,28/06/2019,10986041.18485877424622598033078309,48160007.5486613323026768259150376,0.22811543735242099,37173966.36380255
1561766219,29/06/2019,11041692.53001756169758436695314078,52035518.24718041709217409791057812,0.2121953024003151,40993825.717162855
1561852589,30/06/2019,11132504.2791437872481645955455155,52902614.74338055637202541907378644,0.21043391395955044,41770110.464236766
1561938895,01/07/2019,11041262.4065564755514076533159457,50259943.01025084949012445587859124,0.2196831461648203,39218680.60369438
1562025553,02/07/2019,11094309.25775735318043474240354783,50812142.80712862002595092903432434,0.21833972442116514,39717833.54937127
1562111676,03/07/2019,11313717.89353014088463501519779231,50758415.1947147907786741940478828,0.2228934424002304,39444697.301184654
1562198030,04/07/2019,12637362.47384133522916701632390302,56282265.41124613990566736124353592,0.22453542659489642,43644902.93740481
1562284702,05/07/2019,14325207.50064994096970382542760845,58543260.83696042516522816595128363,0.24469439002628857,44218053.33631049
1562370861,06/07/2019,14465381.95957312290220038187338241,61336569.51427353543599673355614136,0.23583617528865725,46871187.554700404
1562456941,07/07/2019,14858626.36642571582988942750320629,62521739.66125875075920045122818893,0.23765535711145255,47663113.294833034
1562543979,08/07/2019,14941725.12197394674797454106151772,65276858.88849668966946950075566737,0.22889773460908716,50335133.76652274
1562630221,09/07/2019,15237644.54149851849016805852639262,66613055.90089468171752607020644366,0.22874861895194723,51375411.35939616
1562716771,10/07/2019,15630813.29272179990617768346288818,66968524.17391214420571738495743361,0.23340537193457886,51337710.881190345
1562803176,11/07/2019,16165297.73437862022159401853417297,65090695.11352661012119486368933743,0.24835036261610427,48925397.37914799
1562889512,12/07/2019,16639799.31887356647886650838251787,63693142.85561556821754463881458562,0.2612494622316553,47053343.536742
1562975794,13/07/2019,17680389.0543907591062566926413936,67591800.74602426899981945599675373,0.2615759435204974,49911411.69163351
1563062039,14/07/2019,17727605.62323388840335376856700139,67101859.38288105243646832306822208,0.26418948425975414,49374253.75964716
1563148791,15/07/2019,19452840.72514271216408242485931146,68449200.85498538020225062118925356,0.2841938325380156,48996360.12984267
1563235071,16/07/2019,20361724.68690275992970584504954285,76330565.08775371949462468247807136,0.26675715898989916,55968840.40085095
1563321534,17/07/2019,20835150.76418299331416255559042528,71679439.48444391319482158786438981,0.2906712289331545,50844288.720260926
1563407961,18/07/2019,23358218.55387460094492148722633729,82042471.09445292075270833492695912,0.2847088616697444,58684252.54057832
1563494386,19/07/2019,23730303.06793013344624290654986995,87456697.39968726268352310497896473,0.2713377451183629,63726394.33175713
1563580438,20/07/2019,26300911.91068833802959498190018863,94406200.2277408934242582726543927,0.2785930568886504,68105288.31705256
1563667173,21/07/2019,26807832.96610742568420427710710293,99512745.62195338647875003875014742,0.26939094885342385,72704912.65584596
1563753449,22/07/2019,27102838.22417144026670557709291165,100852406.1562003960291042135751911,0.2687376460031555,73749567.93202895
1563839836,23/07/2019,30410274.50925105001482995806771645,107135059.2928045531143495504624019,0.2838498873290256,76724784.78355351
1563926283,24/07/2019,32742822.53325031387508193824334739,112040836.5534509084308927286730889,0.2922400754980959,79298014.0202006
1564012725,25/07/2019,33837838.88372548468712119790471985,116914895.4960533042475797809905,0.28942282110552586,83077056.61232781
1564099062,26/07/2019,35913723.08657242360148218971674413,121846267.6202502986543823228316557,0.2947461895057976,85932544.53367788
1564185488,27/07/2019,37417240.02785510403360699524417548,129854960.1767070126639212313109069,0.2881464056277682,92437720.1488519
1564271992,28/07/2019,37202776.9427744778034565734540212,125527041.7316170646409129223499438,0.2963726096749402,88324264.78884259
1564358392,29/07/2019,37792368.28766434891305465843751755,128730112.2817366457348770251580686,0.29357830594408696,90937743.99407229
1564444796,30/07/2019,38320530.51913151451831855309223088,127880655.0322257136144660313449445,0.2996585410785924,89560124.5130942
1564531069,31/07/2019,39264228.20905060263233422185232991,128902589.5471116915961919244207492,0.3046038744993575,89638361.3380611
1564617591,01/08/2019,39253042.4685538237201650574659572,133010830.1710275073848896342183426,0.2951116267606301,93757787.70247369
1564703908,02/08/2019,39986604.88936936557497617842623622,135652870.0610010564033894906563565,0.294771536137702,95666265.1716317
1564790222,03/08/2019,39990010.2455486129845741055580276,137510713.4396721292931848480163824,0.29081377912487366,97520703.19412354
1564876631,04/08/2019,41732469.51338052588199245351147014,142254935.810527852090619675351387,0.2933639474482968,100522466.29714733
1564963081,05/08/2019,41749755.47445868054633774554373083,142603473.116467069563620436456932,0.29276815327184097,100853717.64200838
1565049533,06/08/2019,40856177.77203781930957200371089521,145204449.0898672189810775272438064,0.2813700133027734,104348271.31782939
1565135999,07/08/2019,43021932.94299984377261838023422973,146794440.1764301761096237057625888,0.2930760381067048,103772507.23343033
1565222369,08/08/2019,43995782.82663387478797524437790463,150474148.4831418956663761235712221,0.29238100544269147,106478365.65650803
1565308587,09/08/2019,42832388.01819009628792749398916481,144561203.6021267232474794558052112,0.29629241422253877,101728815.58393663
1565395161,10/08/2019,43700159.36573136337527467431183071,142942218.0147873187446848786665082,0.3057190518843817,99242058.64905596
1565481386,11/08/2019,43520548.32195829891435785611033727,142246543.8698490492019524542126195,0.30595153413202203,98725995.54789075
1565567924,12/08/2019,43837477.92411974424555604605757303,146771743.8032868421667499728666436,0.2986779116208745,102934265.87916711
1565654125,13/08/2019,43761992.07360644705874814848333762,146109222.2947680152096099431933763,0.29951560473930133,102347230.22116156
1565740666,14/08/2019,44854005.79885133318899313940122185,148170357.8631615294627553854032932,0.30271915682538175,103316352.0643102
1565827176,15/08/2019,43120008.6774829776236872321217599,137101716.9399195652152154334909869,0.31451107717621757,93981708.26243658
1565913415,16/08/2019,42530603.43041555417149904778144595,142404729.9301382607993467064822867,0.2986600476773522,99874126.4997227
1565999952,17/08/2019,43486367.25525239473156741072324099,144287211.5781488243182866157957001,0.30138753656417644,100800844.32289642
1566086353,18/08/2019,44050194.38656894972434073340743407,150602783.1059816044857875248065748,0.29249256539681684,106552588.71941267
1566172723,19/08/2019,44078199.26125358474033047134648025,154600998.9472795451031857065188148,0.2851094078394971,110522799.68602595
1566259184,20/08/2019,44522645.44156502749738220795049894,160163965.0699216934050225992342908,0.2779816634917104,115641319.62835667
1566345583,21/08/2019,44564045.55481970447239014031160487,160082896.7631729365528979771812806,0.2783810541656294,115518851.20835322
1566431935,22/08/2019,44376897.91357165414193025626992418,155097659.7977912161646915571350741,0.28612229205410383,110720761.88421956
1566518370,23/08/2019,44779498.410588674268853390153134,157946081.0326589658771933008856537,0.28351129776578304,113166582.62207028
1566604726,24/08/2019,45342362.28326309356209138051058377,160875599.6779034430522638896467666,0.281847355186524,115533237.39464036
1566691081,25/08/2019,46708825.2903500217537438218434795,161946746.6802347835131262498262259,0.2884208929653708,115237921.38988477
1566777547,26/08/2019,46266721.78411972559707542804810014,158919019.2866720222351134681752651,0.2911339498053393,112652297.5025523
1566863965,27/08/2019,45880306.4406032050639530687182016,160051711.2930777029604472781719241,0.2866592682448097,114171404.85247451
1566950343,28/08/2019,45674060.66472189569951445764596132,158499049.8955506262219220724201443,0.28816614796631695,112824989.23082873
1567036798,29/08/2019,45311428.82235792853405747170215369,151650149.4685202587849473406076865,0.29878921307468764,106338720.64616233
1567123144,30/08/2019,45039260.94949855788265490715577985,150097629.9319135669718055870957745,0.3000664365581856,105058368.98241499
1567209434,31/08/2019,44886058.9814483114126160708706254,156126570.9790492333245014346816932,0.2874978852092487,111240511.99760091
1567295942,01/09/2019,44995013.60594794848454145766811757,157372308.4907480180511504479275592,0.2859144282591065,112377294.88480008
1567382071,02/09/2019,45054632.13534616516244719461612973,159836330.0390571890740476911626546,0.28187979619112086,114781697.90371102
1567468752,03/09/2019,44800367.67055642825582550575382306,163669219.2594250697071396876253979,0.2737250649405572,118868851.58886865
1567555153,04/09/2019,44283218.00440370078365429833435747,163661153.1981929807900145691373279,0.2705786751409292,119377935.19378927
1567641057,05/09/2019,43764147.51770277863622981912564636,159529570.8730944296111107902229261,0.27433250950394084,115765423.35539165
1567727919,06/09/2019,44211442.40575893095861824856023546,160700021.4940944941364877472858957,0.27511783753795976,116488579.08833556
1567814399,07/09/2019,44416279.27782546307242247684078443,159540312.1599856535477364503601347,0.27840160694486543,115124032.8821602
1567900669,08/09/2019,43582419.95910328929669891468447394,162625321.270405450208200070595342,0.2679928292755626,119042901.31130216
1567986995,09/09/2019,43354148.59327703595220659241973153,164078935.0702112029643155678647003,0.26422738893768,120724786.47693416
1568073576,10/09/2019,43124369.49065994044647082162946562,162159934.4391212223471844226036243,0.265937265205604,119035564.94846128
1568159761,11/09/2019,43325649.20705623428948368590154286,160894665.137003638395171653474119,0.26927958841993893,117569015.9299474
1568246395,12/09/2019,43105247.49228107127936168141804305,160937804.8990451094185389924943213,0.2678379235961409,117832557.40676403
1568332790,13/09/2019,43351812.14563213686832848847048849,163609223.1471439752305666223272031,0.2649716887087909,120257411.00151184
1568419132,14/09/2019,44256248.04478292130379888700387585,164451640.8110844763001467589389707,0.2691140558191374,120195392.76630156
1568505138,15/09/2019,43728814.98122863459036884774747466,168658188.0463566030210203231076196,0.25927478225492107,124929373.06512795
1568591838,16/09/2019,40545550.98717489334654294397310435,156875714.2367508933854992516663161,0.2584565188081635,116330163.249576
1568678349,17/09/2019,40684281.30555375886415134468023019,158513878.0679407115526846838331219,0.2566606899120596,117829596.76238695
1568764663,18/09/2019,41198880.82506469010940197056611962,162710150.1869792633752804180904432,0.2532041226544304,121511269.36191458
1568851131,19/09/2019,40911369.30997484791224544744365415,163588723.3615927404925852988373074,0.250086732564966,122677354.05161789
1568937518,20/09/2019,40955527.30228457951122844473694781,166178141.6439632470210254190574628,0.24645556206803548,125222614.34167868
1569023906,21/09/2019,41651069.47037670186295255370465786,165805850.3604308103658996826165172,0.25120385909082876,124154780.8900541
1569110324,22/09/2019,41833237.6856109818457698361031847,166382535.0515260419353330763471496,0.25142805807506113,124549297.36591506
1569196695,23/09/2019,41660292.62923391937233700486955701,163052867.7971055422373431899911732,0.25550174732942327,121392575.16787162
1569283195,24/09/2019,42447097.54522019262208599686776927,159509924.2283023950631779016767559,0.26610944585784374,117062826.6830822
1569369595,25/09/2019,41584469.00333432353569449573876413,146022187.5975944592366750366138931,0.2847818519054934,104437718.59426016
1569455935,26/09/2019,41454998.87447504659307806389134493,147676332.3008058774395224158189074,0.2807152522587997,106221333.42633082
1569542375,27/09/2019,42021676.17351128247238722392554241,146977260.8575977097594942728541085,0.2859059689119186,104955584.68408643
1569628727,28/09/2019,41728872.87264974590946399187841068,153372929.8185344251101335553198008,0.27207456310590084,111644056.94588469
1569714827,29/09/2019,42264068.53059527984933385061782397,154156610.184464021463826906346855,0.2741631933915908,111892541.65386873
1569801214,30/09/2019,41615890.87471003740946536405023772,152774257.9595424564567984495313625,0.27240119788852596,111158367.08483241
1569887858,01/10/2019,41485130.66614071117341864889192511,152767586.7748295683342861389889595,0.27155715123841917,111282456.10868886
1569974294,02/10/2019,41539762.65859164039447491454388525,152781008.4040189196508049723742295,0.2718908789287644,111241245.74542727
1570060770,03/10/2019,40979017.39325161221034210025271603,152615733.9116932856389710016803178,0.26851109215883956,111636716.51844166
1570146839,04/10/2019,41105828.91970388984601024430320908,151100491.8035160157961824856450956,0.2720429856254603,109994662.88381213
1570233599,05/10/2019,41299972.29308772944502895466416656,153345984.3186706998462416271109411,0.2693254243114812,112046012.02558297
1570319548,06/10/2019,41513509.56419060016157850833478391,152684731.4574796675161250809021101,0.27189037939757243,111171221.89328906
1570406372,07/10/2019,41747849.97598032253224312951412914,149501973.1164440531772032856174963,0.2792461470957562,107754123.14046374
1570492684,08/10/2019,41881755.61302565167225785650728575,153446289.4766493157413081822591191,0.27294081698468836,111564533.86362366
1570579142,09/10/2019,42065280.25734557804792197723615446,157005739.8901170866270564200200997,0.26792192620974,114940459.63277149
1570665570,10/10/2019,42510410.77272190480941793996553993,164846224.7048642043593357690524158,0.2578791892191118,122335813.9321423
1570751731,11/10/2019,42398706.62204189891726774796365449,165422254.9281228922875623359547786,0.2563059404580383,123023548.30608098
1570838322,12/10/2019,42157928.09348107317630708438983546,159857277.7047844978453311487508862,0.2637222946542101,117699349.61130345
1570924452,13/10/2019,42344750.03886684140503807508910655,159276857.9972299758732976429302813,0.26585626167740745,116932107.95836312
1571011132,14/10/2019,41784994.23268375007694097099539009,159123128.3116090639745326509073732,0.26259535415151375,117338134.07892531
1571097539,15/10/2019,42172007.26607333730888603473681683,162287926.1061039874095379869728766,0.25985917916346557,120115918.84003064
1571183942,16/10/2019,42083328.48679901760289002430906687,159004308.4692648978809550234558325,0.2646678501478066,116920979.98246588
1571270291,17/10/2019,41938002.3976276492430192885777783,157353109.0994348104387462959211898,0.2665215999712222,115415106.70180717
1571356722,18/10/2019,42086565.37679991866236785925589017,157953260.7787293806519008837747908,0.2664494874579219,115866695.40192947
1571443053,19/10/2019,41970167.68988700929113266900510151,157206227.9592785734667550390518528,0.2669752225131858,115236060.26939157
1571529413,20/10/2019,42044848.41721360785263300911967162,157009563.9503119692190415680145821,0.2677852696318508,114964715.53309834
1571615986,21/10/2019,41853745.17412192798662980903213236,157774656.676791683864640193085373,0.265275463472319,115920911.50266977
1571702353,22/10/2019,42095839.54529683623167779416902566,157949000.9445715503144762359834527,0.26651538973690225,115853161.39927472
1571788623,23/10/2019,42199071.74545162395260231048015537,156622971.8188071022196137381876654,0.2694309222677156,114423900.07335547
1571875185,24/10/2019,41142318.04989529232496355469270394,149363770.6336285288853905539356593,0.27545045144054703,108221452.58373323
1571961560,25/10/2019,40628583.31690236530551729835783804,151554105.8086695227370519004492214,0.2680797270394916,110925522.49176717
1572047858,26/10/2019,42031598.55380086700148440258843744,162951859.0878281252765573168899447,0.25793874822346513,120920260.53402726
1572134221,27/10/2019,40514556.19040310771957793243328081,160074901.154991896438778989007532,0.25309749309902774,119560344.96458879
1572220741,28/10/2019,40325619.8217656804942313622205451,163433670.5447974565843925675356114,0.2467399752287419,123108050.72303176
1572307190,29/10/2019,40135582.94067490666714185096868176,162945650.0168181034198138753496636,0.2463126995813168,122810067.0761432
1572393513,30/10/2019,39691100.89455835134248568362686897,165944382.3885373297540835995110142,0.23918315476101365,126253281.49397898
1572479922,31/10/2019,40419562.36307361090000771412422114,163489423.4067420932409226461809162,0.247230441705789,123069861.04366848
1572566349,01/11/2019,40643408.8529391850965673080383665,163073640.8314405955274620067430409,0.24923346682956465,122430231.97850141
1572652477,02/11/2019,40289528.62949187966720158931220031,164517829.9777248478165487614494211,0.2448946028217546,124228301.34823297
1572739139,03/11/2019,39997284.33258207726128392305399506,164215786.3848771365357966586113256,0.2435654038695118,124218502.05229506
1572824808,04/11/2019,39751793.33576736765853794628967607,161297775.6715018214156291011798142,0.24644973044591548,121545982.33573446
1572911954,05/11/2019,36643255.92510251913162700306958728,161099123.0907837561375785705669373,0.22745782361864902,124455867.16568123
1572998368,06/11/2019,34687918.37300165744689327106481407,154538654.9627501627116991775253926,0.22446111221404635,119850736.5897485
1573084636,07/11/2019,33333190.36109338004500969689297146,149056043.4248718591506285998255206,0.22362857348950213,115722853.06377849
1573171128,08/11/2019,33446320.51897498054030576829087548,146321304.2060331550892594917781234,0.22858134500960742,112874983.68705815
1573257547,09/11/2019,32119606.05764919341799999546662038,143492217.2513914807615029636016427,0.22384214748997283,111372611.19374228
1573343849,10/11/2019,32295357.53969690593246516635961915,143729570.7433233691189986008906728,0.22469528972135414,111434213.20362645
1573430371,11/11/2019,32355413.01357088163656054478631556,145319427.682307935238170286173613,0.22265029204701461,112964014.66873705
1573516769,12/11/2019,31264596.8384356848082827396491079,140395569.645716798739184000748983,0.22268934067742152,109130972.8072811
1573603087,13/11/2019,31232704.65382766158908209383737112,138951563.9371517150911130918751208,0.22477404189530623,107718859.28332403
1573689364,14/11/2019,31110598.03204273634215922515145347,132482604.9828853620173207566040138,0.23482779521176936,101372006.95084262
1573775968,15/11/2019,30921859.16528086432666368455310792,131356245.4341140586267370630999396,0.2354045600427177,100434386.26883319
1573862336,16/11/2019,31211399.41283464259797407969588969,132762992.3452419046829525681167867,0.23509111132168023,101551592.93240726
1573947508,17/11/2019,31370512.42878827427642337331005999,133323275.9072420768597676828663865,0.23529659180152382,101952763.4784538
1574035121,18/11/2019,31395536.39976428245821311749253116,134764059.0425711074152574694154804,0.2329666872815595,103368522.64280681
1574121462,19/11/2019,31306595.42600883488216465827847514,129010021.1297271375423564094265729,0.24266793503218032,97703425.7037183
1574207776,20/11/2019,31632172.75972379966907316871324744,129856684.5339751051657934124177206,0.24359294920584318,98224511.77425131
1574294305,21/11/2019,31302327.40723307226290928660321402,131023284.300190353683315067271052,0.23890660026133684,99720956.89295729
1574380584,22/11/2019,30704200.92031599088732748763336667,125448917.5706301036084244987892137,0.2447546102024272,94744716.65031411
1574467056,23/11/2019,27973555.44700036479383957830425684,123293742.0583471349847828644202586,0.226885444305537,95320186.61134677
1574553532,24/11/2019,28115324.76641184515409420599781699,125400851.5019852039892402240149974,0.22420361927101232,97285526.73557337
1574639999,25/11/2019,27459202.17528230148228878009641089,119830978.2740196616352932896175034,0.22914944508331436,92371776.09873736
1574726027,26/11/2019,27055274.15838158581518490653288704,120419842.3228760782916599755863226,0.22467455227054314,93364568.1644945
1574812729,27/11/2019,26783725.05641350103549684951876136,122681450.4567398927217940949106337,0.2183192728541958,95897725.40032639
1574899102,28/11/2019,27136361.75180190568070246347198639,124650269.2336206531131498929468947,0.2176999850753847,97513907.48181875
1574985485,29/11/2019,27488222.81253141034478924240805505,124990340.2327838790234953210819016,0.2199227777229579,97502117.42025247
1575071893,30/11/2019,28193731.67923405579452909760302737,127832615.7374149542671923740561822,0.22055194221440086,99638884.0581809
1575158378,01/12/2019,27559711.63933898114385764171996304,125508955.2487840262654262956707359,0.21958362719783686,97949243.60944504
1575244505,02/12/2019,27411472.55538069007517837473759489,124651801.3823260098326360353412441,0.21990434355060415,97240328.82694532
1575330992,03/12/2019,27635112.18973786898679341201769585,123029256.7359870864166366194403345,0.22462228028444528,95394144.54624921
1575417140,04/12/2019,27029641.93281022337682447085757793,125460383.2000921885311637204828133,0.21544364239428185,98430741.26728195
1575502994,05/12/2019,27244423.63675206721594115116563117,124711836.6834804274384264470556273,0.21845900406309163,97467413.04672836
1575590160,06/12/2019,27429937.69404576787006069170241229,124803499.2298284323255804712906276,0.21978500493430014,97373561.53578267
1575676731,07/12/2019,27495857.58139811798062176475538012,124728120.0595929391852451049772354,0.22044634015377668,97232262.47819482
1575762865,08/12/2019,25361639.28402455795388654348494991,120034152.2260772012958227251315739,0.21128686139472555,94672512.94205263
1575849559,09/12/2019,25508801.63809703260678070542388593,120331677.5806995241154752324486457,0.21198741803453833,94822875.94260249
1575935958,10/12/2019,26045764.00893229003114432179648044,125606331.6378509230913834035057974,0.20736027928932455,99560567.62891863
1576022340,11/12/2019,26167342.33411740826979447007257233,121485984.0939277573077203467902838,0.21539391995940818,95318641.75981034
1576108756,12/12/2019,25933032.43523979508568562126510691,120164913.2027679267264285210537652,0.21581201820102047,94231880.76752813
1576195117,13/12/2019,26552408.80862120109920203943224671,123244873.8056762427071441587523769,0.2154443263132157,96692464.99705504
1576281327,14/12/2019,26449646.05744254454112506302929755,123430572.8118619135420902758436072,0.21428763923633581,96980926.75441937
1576367824,15/12/2019,26239473.48588519426260760009169735,122027740.3544377741508469497647384,0.21502875829439178,95788266.86855257
1576453797,16/12/2019,26221078.72438282151715989099583103,121938647.8883028284114764519354173,0.2150350129222494,95717569.16392002
1576540792,17/12/2019,25914619.65708029714198388669854941,117301447.170501589761453516719394,0.22092327317507454,91386827.5134213
1576627147,18/12/2019,25402459.58671847026380478617613764,112080138.1631579779147171935770191,0.22664550564471508,86677678.57643951
1576713562,19/12/2019,26022517.70095300522681643852493898,121209625.9585880162512632866184182,0.2146901906111298,95187108.25763501
1576799771,20/12/2019,26184567.51293162682844775899263515,119494674.9178783623223473400921417,0.2191274843914738,93310107.40494673
1576886198,21/12/2019,25799923.53777214247177733042501481,121832793.4257015032306088071962745,0.21176501672766754,96032869.88792935
1576972691,22/12/2019,26154007.42432187644483304939260189,121547942.0128906728049989123056081,0.2151744158823202,95393934.58856879
1577059063,23/12/2019,26231834.30867958493625850821929561,123627376.007667005129618467287356,0.21218467264930677,97395541.69898742
1577145426,24/12/2019,26018633.66741042928196204126648902,121636910.4056985383474584337084191,0.21390409852264292,95618276.7382881
1577231951,25/12/2019,26028840.70762921309713573995301356,121401102.3871971260574189478679362,0.21440366022882337,95372261.6795679
1577318322,26/12/2019,26008247.20653311431381607745933095,119870700.9642383866506041295142754,0.21696917593142534,93862453.75770527
1577404520,27/12/2019,26840474.17566490802283795350963942,123369866.8319098493648135730545951,0.21756102089527887,96529392.65624493
1577491021,28/12/2019,26183400.20374649745910365614620156,120450839.5570101118867809749710792,0.21737831218149156,94267439.35326362
1577577555,29/12/2019,26313859.41702997603763969276643678,124644483.3584996215824220375960602,0.21111130399045946,98330623.94146964
1577663330,30/12/2019,26315600.43978147196105079492565808,121791784.2136693728210118263979407,0.21607040745551312,95476183.7738879
1577750338,31/12/2019,26679477.01951302195094953068320136,120116122.1333014034921200353312303,0.22211403886236777,93436645.11378838
1577836617,01/01/2020,26724268.59367928393786700128271299,119036622.9308921934319547272783636,0.224504593088081,92312354.33721292
1577922811,02/01/2020,26548399.85128905160103472520331662,120458249.3257609261160686674281237,0.2203950331329568,93909849.47447188
1578009524,03/01/2020,26566267.51247324698583437196193354,120314399.3153939733877025698949803,0.2208070493942461,93748131.80292073
1578095376,04/01/2020,26839806.70571208017343927902248966,123272957.6822417797690190011674774,0.21772663859413927,96433150.9765297
1578181814,05/01/2020,26799020.77698827142486977786605239,124152878.4134587523577568250342268,0.2158550097222968,97353857.63647048
1578268514,06/01/2020,26934198.65347999906487007231356525,125110437.4971567454538425238373104,0.215283386360887,98176238.84367675
1578355152,07/01/2020,27382109.5719299425069948958272428,128114657.2406266901328413549040548,0.21373127916582169,100732547.66869675
1578441472,08/01/2020,27514695.15386451594034189342293011,132785078.2532930523802693879124585,0.20721225242929098,105270383.09942853
1578527960,09/01/2020,27471060.09453542228117974474371074,124781277.0256232008393750664321592,0.22015370213669458,97310216.93108778
1578614298,10/01/2020,27375802.5757843786242956118897051,123548287.7073214291989964860775991,0.22157978134537995,96172485.13153705
1578700791,11/01/2020,28629470.69870675423362384601380707,128195712.9919195029275169392675327,0.22332627223276444,99566242.29321274
1578787191,12/01/2020,28449804.66432069099233571651485493,128922620.0071424592505060144010842,0.22067349129845903,100472815.34282176
1578873480,13/01/2020,28425692.81497059105928665295757093,130146825.3359175503962929559318611,0.21841249482345804,101721132.52094695
1578959987,14/01/2020,28533202.81150893504991422320296535,129488014.9683503237997162533807996,0.22035400587832835,100954812.15684138
1579046327,15/01/2020,30224814.66271843992395239811134741,140905257.4010071543045518643562899,0.21450452041473936,110680442.7382887
1579132696,16/01/2020,31489408.94413835285756145644016097,149852693.6443081529851787408013968,0.2101357551762261,118363284.7001698
1579219178,17/01/2020,31138678.16890055074819426034117319,149543745.6870357999537778035405706,0.20822454343271152,118405067.51813525
1579305481,18/01/2020,30773176.9454238950368255665853785,149344764.9120418292771284681267369,0.20605460769614575,118571587.96661794
1579391866,19/01/2020,31350781.79172188763664545053591319,148996694.5825603627189991215889503,0.21041259928320186,117645912.79083848
1579478288,20/01/2020,30867958.10849780785987915687362138,141456066.3526806400142363477830089,0.2182158666248876,110588108.24418284
1579564793,21/01/2020,30797131.80337394852919294768745402,133955437.5526985860269569414124391,0.2299057982715949,103158305.74932463
1579651185,22/01/2020,31586097.41266050222894514960056104,137976027.3057175701493942322316637,0.2289245315251341,106389929.89305705
1579737155,23/01/2020,31669595.76884056029396141125676907,138519311.2774944949851305096022615,0.2286294631179413,106849715.50865394
1579823965,24/01/2020,31161773.01587975164980297502618665,134700337.1826143552799355737158616,0.23134146259510455,103538564.1667346
1579910211,25/01/2020,31335059.62046758071967298630560123,136131162.1396555168382700251168709,0.2301828554752311,104796102.51918796
1579996195,26/01/2020,31482658.86724906894043707145659089,137728502.6940498342866649464780768,0.22858492070580816,106245843.82680076
1580083179,27/01/2020,31793403.52638963545486640231268772,139589824.266335410492344217225781,0.22776304571978165,107796420.73994577
1580169477,28/01/2020,31861416.99986345333656472202918153,143870141.8143413466488191709606688,0.22145955093989786,112008724.81447789
1580255974,29/01/2020,32030722.78292895002646104790224648,145485159.9509156452629872874635355,0.22016488000381348,113454437.16798669
1580342378,30/01/2020,32449607.66085900721485139472027289,145728962.3510784013676421172956665,0.22267095803978929,113279354.69021939
1580428775,31/01/2020,32799470.26151193586751458847590562,150893004.0930686025017706272711863,0.21736905868267892,118093533.83155666
1580515198,01/02/2020,32820604.1571637808171944720070987,149239349.7668959855394128281581167,0.2199192385146936,116418745.6097322
1580601532,02/02/2020,32386881.10324662303995788559113559,150840373.392717290166317703910132,0.21470963227415538,118453492.28947067
1580687828,03/02/2020,32390375.36623414458734137397593103,153930428.2439083993087907853496975,0.21042217406756258,121540052.87767425
1580774399,04/02/2020,32879416.26832328172064084948347866,153773394.4404993228532477492739649,0.2138173276850278,120893978.17217606
1580860564,05/02/2020,32683162.84012713863946032259939768,155090254.186249212131376408552958,0.21073640643387978,122407091.34612209
1580947170,06/02/2020,33955830.11466581187026598842832382,165156177.818265199329333243032913,0.20559830436394683,131200347.7035994
1581033465,07/02/2020,34668485.6116339490017703037386098,170950383.360281352590890782015262,0.20279852510520216,136281897.7486474
1581119981,08/02/2020,34675002.5725893728137950451617699,174831772.2997784572532196387181872,0.198333530092764,140156769.7271891
1581206381,09/02/2020,34808575.50555118868051241639699032,178000115.9038692241158549317461759,0.1955536676411487,143191540.39831802
1581292797,10/02/2020,35001902.34014466481680353991959885,178898866.7758801760725521522912345,0.1956518952352791,143896964.43573552
1581379096,11/02/2020,35232924.15670605776646792812702522,176303812.421919768631737973254661,0.1998421002512908,141070888.2652137
