price,timestamp
14651299000000000000,1652663411
14613450600000000000,1652576996
14479112056851300000,1652490617
14579344010000000000,1652404217
14889815366289460000,1652391142
14593546060000000000,1652348137
14910647510000000000,1652339630
14612946410000000000,1652329493
14310887190000000000,1652327937
14027084370000000000,1652323201
13709412700000000000,1652286983
13440363370000000000,1652273425
13148474660000000000,1652228801
13416867230000000000,1652218993
13152702880441930000,1652187619
13421317110000000000,1652143550
13702074745529405000,1652105542
13629918840000000000,1652019147
13358160364827675000,1651953051
13389860498666433000,1651866631
13297486710000000000,1651780206
13477088948787060000,1651693793
13585148490000000000,1651607355
13558580460000000000,1651520877
13685507048036130000,1651434459
13735823606879594000,1651348053
13740280100000000000,1651261631
13544629554381690000,1651175220
13609982000000000000,1651088737
13487995683841380000,1651002350
13374690630000000000,1650915859
13648641600000000000,1650878822
13470177520000000000,1650792394
13365748195674000000,1650705984
13473138750000000000,1650619577
13517991390000000000,1650533153
13360932842190671000,1650446765
13386848324111720000,1650360367
13413771478344113000,1650273954
13290802764486970000,1650187526
13300270097531346000,1650101129
13273910653458774000,1650014757
13247078270000000000,1649928318
13133888556759326000,1649841860
13284104048786212000,1649755353
13383016730000000000,1649668894
13113791514657116000,1649624712
13153992360000000000,1649538284
13167198220000000000,1649451843
13437248051599030000,1649377857
13594344752582930000,1649291439
13565016593223298000,1649205025
13297363620000000000,1649180473
13230347702088280000,1649093968
13287398000000000000,1649007581
13321421231467896000,1648921167
13451329520000000000,1648834733
13726436000000000000,1648814144
13836801600384357000,1648727738
13880997524396905000,1648641308
13838915029061720000,1648554926
14122319520000000000,1648473427
14124811070000000000,1648473172
14194788090555225000,1648386717
14194598890000000000,1648300303
14091064602663674500,1648213879
14201819000000000000,1648127470
14290024093782244000,1648041050
14263300527742120000,1647954638
14132762000000000000,1647868207
14417916780000000000,1647781719
14134185666254222000,1647704032
14135862820000000000,1647617604
14426538410000000000,1647605929
14659248014539017000,1647519529
14958863126402390000,1647453497
15125642915485606000,1647367083
15264845061822620000,1647280602
14964774733038025000,1647231542
15130882130428200000,1647145130
15136546300102912000,1647058710
15155381003980893500,1646972304
15327733103515753000,1646885892
15340000000000000000,1646799454
15034897880000000000,1646785843
15203911457451879000,1646699439
15132169435781176500,1646613015
14833821460000000000,1646606628
14774971410000000000,1646520197
14950000000000000000,1646433787
15006002400960380000,1646347385
14856657829286587500,1646260977
14878899982163789000,1646174558
14907346290000000000,1646088145
14614938080000000000,1646068945
14325462930000000000,1645990267
14039122967807918000,1645917812
14087338590000000000,1645831431
14392386688781000000,1645825313
14582841089242000000,1645738904
14296843650000000000,1645733080
14619843475447052000,1645715217
14925117440000000000,1645686718
14632072038407765000,1645675823
14344890470000000000,1645592530
14567288950000000000,1645505979
14281386921435710000,1645428127
14573697230000000000,1645356963
14517220190000000000,1645270552
14232130210000000000,1645200354
13949405250000000000,1645189700
14110948448328940000,1645103301
14137873230000000000,1645016815
14198584590000000000,1644930395
14488860743375824000,1644864166
14720459492095856000,1644777762
14407309650000000000,1644696733
14360000000000000000,1644610213
14071288730000000000,1644596836
14092706000000000000,1644510435
13815971262779770000,1644499630
13844662882458810000,1644413214
14130265886155776000,1644363989
13951109446931683000,1644277394
13903066000000000000,1644190988
13759159330000000000,1644104597
13802622498274670000,1644018214
13530563110000000000,1643960859
13806702542761200000,1643951760
14091627200000000000,1643890391
13814750936531784000,1643860085
13860013860013860000,1643773684
14047077870000000000,1643687259
14334706540000000000,1643671798
14542970290000000000,1643585384
14683192506799628000,1643498966
14864902760000000000,1643412536
15169580030000000000,1643351534
15481279170000000000,1643336207
15174609830000000000,1643315765
14874312063067080000,1643233214
14581558710000000000,1643204926
14900908955446280000,1643200984
14968322340000000000,1643114537
15158763010000000000,1643028047
