timestamp,price
1654012424,505485850000000
1654008362,510926883261226
1654005968,516161272393988
1654004161,510863012167194
1653977016,505779168458562
1653952128,500690660858075
1653945589,505847598235603
1653942558,513365752708564
1653931113,519130440000000
1653920011,524440399146742
1653919929,523398531343721
1653913922,531145046109984
1653891526,525624501824834
1653889175,531508868656564
1653876771,537142773765796
1653876160,542749267523794
1653874776,548275752171118
1653862689,554209829746822
1653852169,559915787014444
1653826055,554327036529530
1653804135,560183489585904
1653790739,565968706299974
1653763045,560289730000000
1653757781,566149085387861
1653742379,560486487596573
1653716175,566305929789390
1653709561,572154590000000
1653702588,578087196463069
1653702375,577968001064232
1653700118,571987484913830
1653693599,577949404768050
1653685108,572051213624341
1653682177,566387170000000
1653681229,572152303347264
1653675449,578438839791529
1653670577,572676260000000
1653663775,566734502720829
1653662755,560189160000000
1653655254,554384390869484
1653654210,560000173636611
1653638388,565847087237186
1653636452,560000000000000
1653634858,565734432946458
1653633335,571875202634948
1653630074,578137515556388
1653626738,571080110000000
1653622258,565256010000000
1653616726,571705594142435
1653613603,565868250000000
1653612404,560163717699762
1653609518,554573342219156
1653605457,548416081812885
1653599600,542932377772348
1653595878,548523747475333
1653595612,548694239458060
1653592961,543025750000000
1653590166,537343845005429
1653581590,531937220000000
1653577526,537316713590439
1653575030,543129600000000
1653574080,549054028594950
1653572982,555600070000000
1653572220,562470000000000
1653571111,568606466689620
1653570958,561941360000000
1653570594,556231423782469
1653563473,550482492793907
1653554100,545002109184096
1653553714,537856510000000
1653553348,532379309610511
1653549560,522670730000000
1653542911,517429747760489
1653508854,512283155902899
1653503495,506831273901842
1653495708,512223518423856
1653485935,506196080000000
1653477501,511623246402677
1653460044,506399988684098
1653457098,501305173720308
1653447947,496281409425483
1653445551,501297647299191
1653429279,506390000000000
1653407342,511608992641210
1653400698,516888164677055
1653399665,511423647929968
1653344728,506123847946509
1653334000,500822861808488
1653333409,495813002644758
1653332384,490794730377581
1653311078,485746310000000
1653304436,480913990663238
1653290558,485852603199927
1653258226,490850685961875
1653240267,496003922870111
1653233025,501126122213668
1653212915,496100592137643
1653212167,501112469682695
1653212074,501499124216598
1653204495,507237709261456
1653118057,507148461538461
1653096500,512608225271151
1653088838,506988399534467
1653075796,512111480000000
1653064536,517440326194381
1653062822,512274185792780
1653059126,507194695222982
1653058383,500823050000000
1653056600,495655489555271
1653041324,490525124632270
1653013361,495622120000000
1653010795,490687930261880
1652994981,495737622437635
1652988593,500910936364623
1652974500,495895930000000
1652973831,501012492960918
1652969119,507123488550218
1652968469,513736520000000
1652966063,508440620000000
1652959739,513649983851579
1652952599,519242859842694
1652945901,514005730000000
1652943584,508816389885738
1652938947,514356669899290
1652934025,509256760450954
1652929397,514501056045677
1652916741,519988736256564
1652916371,514713073197346
1652892656,508672222325725
1652890139,514017066913666
1652887114,508848882059006
1652881441,503752410000000
1652878443,497955190000000
1652857100,492715047672110
1652843864,487601488211698
1652838558,482694790000000
1652828947,477822801753914
1652823506,483112792343628
1652815404,488196442484979
1652811641,493177241060632
1652800789,487277324164203
1652798081,482383840000000
1652790339,477065437221267
1652762351,482407593643520
1652757251,487410370077175
1652734679,492787310000000
1652731101,497926010000000
1652725076,492484826219182
1652724752,492484826219182
1652722189,497765459388183
1652719620,502862675444274
1652708107,496966487232127
1652704239,491493730000000
1652703922,497413770000000
1652703732,497413770000000
1652696557,492458258404220
1652684129,497909276595582
1652682010,492738182392398
1652681257,487638420916520
1652671225,482370000000000
1652665252,477569662380307
1652663411,472796734129663
1652652434,468059780000000
1652652235,468966164091260
1652645748,474005627509798
1652633203,480758840000000
1652624764,485780600000000
1652616091,480653534558276
1652614391,485779776585684
1652598624,490782160838158
1652584623,495742330000000
1652576996,490395602132240
1652574068,485418520000000
1652568886,490737575844455
1652564706,496136736342054
1652557196,501215070000000
1652551390,496184692931731
1652546987,501375585200491
1652541259,506520000000000
1652537173,511803937490127
1652528682,506646470000000
1652526843,501519678043314
1652525744,496304611939563
1652507231,491229670000000
1652504265,496408484613819
1652502731,491373410000000
1652492159,486394603413972
1652488883,491519750000000
1652485320,496499677275209
1652484058,491392680000000
1652467310,486379600507006
1652465197,491428990000000
1652459843,485315740000000
1652459143,480410260000000
1652455589,475482350000000
1652450598,470491057634003
1652443011,475674070000000
1652438963,480850860000000
1652436710,486017282774575
1652433143,481191016309915
1652428361,486279620507384
1652425628,481366310134686
1652423021,476591727887853
1652419444,471755402842489
1652418674,476790907724154
1652416916,483023169862950
1652412493,478205131452465
1652411267,483723596483398
1652408916,490008294456521
1652408108,495260210718579
1652405929,500627966062913
1652404076,495618879502216
1652402969,501834940000000
1652402136,507590950000000
1652401011,513571116760393
1652399425,508146000000000
1652397772,513406109228388
1652396702,518926070536649
1652392797,524866870000000
1652391324,530374620000000
1652390399,524568850000000
1652383373,518915311694984
1652381405,525966870000000
1652380402,519665425780146
1652377902,514364370905719
1652377184,508994900000000
1652376008,503166862765403
1652372968,497777656983226
1652372626,503392919913949
1652371282,508540945174200
1652369602,502985873317663
1652368202,497200000000000
1652367591,502866328250392
1652366427,511629257422289
1652365375,516852380256068
1652364805,522238345284691
1652364160,527864834457147
1652363424,522611060000000
1652362788,528618883522869
1652362604,523326620000000
1652360590,516939610000000
1652359312,511192560000000
1652359175,517347401606672
1652358566,522627142117998
1652356151,516817360000000
1652355519,511038430089942
1652355181,505453134151172
1652354726,505625060000000
1652353191,511551478176215
1652352467,517074101821966
1652351966,522499856431642
1652350977,528114169453052
1652350498,533944439530019
1652347452,527619027651774
1652346032,533076090000000
1652344558,538774300000000
1652341880,531698550000000
1652341543,544380789067981
1652341543,538848338159135
1652341266,554397958970962
1652340616,547712941590313
1652340616,553443247162219
1652340547,559726008893250
1652340472,566171833986986
1652340316,575221747983847
1652340005,585197852024405
1652339977,592535480000000
1652339765,579334989691116
1652339704,585316120000000
1652339367,571604830000000
1652338893,565919910000000
1652338654,556157990000000
1652337750,549764800000000
1652337664,544017062917482
1652337334,538184354142166
1652336943,544990797531902
1652335838,550690939396828
1652335038,557567320000000
1652334861,551796670570038
1652332463,546096080000000
1652332186,540067203103385
1652331972,533763340000000
1652330959,528379710000000
1652330909,522081810000000
1652330086,516660633821644
1652329917,522145760000000
1652329765,527615212273732
1652329620,536499710000000
1652329420,527195970000000
1652329259,520905474063185
1652328745,515254097558210
1652328196,509179930000000
1652327930,504117630000000
1652326107,498852038404276
1652325075,493503690000000
1652323411,488541020000000
1652323133,483115126334605
1652320790,477641596851386
1652318824,472626620000000
1652318027,466941870000000
1652316346,462260919865141
1652316224,466954800000000
1652315205,472359835841481
1652314507,477558000000000
1652309798,483186180000000
1652308846,488486988164559
1652308481,483522448251343
1652307104,477423198655775
1652305994,482768545469769
1652305233,488044000000000
1652304497,494726354120797
1652304361,489544920000000
1652303156,484183226868940
1652302723,490367580000000
1652302624,483394150000000
1652301370,477657140000000
1652298368,472921630000000
1652297910,468183976351597
1652297046,463298108101510
1652291575,457882651438158
1652291274,464064348773624
1652290193,459320520000000
1652289923,454506420000000
1652287937,449766480000000
1652285538,445201398211366
1652284558,439745000000000
1652282365,434721150000000
1652281787,429656296620586
1652280034,424813460000000
1652277322,429349500000000
1652277016,434243350000000
1652276872,438856310000000
1652276769,444775652763811
1652275311,450022946822675
1652274364,457363842123854
1652274003,462066627873716
1652273556,455951263514950
1652273468,448798070000000
1652273324,443657950000000
1652273065,438663955095379
1652272871,434025164010184
1652272662,427830819158983
1652272456,423221253158851
1652271818,417189695700151
1652262100,412937550000000
1652261673,417590585837832
1652259900,422027907974003
1652257538,426398401243064
1652256868,431175620000000
1652256822,431880914479287
1652254655,436289010000000
1652253656,431034929220630
