Date,Total Deposit,Total Borrowed,Utilization Rate,Liquidity,Fee,Revenue,Fully Diluted Market Cap,Circulating Market Cap,Price
2020-03-03,465955365.98,117641142.75,0.25247298633974624,348314223.23,24471.55,24471.55,578939712.54,500041391.55,575.73
2020-03-04,480748807.74,117674190.41,0.24477271397340813,363074617.33000004,24477.36,24477.36,537709644.39,466254912.00,534.73
2020-03-05,465449641.78,117715888.57,0.2529078937945337,347733753.21,24484.48,24484.48,547004179.10,471497919.29,543.97
2020-03-06,486497890.10,120125461.15,0.24691877106662913,366372428.95000005,24993.19,24993.19,548485882.86,473748917.63,545.44
2020-03-07,506663847.73,121651387.09,0.2401027577456597,385012460.64,25310.99,25310.99,592840735.29,511462898.17,589.55
2020-03-08,522161132.93,121842027.73,0.2333418173932412,400319105.2,25339.95,25339.95,615465331.04,531468647.43,612.05
2020-03-09,495174816.52,120166094.46,0.24267408287139036,375008722.06,24958.75,24958.75,514614033.19,446837152.76,511.76
2020-03-10,460646284.95,118783035.30,0.2578617025271203,341863249.65,24622.54,24622.54,516321000.15,446449926.59,513.46
2020-03-11,454474731.59,117741402.07,0.2590713936021844,336733329.52,24490.29,24490.29,504624015.36,437295285.02,501.83
2020-03-12,441374880.99,106744643.16,0.2418457591437299,334630237.83000004,22171.34,22171.34,493425516.07,425976096.25,490.69
2020-03-13,331500983.78,88110035.78,0.2657911743588492,243390947.99999997,18071.62,18071.62,204453230.46,177230074.90,203.32
2020-03-14,299372072.07,80618312.93,0.2692913616576419,218753759.14,8330.52,8330.52,318080161.84,271639572.55,316.32
2020-03-15,289237668.36,78326143.26,0.27080201449595176,210911525.10000002,8124.37,8124.37,243170792.87,210503481.77,241.82
2020-03-16,283871789.50,75222877.89,0.264988916378392,208648911.61,972.51,972.51,213305771.87,184297776.28,212.12
2020-03-17,245803587.69,71714723.75,0.29175621244570454,174088863.94,1306.33,1306.33,205859287.32,175912427.40,204.72
2020-03-18,257821912.55,72220479.88,0.28011769506206774,185601432.67000002,2111.12,2111.12,212321012.03,184522891.65,211.14
2020-03-19,252045666.01,76012475.47,0.3015821564136087,176033190.54,3917.88,3917.88,212278747.51,183310550.95,211.10
2020-03-20,276571287.32,78579227.85,0.28411925406805455,197992059.47,4589.23,4589.23,271316663.66,233409256.62,269.81
2020-03-21,316774070.59,79825756.11,0.25199586557486364,236948314.47999996,4624.07,4624.07,255250863.75,222081950.32,253.84
2020-03-22,292313588.80,79951754.61,0.2735136431331036,212361834.19,4612.41,4612.41,272366334.84,236949808.26,270.86
2020-03-23,283041788.42,79422023.26,0.28060175744136856,203619765.16000003,4766.52,4766.52,256813875.06,223563894.18,255.39
2020-03-24,277368017.88,80245389.54,0.289310174090501,197122628.33999997,5093.83,5093.83,271302155.40,238726410.93,269.80
2020-03-25,306622301.91,79718138.91,0.2599880648388026,226904163.00000003,4611.06,4611.06,281030024.78,247053833.88,279.47
2020-03-26,297475436.17,79799777.01,0.26825669385487133,217675659.16000003,4382.15,4382.15,282921066.14,247878152.14,281.35
2020-03-27,301696558.98,80714237.14,0.26753449695576637,220982321.84000003,3702.52,3702.52,344875062.84,302205510.58,342.96
2020-03-28,302503959.85,81267622.18,0.268649779726181,221236337.67000002,3752.70,3752.70,309509308.35,272525664.35,307.79
2020-03-29,290508621.99,81799185.81,0.2815723170268445,208709436.18,3728.58,3728.58,311093548.54,274563566.85,309.37
2020-03-30,293803131.64,81489599.35,0.27736123469864865,212313532.29,3012.20,3012.20,291170189.29,257595941.47,289.56
2020-03-31,303983274.63,82458227.96,0.2712590949629247,221525046.67000002,2941.51,2941.51,295331762.56,261546040.42,293.69
2020-04-01,302693350.65,83004001.69,0.2742181204567534,219689348.95999998,2974.54,2974.54,293906088.44,258862895.58,292.28
2020-04-02,302033802.89,83997311.49,0.2781056646185779,218036491.39999998,2987.53,2987.53,296473658.77,260805272.08,294.83
2020-04-03,315976203.84,86157587.89,0.27267112789805964,229818615.95,3007.02,3007.02,302521965.86,265921516.25,300.84
2020-04-04,330746854.36,86361972.20,0.2611119986828346,244384882.16000003,2958.40,2958.40,300846665.06,265411713.89,299.18
2020-04-05,322582396.63,86738526.72,0.26888797289050015,235843869.91,2729.07,2729.07,313139018.29,275603998.27,311.40
2020-04-06,326809527.41,86616662.05,0.26503713871638374,240192865.36,2362.04,2362.04,300216977.84,264740202.67,298.55
2020-04-07,337673732.50,85409262.48,0.25293428022269987,252264470.01999998,1658.44,1658.44,326037805.83,287052117.18,324.23
2020-04-08,361112964.04,79665053.24,0.22060978467440343,281447910.8,1430.84,1430.84,324040447.77,286168687.78,322.24
2020-04-09,343956443.18,79820097.43,0.23206455065075896,264136345.75,1324.22,1324.22,323167955.77,285373801.96,321.38
2020-04-10,349274704.46,80262535.75,0.22979773434807077,269012168.71,1329.88,1329.88,329590151.24,290887320.57,327.76
2020-04-11,329594569.61,80243999.41,0.24346274729268283,249350570.20000002,1326.47,1326.47,300412607.06,265263270.11,298.75
2020-04-12,329837903.00,80221129.41,0.24321379890048597,249616773.59,1325.19,1325.19,299122357.50,263891242.18,297.46
2020-04-13,328808647.71,80262241.55,0.24410015402267962,248546406.15999997,1335.85,1335.85,291407116.67,262371331.00,289.79
2020-04-14,321470344.01,80402434.37,0.25010840305536525,241067909.64,1338.49,1338.49,298644125.90,264101839.96,296.99
2020-04-15,326372138.34,80848579.47,0.24771899918054754,245523558.86999997,1345.24,1345.24,293149168.31,258856316.33,291.52
2020-04-16,327259209.94,81190880.37,0.2480934925708756,246068329.57,1361.40,1361.40,285307400.46,251206232.86,283.73
2020-04-17,352201526.18,81638416.97,0.2317946144511508,270563109.21000004,1364.10,1364.10,295496564.45,261238526.91,293.86
2020-04-18,354206698.25,82593107.09,0.23317771091868392,271613591.15999997,1341.15,1341.15,300286077.14,266263663.44,298.62
2020-04-19,362827968.83,85188725.29,0.23479095496608332,277639243.53999996,1380.07,1380.07,319619443.29,282330846.03,317.85
2020-04-20,393959607.35,87928980.97,0.22319288406611312,306030626.38,193.28,193.28,318569839.75,281199317.17,316.80
2020-04-21,387672973.00,88602687.53,0.22855007622623205,299070285.47,214.24,214.24,301005652.75,265497325.55,299.34
2020-04-22,370972559.60,89558566.25,0.24141560860071762,281413993.35,200.01,200.01,313102393.63,276134647.33,311.37
2020-04-23,382434984.51,92203388.43,0.2410955905306018,290231596.08,557.80,557.80,331235674.07,292189705.78,329.40
2020-04-24,393337609.46,94137916.08,0.23933108305925485,299199693.38,597.85,597.85,332338520.68,288256747.46,330.50
2020-04-25,409664339.17,95555797.63,0.23325388249219034,314108541.54,448.39,448.39,338615222.40,298880492.53,336.74
2020-04-26,424628494.62,97511082.01,0.22963857406051533,327117412.61,453.50,453.50,334016925.17,294783060.00,332.16
2020-04-27,430198281.29,96882529.06,0.22520436104367123,333315752.23,414.32,414.32,346900988.93,305209675.11,344.98
2020-04-28,423680138.95,97148730.48,0.22929734379516165,326531408.46999997,411.11,411.11,340763411.46,300117046.79,338.87
2020-04-29,423800300.44,98660223.03,0.23279885108049359,325140077.40999997,300.01,300.01,337461627.95,297637362.31,335.59
2020-04-30,453511911.22,100650869.67,0.2219365515653986,352861041.55,136.95,136.95,347902766.74,306083559.49,345.97
2020-05-01,448784625.46,98921514.98,0.22042090875685946,349863110.47999996,143.88,143.88,337242267.59,298767695.16,335.37
2020-05-02,450502659.11,100483919.07,0.22304844830108908,350018740.04,406.22,406.22,349956524.88,309697531.73,348.02
2020-05-03,457084778.15,109198554.97,0.23890219099390939,347886223.17999995,0.62,0.62,355313746.63,313967440.97,353.34
2020-05-04,464193999.68,110785482.73,0.23866203097491964,353408516.95,1.92,1.92,353918202.58,312205175.37,351.96
2020-05-05,439758990.27,111843196.75,0.2543283917432395,327915793.52,2.58,2.58,352435884.10,309718374.02,350.48
2020-05-06,449406311.20,111401531.70,0.24788599742299303,338004779.5,3.24,3.24,341811836.42,299260561.23,339.92
2020-05-07,466004980.59,111345955.95,0.23893726588292474,354659024.64,4.17,4.17,329249730.17,294916816.18,327.42
2020-05-08,451466551.30,111743984.78,0.2475133195543118,339722566.52,5.40,5.40,345985711.20,308572861.19,344.07
2020-05-09,464786012.59,111798287.90,0.24053711788142865,352987724.68999994,6.27,6.27,340618416.85,299343365.51,338.73
2020-05-10,464739714.45,110245971.30,0.23722089563718798,354493743.15,6.54,6.54,340739571.17,303683510.16,338.85
2020-05-11,426320483.21,108940825.07,0.25553739348793414,317379658.14,6.70,6.70,330971248.32,291855220.85,329.14
2020-05-12,412280908.25,108597056.05,0.2634054933830422,303683852.2,7.77,7.77,321146777.03,283608785.94,319.37
2020-05-13,405354818.90,108254683.14,0.26706154236371904,297100135.76,8.18,8.18,321933171.69,284618453.25,320.15
2020-05-14,394619679.53,108079512.86,0.27388272421873355,286540166.66999996,8.62,8.62,329756922.55,291311915.95,327.93
2020-05-15,417249294.28,109287061.60,0.26192269968624954,307962232.67999995,9.05,9.05,330007205.91,291284141.10,328.18
2020-05-16,411793135.12,109602652.15,0.26615949320782356,302190482.97,9.73,9.73,324530874.01,285277091.84,322.73
2020-05-17,411135287.92,109994252.99,0.2675378548664084,301141034.93,10.43,10.43,333316107.51,293487522.64,331.47
2020-05-18,415700756.31,112283865.88,0.27010743708213675,303416890.43,10.87,10.87,344189466.59,302395156.63,342.28
2020-05-19,438632484.05,114145711.85,0.2602308675273317,324486772.20000005,12.42,12.42,328701043.10,290131243.51,326.88
2020-05-20,439262330.89,116731854.72,0.2657451971433261,322530476.16999996,63.19,63.19,333387405.29,293766567.95,331.54
2020-05-21,451850222.69,119084206.12,0.2635479637722783,332766016.57,122.82,122.82,331872685.06,292107504.22,330.03
2020-05-22,438169756.95,122964517.95,0.2806321431354095,315205239.0,238.65,238.65,316588210.34,280494191.14,314.83
2020-05-23,444247643.89,122607297.86,0.27598862829390436,321640346.03,260.45,260.45,331889383.02,293507928.31,330.05
2020-05-24,448903232.20,120706139.42,0.26889122367963203,328197092.78,384.23,384.23,338991037.21,299735437.77,337.11
2020-05-25,445970959.48,120492487.70,0.2701801207874469,325478471.78000003,381.24,381.24,325613497.69,287383445.07,323.81
2020-05-26,436939771.97,120421269.19,0.2756015288950808,316518502.78000003,381.38,381.38,346597095.09,305305786.52,344.67
2020-05-27,436030579.23,119937133.00,0.2750658754525903,316093446.23,376.93,376.93,340351542.33,300414672.48,338.46
2020-05-28,446544131.59,120254255.05,0.2692998217708366,326289876.53999996,367.79,367.79,347095736.19,306367502.24,345.17
2020-05-29,448668896.62,121682678.79,0.271208188725993,326986217.83,359.97,359.97,353391785.45,312071841.56,351.43
2020-05-30,474075958.55,123006296.30,0.25946537486571725,351069662.25,338.92,338.92,494381210.68,435986171.51,491.64
2020-05-31,503552611.74,124352547.87,0.24695045755061462,379200063.87,309.23,309.23,513489931.28,452755874.60,510.64
2020-06-01,515599920.13,127924608.25,0.24810827786347586,387675311.88,287.75,287.75,462316359.36,407971618.42,459.75
2020-06-02,501521452.11,123244208.15,0.2457406510359372,378277243.96000004,292.96,292.96,463237077.82,411403606.69,460.67
2020-06-03,538301007.98,124094107.83,0.23052921319183295,414206900.15000004,298.97,298.97,446111276.41,394130020.62,443.64
2020-06-04,512482274.21,131740948.62,0.25706440056503593,380741325.59,299.35,299.35,426854754.05,376646233.78,424.49
2020-06-05,516341395.55,131767965.36,0.25519543173493286,384573430.19,299.72,299.72,434652910.12,382942948.88,432.24
2020-06-06,515252870.23,131845596.32,0.25588522439699635,383407273.91,300.00,300.00,481283828.98,423445610.38,478.61
2020-06-07,518190155.32,132922319.65,0.2565126301326894,385267835.66999996,299.31,299.31,497777536.90,439368291.65,495.02
2020-06-08,510644093.86,134751205.65,0.2638847825134033,375892888.21000004,297.56,297.56,545425069.30,482115701.80,542.40
2020-06-09,517402687.99,121385049.84,0.23460459842517487,396017638.15,297.54,297.54,558572122.78,493629440.94,555.47
2020-06-10,483692559.78,120697824.46,0.2495341762438883,362994735.32,297.52,297.52,700444124.58,621680659.87,696.56
2020-06-11,482603397.27,123724704.35,0.2563693190928374,358878692.91999996,295.02,295.02,671922732.38,593354124.13,668.20
2020-06-12,523449596.85,123583646.72,0.23609464495473514,399865950.13,290.36,290.36,613823074.69,545056055.52,610.42
2020-06-13,506985771.50,123438642.47,0.24347555574348106,383547129.03,290.12,290.12,594510847.65,529750310.58,591.21
2020-06-14,502074792.69,121184655.05,0.24136773407946013,380890137.64,294.32,294.32,553739809.28,490734839.62,550.67
2020-06-15,484425913.37,115661535.06,0.23876000822371118,368764378.31,309.57,309.57,510796494.87,451346408.19,507.96
2020-06-16,455622656.76,115822021.57,0.25420601862433156,339800635.19,309.39,309.39,552584465.81,492057096.26,549.52
2020-06-17,477359476.75,117299355.91,0.2457254157990276,360060120.84000003,312.79,312.79,543991658.16,483141401.91,540.97
2020-06-18,479198135.78,118250052.60,0.24676651215999018,360948083.17999995,311.79,311.79,543077561.33,482131914.50,540.07
2020-06-19,481292090.64,121920527.50,0.2533192002758153,359371563.14,305.34,305.34,528188227.89,471499207.80,525.26
2020-06-20,481167465.52,123721314.11,0.2571273474948972,357446151.40999997,306.66,306.66,518489717.49,464961781.38,515.61
2020-06-21,458157974.64,126034970.41,0.27509063988034393,332123004.23,315.02,315.02,523218107.34,469615863.67,520.32
2020-06-22,419540632.00,127247534.18,0.30330205103948077,292293097.82,314.13,314.13,514014651.80,461381904.31,511.16
2020-06-23,444038516.15,127645788.31,0.2874655771232245,316392727.84,314.24,314.24,525922905.11,470463017.94,523.01
2020-06-24,453142518.32,127443711.55,0.2812442143423007,325698806.77,313.98,313.98,505347666.69,453305522.46,502.54
2020-06-25,446855695.26,129789634.17,0.29045088950803855,317066061.09,313.09,313.09,486267893.71,436447553.04,483.57
2020-06-26,441345256.11,128390190.35,0.29090646964606837,312955065.76,307.90,307.90,465271435.31,417772704.31,462.69
2020-06-27,436273869.08,128223198.54,0.2939052912116714,308050670.53999996,308.23,308.23,457578176.02,409391701.93,455.04
2020-06-28,439121733.57,127731036.19,0.29087842032222827,311390697.38,1188.00,1188.00,444678308.05,399198193.68,442.21
2020-06-29,424855482.39,127573953.72,0.3002761150740955,297281528.66999996,1191.09,1191.09,451862048.59,405358451.55,449.36
2020-06-30,422698336.54,127425643.10,0.30145764031872807,295272693.44000006,1186.19,1186.19,455485416.49,408730110.63,452.96
2020-07-01,428063486.20,133318958.85,0.31144669692221927,294744527.35,1351.26,1351.26,457474811.78,409359363.39,454.94
2020-07-02,448661260.41,145029783.39,0.3232500690107888,303631477.02000004,1692.57,1692.57,448539660.49,402434993.75,446.05
2020-07-03,457608172.47,157771428.30,0.34477406172273556,299836744.17,1786.98,1786.98,442488278.29,398622324.28,440.03
2020-07-04,478151463.13,163210216.32,0.34133580864025576,314941246.81,2846.66,2846.66,447736089.61,401901381.58,445.25
2020-07-05,492129578.39,173036636.22,0.3516078769052831,319092942.16999996,3103.17,3103.17,492976221.52,447316114.77,490.24
2020-07-06,491621876.02,175462496.02,0.3569053872062884,316159380.0,3253.03,3253.03,471909852.19,423311229.47,469.29
2020-07-07,515037565.03,181292105.53,0.35199783052609,333745459.5,3429.30,3429.30,468708964.96,420237880.14,466.11
2020-07-08,537423509.43,184459010.65,0.34322839885743034,352964498.78,3492.07,3492.07,460731176.37,413006409.39,458.18
2020-07-09,551673850.21,184966079.03,0.3352815779823366,366707771.18000007,3502.20,3502.20,462393916.67,414775272.14,459.83
2020-07-10,556754564.49,186940759.67,0.335768705984911,369813804.82000005,3512.19,3512.19,455818320.98,408796967.42,453.29
2020-07-11,543534363.80,192700443.91,0.35453221864902446,350833919.89,3529.18,3529.18,453219233.50,406405009.28,450.71
2020-07-12,557055279.89,193606433.87,0.34755335935103404,363448846.02,3530.49,3530.49,474523958.09,425760485.72,471.89
2020-07-13,546746426.37,192418500.29,0.3519337137098808,354327926.08000004,3525.20,3525.20,463592319.71,414172604.12,461.02
2020-07-14,560747398.36,195092417.56,0.3479149758529073,365654980.8,3517.65,3517.65,451444170.59,404867912.96,448.94
2020-07-15,547750731.32,196506682.15,0.3587520215198021,351244049.1700001,3570.19,3570.19,466072976.62,418629703.88,463.49
2020-07-16,546115203.14,197443768.38,0.3615423398666747,348671434.76,3573.38,3573.38,460975432.80,414010811.58,458.42
2020-07-17,535211632.25,200689578.86,0.3749723787136542,334522053.39,3866.04,3866.04,445755627.21,399532253.85,443.28
2020-07-18,550290845.59,207323926.12,0.3767533619384773,342966919.47,4511.98,4511.98,451808329.48,405414051.23,449.30
2020-07-19,558767303.69,207946781.65,0.37215273742174315,350820522.0400001,4062.46,4062.46,456864031.73,410124909.66,454.33
2020-07-20,579250031.16,218502311.61,0.3772158823581409,360747719.54999995,4984.86,4984.86,469349639.40,420747609.85,466.75
2020-07-21,583875555.67,218888565.07,0.37488907172834857,364986990.59999996,5023.53,5023.53,453959415.81,407178706.46,451.44
2020-07-22,600926369.01,222956323.70,0.3710210355177304,377970045.31,4365.84,4365.84,460245612.29,412975951.67,457.69
2020-07-23,615171349.46,234832488.79,0.3817350872990703,380338860.6700001,4235.74,4235.74,498652131.06,449001201.28,495.89
2020-07-24,705815458.34,260747594.56,0.36942743528634175,445067863.78000003,5353.80,5353.80,531362142.31,476775440.30,528.42
2020-07-25,759435474.47,265695119.27,0.3498587150612435,493740355.20000005,5110.76,5110.76,518220553.43,465253728.90,515.35
2020-07-26,751066408.53,265309299.48,0.3532434635164524,485757109.04999995,5308.41,5308.41,528609272.98,476538326.23,525.68
2020-07-27,829753111.86,277458644.63,0.3343869889298037,552294467.23,5493.94,5493.94,523345117.74,469052321.81,520.44
2020-07-28,871620549.42,286995670.32,0.3292667554831913,584624879.0999999,5976.20,5976.20,512676085.29,459720239.49,509.83
2020-07-29,862425179.23,319108996.77,0.3700135437313071,543316182.46,7465.27,7465.27,517820902.29,464987149.57,514.95
2020-07-30,913959100.28,330148157.03,0.361228589910485,583810943.25,7392.31,7392.31,549091397.18,492908539.19,546.05
2020-07-31,918144848.48,347504438.53,0.3784854199261672,570640409.95,7587.82,7587.82,571292273.28,512517429.51,568.12
2020-08-01,1026901743.18,362489436.03,0.35299330090479863,664412307.15,7582.67,7582.67,560372496.68,503147257.69,557.26
2020-08-02,1049234332.79,361776892.13,0.3448008522252657,687457440.66,7103.94,7103.94,597357961.37,535870038.54,594.04
2020-08-03,1061675824.63,368978959.60,0.3475439027997,692696865.03,19.43,19.43,570824805.83,512299139.51,567.66
2020-08-04,1139845494.33,378679234.30,0.332219793106773,761166260.03,17.16,17.16,596359505.81,534758535.19,593.05
2020-08-05,1123912148.55,380973937.14,0.3389712778098434,742938211.41,17.16,17.16,587672945.00,526655540.82,584.41
2020-08-06,1162086977.92,379331082.30,0.3264222812125116,782755895.6200001,17.26,17.26,596949973.39,535586563.14,593.64
2020-08-07,1125507000.39,374719108.53,0.3329336098310858,750787891.8600001,17.31,17.31,589411330.34,528861689.97,586.14
2020-08-08,1133544032.67,377188527.78,0.3327515446325921,756355504.8900001,18.64,18.64,584549277.10,522795075.36,581.31
2020-08-09,1124234268.54,376247882.54,0.33467035569785536,747986386.0,20.73,20.73,584827052.93,527050174.66,581.58
2020-08-10,1126434499.80,400466713.14,0.3555170879541628,725967786.66,20.81,20.81,597549134.10,536012263.24,594.24
2020-08-11,1192884001.51,416470311.81,0.34912892727441674,776413689.7,20.81,20.81,628137905.59,566636000.66,624.65
2020-08-12,1204203565.51,417575497.36,0.34676487374719733,786628068.15,20.81,20.81,595282000.13,533180987.85,591.98
2020-08-13,1170812729.39,422252773.83,0.3606492850910461,748559955.5600002,20.81,20.81,725147885.95,652708816.22,721.13
2020-08-14,1214878351.53,415601731.39,0.3420932893129565,799276620.14,32.51,32.51,797674205.00,713409554.17,793.25
2020-08-15,1275155476.16,411398016.85,0.32262576959547157,863757459.3100001,38.36,38.36,731747488.25,656390587.68,727.69
2020-08-16,1289377993.27,414084161.31,0.32115032478554906,875293831.96,38.74,38.74,697759358.26,625489008.34,693.89
2020-08-17,1245411067.32,422268184.44,0.33905928373406774,823142882.8799999,38.84,38.84,698326244.04,626411133.73,694.45
2020-08-18,1279659995.47,423454554.38,0.33091177021945695,856205441.09,30.29,30.29,693777347.91,622537158.67,689.93
2020-08-19,1286658889.88,421210094.13,0.32736733678440916,865448795.7500001,30.30,30.30,673568002.54,606487342.22,669.83
2020-08-20,1233800841.87,424408577.96,0.34398467204540784,809392263.9099998,30.26,30.26,655802934.43,585098657.39,652.17
2020-08-21,1237280796.57,431559807.04,0.3487969814421865,805720989.53,32.45,32.45,663684250.85,595591264.56,660.00
2020-08-22,1234540129.59,435577732.20,0.35282589991194424,798962397.3899999,33.55,33.55,607636266.53,540929295.14,604.27
2020-08-23,1201726248.90,440756134.96,0.36676916674113264,760970113.94,34.65,34.65,643141985.32,576909866.43,639.58
2020-08-24,1184714647.38,439322267.42,0.37082538684869176,745392379.96,35.21,35.21,639653360.93,574284970.86,636.11
2020-08-25,1255232828.96,443397898.78,0.3532395652425448,811834930.1800001,35.21,35.21,683170956.14,610019326.06,679.38
2020-08-26,1224653928.53,444581692.97,0.36302638860894265,780072235.56,35.21,35.21,640269544.70,575725732.32,636.72
2020-08-27,1188023803.80,443880295.49,0.37362912600758447,744143508.31,35.21,35.21,645066149.03,578751747.93,641.49
2020-08-28,1187188147.07,443483698.67,0.37355805797465647,743704448.3999999,35.21,35.21,617908731.86,555537585.62,614.48
2020-08-29,1218496504.98,438371958.72,0.35976464185852985,780124546.26,35.21,35.21,635202699.79,569849756.81,631.68
2020-08-30,1212543262.52,439122159.35,0.362149683993446,773421103.17,41.02,41.02,635706543.65,571220755.89,632.18
2020-08-31,1224738190.16,437768017.83,0.35743803969467947,786970172.3300002,51.90,51.90,679974258.28,609247130.05,676.20
2020-09-01,1297105387.37,445004291.06,0.3430748922894284,852101096.31,57.93,57.93,684493082.54,614883659.82,680.70
2020-09-02,1322633031.07,476424133.23,0.3602088576636987,846208897.8399999,59.26,59.26,723604273.05,651490283.36,719.59
2020-09-03,1363147499.86,514323378.52,0.37730574172847975,848824121.3399999,59.92,59.92,667346378.86,596859230.25,663.65
2020-09-04,1399350241.43,487435121.17,0.3483296080843125,911915120.26,59.31,59.31,571236236.41,514089205.69,568.07
2020-09-05,1279724102.89,455154641.51,0.3556662256201353,824569461.3800001,58.03,58.03,590585136.60,531206760.48,587.31
2020-09-06,1180526593.92,422796327.69,0.35814214594360194,757730266.23,56.71,56.71,514109657.71,461899044.34,511.26
2020-09-07,1142500946.67,423147540.63,0.3703695317394095,719353406.0400001,56.71,56.71,550069651.73,492278089.92,547.02
2020-09-08,1097768152.87,427086587.79,0.3890498978982282,670681565.0799999,5259.32,5259.32,530063668.91,474332380.19,527.12
2020-09-09,1090795204.99,421527042.42,0.3864401314670836,669268162.5699999,4805.46,4805.46,511724353.66,457818891.22,508.89
2020-09-10,1126596751.46,432781499.98,0.38414943005928415,693815251.48,4902.58,4902.58,526807485.27,472345385.00,523.89
2020-09-11,1216577801.34,444788143.26,0.36560599969035107,771789658.0799999,5463.00,5463.00,537742350.70,480252846.71,534.76
2020-09-12,1207703318.81,450595072.14,0.3731007981198478,757108246.67,5976.27,5976.27,527687380.68,474118130.79,524.76
2020-09-13,1238820424.91,456511533.74,0.36850501054110846,782308891.1700001,6078.12,6078.12,517038268.35,462282777.83,514.17
2020-09-14,1245102546.67,491246643.16,0.3945431197404813,753855903.51,7601.17,7601.17,500403385.61,449250354.35,497.63
2020-09-15,1307389511.84,573362271.60,0.4385550491322657,734027240.2399999,16597.39,16597.39,486537979.61,436990580.02,483.84
2020-09-16,1414860036.38,577752650.22,0.40834615111344374,837107386.1600001,13060.12,13060.12,458470660.84,410842418.28,455.93
2020-09-17,1330840206.89,600142710.42,0.450950239790587,730697496.4700001,18834.30,18834.30,477910079.29,428609114.09,475.26
2020-09-18,1431907917.10,641865193.04,0.44825870810181023,790042724.06,20767.73,20767.73,507678082.93,455820524.31,504.86
2020-09-19,1521281286.86,755003395.63,0.4962944079778727,766277891.2299999,56648.71,56648.71,498650052.73,447126023.70,495.88
2020-09-20,1613862159.67,791576087.12,0.4904855612215731,822286072.5500001,47001.08,47001.08,515823459.69,462741474.97,512.96
2020-09-21,1616223433.42,807120535.31,0.4993867299659783,809102898.1100001,49427.19,49427.19,477532503.02,428655630.92,474.88
2020-09-22,1557847762.57,833705874.18,0.5351651773756284,724141888.39,52664.10,52664.10,456074925.00,411305246.79,453.55
2020-09-23,1545023680.24,857986128.64,0.5553223161645798,687037551.6,55792.52,55792.52,463037839.44,414692925.09,460.47
2020-09-24,1591061725.60,887081413.49,0.5575405398904154,703980312.1099999,59587.37,59587.37,437936393.17,392306486.42,435.51
2020-09-25,1588580429.11,888292668.73,0.5591738714971233,700287760.3799999,59649.29,59649.29,487178893.65,437617464.00,484.48
2020-09-26,1621958667.04,901160715.01,0.5556002956934636,720797952.03,60650.08,60650.08,506841171.00,453457424.28,504.03
2020-09-27,1653453785.28,914800416.46,0.5532663958340301,738653368.8199999,61899.61,61899.61,529950075.80,474045016.74,527.01
2020-09-28,1648371164.35,902220740.49,0.5473407688769971,746150423.8599999,85806.52,85806.52,504657664.49,452973329.27,501.86
2020-09-29,1660560804.22,901317272.60,0.5427788433338143,759243531.62,85649.57,85649.57,516815300.84,457865983.75,513.95
2020-09-30,1646430006.25,893087208.39,0.5424386126344628,753342797.86,84721.80,84721.80,529063865.76,480113556.75,526.13
2020-10-01,1626461725.95,882246579.03,0.5424330403561686,744215146.9200001,83393.29,83393.29,576436486.99,524004281.15,573.24
2020-10-02,1628168640.18,866429259.15,0.532149580681159,761739381.0300001,81707.75,81707.75,578884006.14,524281030.61,575.67
2020-10-03,1549674539.43,862730808.77,0.5567174182827633,686943730.6600001,81380.92,81380.92,556732531.11,505639050.96,553.64
2020-10-04,1574121056.77,859782117.00,0.5461982185564688,714338939.77,75256.69,75256.69,561344219.96,508716189.92,558.23
2020-10-05,1566494488.61,856888672.28,0.5470103332698888,709605816.3299999,75078.89,75078.89,573230710.22,519677988.64,570.05
2020-10-06,1572195910.52,860003072.29,0.5470075749055702,712192838.23,75388.85,75388.85,567707270.45,514084787.35,564.56
2020-10-07,1567823745.23,864449516.70,0.5513690676838072,703374228.53,75884.27,75884.27,522515040.41,474101046.83,519.62
2020-10-08,1536658767.69,863427573.63,0.5618863418375944,673231194.0600001,75916.13,75916.13,525043935.07,476895610.25,522.13
2020-10-09,1529021236.89,875427922.84,0.5725413759593057,653593314.0500001,77258.92,77258.92,533334037.87,485579484.09,530.38
2020-10-10,1608672852.31,885481196.90,0.5504420588862918,723191655.41,78401.33,78401.33,570077251.12,519398117.69,566.92
2020-10-11,1649731637.88,894546421.22,0.5422375377182822,755185216.6600001,79424.56,79424.56,590149537.74,535390945.27,586.88
2020-10-12,1667479282.76,902905976.12,0.5414795766610764,764573306.64,80333.54,80333.54,592608934.02,536393576.06,589.32
2020-10-13,1649974548.01,911078428.04,0.5521772618485737,738896119.97,81160.85,81160.85,594778912.46,538885397.12,591.48
2020-10-14,1707300405.35,918838673.78,0.5381821915467982,788461731.5699999,82200.09,82200.09,581564648.29,527336806.88,578.34
2020-10-15,1684531983.49,906138560.88,0.5379171008689722,778393422.61,80866.49,80866.49,580353976.04,525212961.19,577.14
2020-10-16,1659075461.95,903517667.07,0.544591061583207,755557794.88,80637.88,80637.88,562078504.69,508462515.34,558.96
2020-10-17,1649007281.40,900377305.52,0.5460117221287122,748629975.8800001,80396.54,80396.54,546087617.61,496626779.72,543.06
2020-10-18,1645019774.85,899844689.98,0.5470114728937236,745175084.8699999,80331.99,80331.99,558118698.22,504964874.20,555.02
2020-10-19,1659523568.73,902632861.21,0.5439108417729595,756890707.52,80390.20,80390.20,577699465.15,523001384.83,574.50
