id,pool,user,repayer,reserve,amount,timestamp
15209896:231:0xb8df91fc9ca55e27bcdf0185a37668cf5c0818506da9dff2ba7a597ff5203246:424:424,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x7c132bde28ad1e0101d45121757d7c6c2e8a550a,0x7c132bde28ad1e0101d45121757d7c6c2e8a550a,BAL,156515273235608300914,1658728224
15209829:60:0x905e06a395916a10ecee3bc3db8a2f25bb999c180e2709627cbdabaf2a08d8dd:89:89,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x70448fa6dd61fb3f94b806d5def4e5e8dbef7ada,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,WETH,50003169796631429018,1658727253
15209779:124:0xc6149758c8c4dedda4aca496a20a6d2515d09eee21cd9a9481d57f8ec91e23a5:296:296,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x63cd89e59d2f4d3fccc2b00483e58b2e752470b5,0x63cd89e59d2f4d3fccc2b00483e58b2e752470b5,USDC,30211386,1658726676
15209769:272:0x43af910f2285f3dd5511c8bc8a926a64b1ff7e0a122a625c2e49ee16b2ae875b:503:503,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x8ea48b912c8a3d4e849af33c6c782cfcca31ceb2,0x8ea48b912c8a3d4e849af33c6c782cfcca31ceb2,USDC,717829650,1658726572
15209732:86:0xf0fa3b703630e8e440a6c0b8bd6b6635c3becd430a555dacd87275dad9006d18:139:139,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x60d009f8f49bdbce08c8771d91ae88d3e5d60cd0,0x60d009f8f49bdbce08c8771d91ae88d3e5d60cd0,USDC,7011956,1658726043
15209672:227:0x9a96ad4a6539fdb13c29095aa174f3125f3ade1920901233d546430f98d1db02:378:378,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x12915074b7057c4ab73ea30a2464b2b39912b01b,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,WETH,6102606820278800732,1658725377
15209646:88:0x780f56915253bde51e42fa599ac64dfd204102bdf149acfae634649b2f79540f:339:339,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x01d1f55d94a53a9517c07f793f35320faa0d2dcf,0x01d1f55d94a53a9517c07f793f35320faa0d2dcf,WETH,404139288238856290985,1658725006
15209624:57:0x1a9530588e6bc58a9b4a3c0d05895a39a118f1b26f7bffde3352a93c3d182368:89:89,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x01d1f55d94a53a9517c07f793f35320faa0d2dcf,0x01d1f55d94a53a9517c07f793f35320faa0d2dcf,WETH,65962041746113638975,1658724747
15209606:3:0xd1e8707e90012afdd13f145e61acb48077912415837232c2f2a90da803bb6ed7:41:41,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x01d1f55d94a53a9517c07f793f35320faa0d2dcf,0x01d1f55d94a53a9517c07f793f35320faa0d2dcf,WETH,198106221754101129678,1658724479
15209576:8:0xef7d5d622e8a60244253261f12c0d79e5d4e9838ea4b949e1b422c8b74c78a55:42:42,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x337121ab97ec52daf36845fa6444be7f9bf7fff5,0x337121ab97ec52daf36845fa6444be7f9bf7fff5,USDT,66971597684,1658723946
15209542:191:0xff0c46a52510cd7b68c5731c02473551ed6e296fe32f3078ddeea132d8590604:521:521,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xbd35453f1aba62ae45f21d25cdb93426240afb2b,0x3449f5cfa7b23c64d5d6e318d6a4465749aaa3e4,USDC,2606755345,1658723468
15209542:191:0xff0c46a52510cd7b68c5731c02473551ed6e296fe32f3078ddeea132d8590604:504:504,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xbd35453f1aba62ae45f21d25cdb93426240afb2b,0x3449f5cfa7b23c64d5d6e318d6a4465749aaa3e4,WETH,350000218676814777,1658723468
