id,reserve,target,amount,totalFee,initiator,timestamp
15144472:59:0x5ace8d20776b71a2b41ed41f4ac4dcacce6d91a44793660c0139dfede52663ca:143:143,USDC,0x7c0d3cf3982142eda2b992e9f912ac4dea662258,55546407048,49991766,0xa3ba242f405fc8e93a00d50af162f723d7328631,1657850649
15144472:266:0xed8fcbd5e0f6aeefd626c849aefb5bccfbeb07970d5cb1cbb015bebd7bbc9944:592:592,USDC,0x135896de8421be2ec868e0b811006171d9df802a,18000000000,16200000,0xbed4dbd30fd3aed29c2d133fddb611f8aa517c6b,1657850649
15143577:196:0xe787ff4cb807da6ed3c130073b8abd9f0b997fe3ab3aa7a344977f1beba1eddb:424:424,BAL,0x135896de8421be2ec868e0b811006171d9df802a,2583340874216083000000,2325006786794474700,0xc5ec4153f98729f4eaf61013b54b704eb282ecf4,1657838742
15143318:173:0xa71a53dee24f098bcae82b4022e2894f35997325c57e3983afb538851926869c:243:243,WETH,0x135896de8421be2ec868e0b811006171d9df802a,240989012282805530000,216890111054524977,0x98b7f6562c0c61f3fd12d9e5a6e723e1c08d3cf1,1657835292
15142403:1:0x8a3a6ef8bb36984741e112fbb85ea88573782ee4450fcbd26ce8fdb0793ba6f9:40:40,WETH,0x135896de8421be2ec868e0b811006171d9df802a,153780557800238230000,138402502020214407,0x1bdd4874e4be949dfd237ca97e66c05aa4de355d,1657823312
15142291:132:0x1710608a31c8d9e2d903fc70abba7b45287e252e7e6a0eb06bb3e366760231bc:350:350,USDC,0x7c0d3cf3982142eda2b992e9f912ac4dea662258,5382789203,4844510,0xcebe8a9a3915e063700d92d78b2f91033be98a42,1657821839
15142129:59:0xd7f2661dcd724399d62923b5e2b1338b694dda3a7b1fbfe51535f7364e060e0d:131:131,USDC,0x135896de8421be2ec868e0b811006171d9df802a,20000000000,18000000,0xbed4dbd30fd3aed29c2d133fddb611f8aa517c6b,1657819679
15142122:139:0x89604e8feea265128857056ff7d3b19d1f70d469314439ee50a33c566a2e0149:334:334,DAI,0x135896de8421be2ec868e0b811006171d9df802a,15000000000000000000000,13500000000000000000,0xb9af6e5dbc239516e086f50cdf6006ad6b15ce3b,1657819588
15142080:52:0xf1503fd1fc6b23a8c31c80c0f916b85c788a7dc44f52223d837818764b1373ef:142:142,USDC,0x166a309efceedc82c501014130beadd0b3097475,119453239426,107507915,0x166a309efceedc82c501014130beadd0b3097475,1657819094
15141471:5:0x499c28c58189b5acfe295e22ca7d26b1048ba41e933679d6a42271e1b644feba:69:69,USDC,0x135896de8421be2ec868e0b811006171d9df802a,265078478574,238570630,0x98b7f6562c0c61f3fd12d9e5a6e723e1c08d3cf1,1657810907
15140545:301:0x13060831f0e78a0ba7f37dcdb6c6d244941ea65fe143a69e08d8bec8557f46f9:465:465,WETH,0x135896de8421be2ec868e0b811006171d9df802a,246596361790266700000,221936725611240030,0x98b7f6562c0c61f3fd12d9e5a6e723e1c08d3cf1,1657798761
15140473:224:0xcfbda170e379a77ce191c96259ec38e814501cd668c60d9165be26fe1b52828e:645:645,USDC,0x135896de8421be2ec868e0b811006171d9df802a,11000000000,9900000,0xbed4dbd30fd3aed29c2d133fddb611f8aa517c6b,1657797756
15140287:191:0xa9bca421f456c30a0752ea9ab5f17e9ab180ca895af1381a92ca09069510e7ed:403:403,WETH,0x135896de8421be2ec868e0b811006171d9df802a,44453463760635070000,40008117384571563,0x548199862c0dead482641b94612621e01a5fc7dd,1657795223
15139840:151:0x3d062435b567facbb0f4830df45473386e2737eccc7c65188a7b3ff4fbc357c0:252:252,AAVE,0x135896de8421be2ec868e0b811006171d9df802a,205159184167539280000,184643265750785352,0xf6f9e2eb2df8dee61f11a4e2937f9f1936bf46d6,1657789785
15138842:3:0x26f00cdc860ce2b1f92c5da682fb957724cd9ce603c97ea2cdeef1cdbb26cac7:73:73,WBTC,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,187643643,168879,0x6774e39b77f77528196abab693a3f90107bcbf17,1657776580
15138466:187:0x07df81a98b4aa30f102b69e986e063735952db4495fed29791d34aca60d386bc:387:387,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,15481945215651332,13933750694086,0x9512ae4e682e34c4604bcf817b40b9dda94e2678,1657771760
15138280:183:0x22d487b3ec6d2d2c5acc49d407027dffec34990bb28d8ca419eb3321d213ca38:285:285,MKR,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,1013814872457431514,912433385211688,0x3607ece5b75ff52b1fd151ab9adca653d16f549e,1657769219
15138076:236:0xe6042af936921333ac77d87b248a0abd9d95dc9857c090347f4726ee2f8aa12f:353:353,USDC,0x135896de8421be2ec868e0b811006171d9df802a,26598432349,23938589,0x3487df73df5f5338bb358f179ea4029781735b0f,1657766471
15138005:3:0xbbcce8fab1463e2dcca47170a8c1aac1eacffe0944ea04dedfee4c7ef4710474:69:69,LINK,0x135896de8421be2ec868e0b811006171d9df802a,5171559585002798000000,4654403626502518200,0x3487df73df5f5338bb358f179ea4029781735b0f,1657765481
15137945:190:0x49cb7c6b9fc058a7cbcf7fba862c2454fcd6d12698d3d87e29431c6f0ab84d52:750:750,DAI,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,1001000000000000000000,900900000000000000,0x36d7100e4c027be2a9be583e519ff9ec813643d0,1657764515
15137938:26:0xeb19f71b6cf361d4fda10a2872781e9fd3020c89e5b1089de8e5ffd72a163ab3:81:81,USDC,0x135896de8421be2ec868e0b811006171d9df802a,2832273410,2549046,0x36d7100e4c027be2a9be583e519ff9ec813643d0,1657764398
15137672:219:0x35dbf457ae481b57869413b43732741ee2923eeb546de1e469fa1c5234700b26:368:368,USDC,0x135896de8421be2ec868e0b811006171d9df802a,18803294841,16922965,0x548199862c0dead482641b94612621e01a5fc7dd,1657760588
15137640:166:0x602ceade2cd62da4022cb86f01dc8257d4cb2b61f7f0dd128c68e1f94b16068f:180:180,USDC,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,22393401769,20154061,0x4702a3050b4353c722feb46794095feff82ac2e5,1657760228
15137171:76:0xa8cacc4379b0e34aa7cf177ad00da35095c150f92d40da98387da3ea2d2e283a:176:176,USDC,0x166a309efceedc82c501014130beadd0b3097475,154350204450,138915184,0x166a309efceedc82c501014130beadd0b3097475,1657754150
15136954:163:0x4442582d27114917a1372a273fc3f1d89954271a1ab2415bf0d1b67e83798b69:354:354,WETH,0x135896de8421be2ec868e0b811006171d9df802a,7018576966502350500,6316719269852115,0x220771f37b3dd0af2b46b51f06160d271d3ddbb8,1657751341
15136882:245:0x431cd6fac83f5bdc504b333e27e17aefda82c9066ab543c9ca387d1f2c9ebc81:363:363,WBTC,0x135896de8421be2ec868e0b811006171d9df802a,44505872,40055,0x220771f37b3dd0af2b46b51f06160d271d3ddbb8,1657750513
15136764:13:0x88632cd9bc026fc1eb8581401cab2afa336def2565f5a4be2de85e636974f5e3:50:50,USDT,0x498c5431eb517101582988fbb36431ddaac8f4b1,422685688,380417,0x808e5b675b0026df7b6916780193e5049bccac01,1657748966
15136606:45:0x736b4951fff96bedeb2f35bfdbabfb3cb60886a198f472706e7229f8d1ccf85a:94:94,WETH,0x56e8ed4e0a3e5ca20d00c74b12e5a9176b1e501f,111207023505993792,100086321155394,0xd9dc25577ad16508c45eec687a03c2b4200c63a2,1657746597
15136604:88:0xb6ecf0b4a9f14b245283f48b052e6af9fa4f7b1b630fb312e903c906afd17c2c:286:286,LINK,0x56e8ed4e0a3e5ca20d00c74b12e5a9176b1e501f,23997412174061785088,21597670956655606,0xd9dc25577ad16508c45eec687a03c2b4200c63a2,1657746568
15136447:7:0xd3b25d75c0424f181ef0e5b03672c1669fdcc7c5b502215b982471a1f98c3387:67:67,WBTC,0x56e8ed4e0a3e5ca20d00c74b12e5a9176b1e501f,101994,91,0xd9dc25577ad16508c45eec687a03c2b4200c63a2,1657744470
15136444:3:0xa2bb51a2e2f24c811a61061855b77c1b3c7aca1f265871fc7c6a6255eb2a7e5e:50:50,WETH,0x56e8ed4e0a3e5ca20d00c74b12e5a9176b1e501f,176729714253963232,159056742828566,0xd9dc25577ad16508c45eec687a03c2b4200c63a2,1657744422
15136413:12:0x0f8c90ed2293bc4179b3d74c277808cabe2a815b0bb074645e40648511024cac:119:119,LINK,0x56e8ed4e0a3e5ca20d00c74b12e5a9176b1e501f,25077430264571822080,22569687238114639,0xd9dc25577ad16508c45eec687a03c2b4200c63a2,1657743987
15136298:188:0x2ece7e5c74a49471b0ede401258b6a7ca123d8985889ce8cdf5b6a5d22825d26:348:348,WBTC,0x135896de8421be2ec868e0b811006171d9df802a,109979598,98981,0xbed4dbd30fd3aed29c2d133fddb611f8aa517c6b,1657742538
15136276:3:0xc935bfd1de892278d61355524b11eb0f3161686fe07d7316e0558ecc51ee86a8:41:41,WETH,0x56e8ed4e0a3e5ca20d00c74b12e5a9176b1e501f,184762215227814464,166285993705033,0x955d38bf74ccd4b925d341f3ca8de996c471004e,1657742252
15135938:288:0x41cf99158bed5f43976ecfe420e2ce9543674e08c1467eb4cc4a26907cf371a0:552:552,USDC,0x135896de8421be2ec868e0b811006171d9df802a,5000000000,4500000,0xbed4dbd30fd3aed29c2d133fddb611f8aa517c6b,1657737654
15135793:214:0x5df8bfcd918995744bb3944cfeb3d70ed3a34c07f7d8043e87373836cc2b4692:316:316,USDC,0x56e8ed4e0a3e5ca20d00c74b12e5a9176b1e501f,0,0,0xd9dc25577ad16508c45eec687a03c2b4200c63a2,1657735771
15135754:58:0x4f6c4b884a5948367b8802efd6111408e9e3e120e22d5a17f0ca6dd0dea9798d:110:110,USDC,0x135896de8421be2ec868e0b811006171d9df802a,6000000000,5400000,0xbed4dbd30fd3aed29c2d133fddb611f8aa517c6b,1657735221
15135732:350:0x75d7a7216e66eae442cdb87e406eec156a61d4566235e4a1f1e53e1eae7f80c8:494:494,DAI,0x135896de8421be2ec868e0b811006171d9df802a,14000000000000000000000,12600000000000000000,0x7c73da56fc8d04544621e1a7adf1479638f656df,1657735060
15135495:102:0xfae9947eb80ddc5c04f0327432be7b065d5962080d276ba194afbb1741d8bf21:198:198,USDC,0x166a309efceedc82c501014130beadd0b3097475,348255338657,313429804,0x166a309efceedc82c501014130beadd0b3097475,1657731781
15135480:97:0xcf288d73af3a2bad22698ce74abe54013f7a29d29149c6759d1e0a91d083e5b3:379:379,USDC,0x135896de8421be2ec868e0b811006171d9df802a,130000000000,117000000,0x59e17730f2a0373a45048161dfa04d4265992567,1657731598
15134997:7:0x86cc2e06fb99ca9a76b163272944e1d0bbe68e85c472d4db84f28a5a715b2eec:62:62,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,17948430103633832000,16153587093270448,0x7c91f56b2e32c0045d66c7c731a1f5581c082243,1657725363
15134940:65:0xb55980c7d3ddcab2589230bba9c02d8f16c5e74adfb53c9236c2641748742001:88:88,USDC,0x135896de8421be2ec868e0b811006171d9df802a,263294094487,236964685,0x98b7f6562c0c61f3fd12d9e5a6e723e1c08d3cf1,1657724462
15134914:144:0x84878e8784521c0766f402c76ff0b63f789699d615d279d7b33a5ffe7e859e03:271:271,USDC,0x135896de8421be2ec868e0b811006171d9df802a,21000000000,18900000,0xbed4dbd30fd3aed29c2d133fddb611f8aa517c6b,1657724030
15134736:66:0x79f9b8197c2bcf3135ad48c51a59affc7919b920845124add767c853d6454392:306:306,WBTC,0x135896de8421be2ec868e0b811006171d9df802a,2020997,1818,0x3607ece5b75ff52b1fd151ab9adca653d16f549e,1657721723
15134677:311:0xc45a35e9edaaeead9d41631773f7d3f039e533b774f94377a581be9da379c522:536:536,WETH,0x135896de8421be2ec868e0b811006171d9df802a,253491590088281870000,228142431079453683,0x98b7f6562c0c61f3fd12d9e5a6e723e1c08d3cf1,1657720954
15134562:237:0xbb4feaea5a6ab0660d7e602eb1f35d1347b73597520cedc1bcb63ba1c2b1beff:1217:1217,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,7955635546902078000,7160071992211870,0x2db9ca0ca113e180421ae724310709384c893635,1657719576
15134355:25:0xefb4b7bd841666a263ccc8ffd5e93e5ab0c17a773821cecb3b7cd0da69938489:114:114,WETH,0x135896de8421be2ec868e0b811006171d9df802a,17000000000000000000,15300000000000000,0x20288c00bff0a616a1ec9e7d351948f1ef77b974,1657716631
15134345:375:0x12ca6bbe1f429a25029a4ee636acdd9d859a919369c449cc0edb4f980131c5d4:622:622,WETH,0x135896de8421be2ec868e0b811006171d9df802a,30000000000000000000,27000000000000000,0xbed4dbd30fd3aed29c2d133fddb611f8aa517c6b,1657716431
15134271:87:0xa2a31d118129512f3662bbacabc489c3cc4149fa95f9af93062b8c0e43c86a55:197:197,USDC,0x166a309efceedc82c501014130beadd0b3097475,166723937972,150051544,0x166a309efceedc82c501014130beadd0b3097475,1657715440
15134248:15:0x008a9d1a507e455aeb7976aee50b1473623ac4f096ca14bb42a49ce2a9f4a4d1:96:96,USDC,0x166a309efceedc82c501014130beadd0b3097475,101587238291,91428514,0x166a309efceedc82c501014130beadd0b3097475,1657715173
15134122:7:0xfa36363818fa90a5ef7345028035dfb335f5eab6794683880a8f68f9b2edd1b0:104:104,USDC,0x135896de8421be2ec868e0b811006171d9df802a,15000000000,13500000,0xf6f9e2eb2df8dee61f11a4e2937f9f1936bf46d6,1657713215
15134051:1:0x456cff875eaec43a97a35dcad1ea7cbcb07082dd09f0a5038886b12b32ad8670:39:39,USDT,0x498c5431eb517101582988fbb36431ddaac8f4b1,30000000000,27000000,0x1166e2ae5e889e8baa175203564e855e4264764b,1657712191
15133952:271:0x54e800f6e50cda24f319739df8ad95800c6c11039a26e1ef0e82924f2d039220:459:459,WETH,0xf10db09ad66ada4d41ad37aed204da4564d7044b,15000000000000000,13500000000000,0xf10db09ad66ada4d41ad37aed204da4564d7044b,1657710829
15133915:209:0x8c9aefc0a869e7e779ab4b8bbb28798f09c9d6501bc63586acb69075d998da84:356:356,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,2227011471822135700,2004310324639922,0x4bdfd3ce7bfb07b75a2a59a8f723910dd7147b9c,1657710253
15133865:273:0xa85a561869f234cc693a59924798bd9fd90651c4a48a1f104775dc5feb6c33a4:505:505,USDC,0x135896de8421be2ec868e0b811006171d9df802a,19000000000,17100000,0xbed4dbd30fd3aed29c2d133fddb611f8aa517c6b,1657709595
15133817:119:0x9781f36527c0129d4390a616fc8d9a3336bff8aed239fbb6d63161a29a9bcccf:186:186,USDC,0x135896de8421be2ec868e0b811006171d9df802a,5000000000,4500000,0xbed4dbd30fd3aed29c2d133fddb611f8aa517c6b,1657708919
15133805:148:0x169e951b9a9ec9dd221d1974c8517bf5017d93d71152829dde993c08f9ad9eae:333:333,USDC,0x135896de8421be2ec868e0b811006171d9df802a,20000000000,18000000,0xbed4dbd30fd3aed29c2d133fddb611f8aa517c6b,1657708776
15133548:103:0xcf47586dfc52fe77e0cea326549368d1a4af41acba599c49f1f80147c8d298d5:255:255,USDC,0x135896de8421be2ec868e0b811006171d9df802a,104816688091,94335019,0xcd64bb95ee1b3a95586836d636849b71b871732b,1657705394
15132468:0:0x6a236f95714a3c457674a0ccfe05f871bb4c55bef4d9cabc3a89e1891372592d:16:16,WETH,0x689209519e78947d52b862748e059fad1238d689,1000000000000000000,900000000000000,0x689209519e78947d52b862748e059fad1238d689,1657690693
15131994:35:0xf26ba95ca751a5996fcc37d939c750311a61d076d1cf6e6132832772d44b72df:138:138,USDC,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,21205057231,19084551,0x5083d61c0a2f63e634fd618a143691cfc11f6035,1657684449
15131959:224:0xaec099e3754b1be7b4c3fb7929f47907d8513981f0d96b83ce20524a9a886f75:478:478,WETH,0x135896de8421be2ec868e0b811006171d9df802a,2000000000000000000,1800000000000000,0xc5ec4153f98729f4eaf61013b54b704eb282ecf4,1657684027
15131805:3:0xd634f41d5e4b79c5e3c7006e115db12620f7bc9202d915cee6a0662fe5e4256d:64:64,WETH,0x66ed0164c2e516958dbb84863c55e4ab83ee0cd1,938154690779893315,844339221701903,0x66ed0164c2e516958dbb84863c55e4ab83ee0cd1,1657681816
15131805:3:0xd634f41d5e4b79c5e3c7006e115db12620f7bc9202d915cee6a0662fe5e4256d:57:57,STETH,0xb7cc88a13586d862b97a677990de14a122b74598,2608595858115587873,2347736272304029,0xb7cc88a13586d862b97a677990de14a122b74598,1657681816
15130849:214:0x3360e58e9326392d5245354d43e76502bbefa8582f87f4190c8c1e96d542eabf:459:459,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,172972158508232600,155674942657409,0xe25e044d1b59caf7c4bd7f7e2d7065d20292aa77,1657668717
15130634:0:0xcdc332ba787ab71398119c20ccfeb0609d40815647196facf129659f7aca5d1c:15:15,WETH,0x689209519e78947d52b862748e059fad1238d689,4507923083012771649,4057130774711494,0x689209519e78947d52b862748e059fad1238d689,1657665852
15130433:177:0xf676f4cd04c178f30d6fd0d3ad9ac038aba0117a78d8686293275d465e115443:329:329,WETH,0x135896de8421be2ec868e0b811006171d9df802a,120000000000000000000,108000000000000000,0x59e17730f2a0373a45048161dfa04d4265992567,1657663303
15129783:65:0x3b8b5b15ee58c9f9aa12ea878bd3cf22f8a906ea86187dcb0bca458a8b662f7f:220:220,WETH,0x135896de8421be2ec868e0b811006171d9df802a,12570851765898010000,11313766589308209,0x228a0b702397ced63342881d68a14b010ef8f731,1657654615
15129734:258:0x24b7667d365d8c26506125672ab407800a94215067eca505d9cc44f942f7fc84:575:575,CVX,0xa4d52ed15018a5be4ade5796899e5d75cc8759c1,349097301178044036511,314187571060239632,0xa4d52ed15018a5be4ade5796899e5d75cc8759c1,1657653840
15129731:4:0x92a8c4d12a59487ad5fe4ae84a2c6bcc3b5a0d170fd65b3c8529a4a143b0410d:19:19,WETH,0xf10db09ad66ada4d41ad37aed204da4564d7044b,15000000000000000,13500000000000,0xf10db09ad66ada4d41ad37aed204da4564d7044b,1657653808
15129676:75:0xaa8c6dfc9975c2e3d6acec2dd0607aedc8173b1900258addefb7e8ca89eec1fb:137:137,WETH,0x135896de8421be2ec868e0b811006171d9df802a,15000000000000000000,13500000000000000,0xbed4dbd30fd3aed29c2d133fddb611f8aa517c6b,1657653097
15129444:215:0x2c4932cc97892e1a73e443dacd4759936e2a40a6b68b1d949ffce7be82437d3c:392:392,DAI,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,10010000000000000000000,9009000000000000000,0xc2a92a640d148eee15d16ac307fe8039e37b9073,1657650094
15129326:55:0xc3accfcddf90c2e110d13d8b5c12b5beda3a19e0ff6c9466529d665c5fec145f:94:94,WETH,0x135896de8421be2ec868e0b811006171d9df802a,35000000000000000000,31500000000000000,0xbed4dbd30fd3aed29c2d133fddb611f8aa517c6b,1657648673
15129019:66:0x4f4d1180e1ed0d3d835bf9983eae602fcc84e6f05d38dff5d1d1ecae902d2565:109:109,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,151434897484739420000,136291407736265478,0xe0137a3f2650f20f33ebf656c6416abb48fcf0d1,1657644591
15128691:216:0x5f56725100c68385e765c42d469548796ed3c03f27e0a8af33b04d7afa7f76ce:365:365,USDC,0x135896de8421be2ec868e0b811006171d9df802a,100000000000,90000000,0x59e17730f2a0373a45048161dfa04d4265992567,1657640305
15128043:104:0x647e8fbcfec8046303e77fdd6ccd57552901d5dcbb4c2af9eb1960f1c985a5e3:290:290,USDC,0x135896de8421be2ec868e0b811006171d9df802a,20000000000,18000000,0xbed4dbd30fd3aed29c2d133fddb611f8aa517c6b,1657632011
15128042:215:0xc8887baf2a57121d439f3d8f9957079e50f7a8bdc3c48e7c3677935a6502d878:540:540,USDC,0x135896de8421be2ec868e0b811006171d9df802a,20000000000,18000000,0xbed4dbd30fd3aed29c2d133fddb611f8aa517c6b,1657632000
15128031:96:0x228b28268d48f95d459dcd7d445f3d5121f545cbac0e7ebc71d1de8fbbe3b74f:200:200,USDC,0x135896de8421be2ec868e0b811006171d9df802a,12000000000,10800000,0xbed4dbd30fd3aed29c2d133fddb611f8aa517c6b,1657631847
15128017:304:0xefdf00f52f1d03f8759d80a253e7792ebf91e3d12806644f7a904502bb786e69:721:721,USDC,0x135896de8421be2ec868e0b811006171d9df802a,26800000000,24120000,0x1908bb246da7d358e4f79cea8b3d2ce5e81e6d64,1657631645
15127981:4:0xc1dd58abfe09574a3ff2e5ba0e682cd403f5e82bf229d0006160b40d1607fec9:32:32,WETH,0x689209519e78947d52b862748e059fad1238d689,184107250597276349,165696525537548,0x689209519e78947d52b862748e059fad1238d689,1657631219
15127950:172:0x6207497c936a1e39e1ad3cd34be86c9955148062e116f7576ff911c6cd433e97:197:197,USDC,0x135896de8421be2ec868e0b811006171d9df802a,12000000000,10800000,0xbed4dbd30fd3aed29c2d133fddb611f8aa517c6b,1657630800
15127520:61:0xaf21afd01e8b45bd2bd5ef894cfbc3f7010dcd94cf2011dac82fe0eabadb4ded:125:125,USDC,0x135896de8421be2ec868e0b811006171d9df802a,11000000000,9900000,0xbed4dbd30fd3aed29c2d133fddb611f8aa517c6b,1657625062
15127242:12:0xbbe160198c6816515ee2597fad83493c0301d6db7363abf240354045cb168a97:89:89,WETH,0x689209519e78947d52b862748e059fad1238d689,98610985079926580,88749886571933,0x689209519e78947d52b862748e059fad1238d689,1657621227
15126991:1:0x8fa463c68ed97f21be55f9dce65f67d0a2e96fb0e6612f8dfecc9ae697ad2cf8:21:21,WETH,0x689209519e78947d52b862748e059fad1238d689,2426945372887397061,2184250835598657,0x689209519e78947d52b862748e059fad1238d689,1657617400
15126677:93:0x675f34a38d38ee53ac3f3df41c2692b9c8bad15dc1d0e556344f5c52bd8ebeb3:210:210,USDC,0x135896de8421be2ec868e0b811006171d9df802a,10000000000,9000000,0xd412f70d256d7b4bfb19a4d068c76dbaa4325674,1657613015
15126358:38:0xc1b73484d07e285c489708bc22f55804a140461f9583d902ceb7e32a0fa8b243:87:87,WETH,0x7c0d3cf3982142eda2b992e9f912ac4dea662258,6773970040629324188,6096573036566391,0xcebe8a9a3915e063700d92d78b2f91033be98a42,1657608739
15125997:70:0xcb60a28aea9fed7f784c1921d3d53183484e22a1c669981dd2fe77f68ce82010:127:127,USDC,0x135896de8421be2ec868e0b811006171d9df802a,2100000000,1890000,0x201a145ae9fdfe2db4c8b7b30280fa8dde9403bc,1657603950
15125944:48:0x6e9c2582a25bb5da42e694ed80c84c908ef4715fc64c1aae9d02559ce84dbe0c:99:99,DAI,0x135896de8421be2ec868e0b811006171d9df802a,160000000000000000000000,144000000000000000000,0xa2c6817b00a8e45ed15438fdb79564316843c6d9,1657603304
15125419:42:0xdc3a23d7dd307a5c445d28094515bd83d5dd83ad39a77020bee2fd53e798ae20:150:150,WETH,0x135896de8421be2ec868e0b811006171d9df802a,110000000000000000000,99000000000000000,0x59e17730f2a0373a45048161dfa04d4265992567,1657596223
15125134:12:0x7cc210e7ffc84a19c15359739c9af450b35f5e5d461de79fa6c273f8aedc9bb1:79:79,USDC,0x8ade2816339700fde684e11c4c578123b3a8f765,312199038,280979,0x8ade2816339700fde684e11c4c578123b3a8f765,1657592508
15124650:143:0x609ec174ade2311f03338c6582e4716ef7242339f3746045ed6cae9c1ccd1b2c:445:445,WETH,0x135896de8421be2ec868e0b811006171d9df802a,10000000000000000000,9000000000000000,0xbed4dbd30fd3aed29c2d133fddb611f8aa517c6b,1657586318
15124542:0:0xb7ce944dbcf785ff2a323214ab0f29cccb04274dc19a8fc67f271efde34ad06b:41:41,WETH,0x135896de8421be2ec868e0b811006171d9df802a,562035052634526300000,505831547371073670,0x357cb5c9f4bbba9aa3bd6cc5879f53b845ce4d3f,1657584825
15124483:166:0x0935f33255e6f3b559ee5aa2e0adef4a88fa8367ed384d289ddca80bff985645:340:340,WETH,0x135896de8421be2ec868e0b811006171d9df802a,15136493102104946000,13622843791894451,0x839d995dbe7f61c1efbb4622158dd9cf3e4996db,1657584170
15124478:184:0xa9629aaf359e1dfbfa86554d2d0fde51faa7f24d7059ab8c74448d45ad90eca5:573:573,WETH,0x135896de8421be2ec868e0b811006171d9df802a,15012894118143246000,13511604706328921,0xf93aef8c4d9cb2e3b1d45d8cea792ee5f4bccd65,1657584122
15124435:244:0xb06b999c540780d9affb1d552a726ba05c2c2b3caaa9e0ccdb7cdbe9301d1558:467:467,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,964740852597136910,868266767337423,0x29cf2f9684dbeea241c26a380854ec72eeda3ba6,1657583523
15124312:211:0x0b1270aa037fc2fd380ed3bab8e2e9c2a7977fdbb04ab58af6194fd96dcfd144:471:471,WETH,0x135896de8421be2ec868e0b811006171d9df802a,10000000000000000000,9000000000000000,0x839d995dbe7f61c1efbb4622158dd9cf3e4996db,1657581914
15124303:18:0x7d97cfb3855b7c0201e4b6817942be7d1e1bef9efb5a6fa3781a977c18d76497:58:58,WETH,0x135896de8421be2ec868e0b811006171d9df802a,10000000000000000000,9000000000000000,0xf93aef8c4d9cb2e3b1d45d8cea792ee5f4bccd65,1657581808
15124248:29:0x608fa1127193b35759a47f906a17d04234272b91874d81eec73c885c2011f369:81:81,WETH,0x7c0d3cf3982142eda2b992e9f912ac4dea662258,16696909608533486884,15027218647680138,0x5592b904a587e313f999f73fc86e2278a2e7aab8,1657581053
15124236:87:0xb040301d45b1260e0f71488d4bedbab10bc3d2d3885ed2acc381866ffdfd16c2:317:317,WETH,0x135896de8421be2ec868e0b811006171d9df802a,17645249918901990000,15880724927011791,0x72d44d09dc34954ad868f069aa4a6ef9e213fd46,1657580957
15124064:82:0x2c308143d2b32d48990c12d1315b9dc79e4034ad45fda002d39fb52bf119effc:229:229,WETH,0x135896de8421be2ec868e0b811006171d9df802a,10000000000000000000,9000000000000000,0xbed4dbd30fd3aed29c2d133fddb611f8aa517c6b,1657578741
15124055:72:0x89fbb8dfc02507678b1c5ebda4e7db40fb01f4f10080906cf0c2d2b7e1d779b0:206:206,WBTC,0x135896de8421be2ec868e0b811006171d9df802a,200000000,180000,0xbed4dbd30fd3aed29c2d133fddb611f8aa517c6b,1657578654
15124046:55:0x65843a01dd5138ddf0a6db488909af1a419f859b65cdfa644674e66355601d15:236:236,AAVE,0x135896de8421be2ec868e0b811006171d9df802a,523449633740897900000,471104670366808110,0xc059173426fa84caec933a9759dbda698651684a,1657578547
15124042:139:0x94d0e5520c3f00cdb501ef9b25ec12c34f9c34cf3a184528b15ef983a3b7b557:358:358,WETH,0x135896de8421be2ec868e0b811006171d9df802a,30000000000000000000,27000000000000000,0xbed4dbd30fd3aed29c2d133fddb611f8aa517c6b,1657578482
15123989:1:0x7f75996a3f1e204ea977d8b77846de48a3cf815d61517f6281c75ee71c206710:34:34,WETH,0x135896de8421be2ec868e0b811006171d9df802a,19126870422282830000,17214183380054547,0xbee5b223c69c353df90695396d3b7e965cf1adbe,1657577926
15122808:223:0x2cfd6f5a50cf6ced55014a014da687c82e48bb25a70ebcf9218bdab8ba8f13b3:561:561,WBTC,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,19580448,17622,0xcbecc50cf728f59948d4e9bc0abb1797abf5764f,1657562244
15122768:203:0xdd4d8c0c3703f361323bf7c4e48d40f841e3b22ad0f36831aef1ab66aae609d5:325:325,USDC,0x135896de8421be2ec868e0b811006171d9df802a,12000000000,10800000,0xbed4dbd30fd3aed29c2d133fddb611f8aa517c6b,1657561746
15122760:0:0xe019ddb80fb24e413421093ae4d4c6be547699068e8fd97a93afe7184c00f1d9:15:15,WETH,0x689209519e78947d52b862748e059fad1238d689,1118668215375918926,1006801393838327,0x689209519e78947d52b862748e059fad1238d689,1657561616
