price,timestamp
497909276595582,1652684129
492738182392398,1652682010
487638420916520,1652681257
482370000000000,1652671225
477569662380307,1652665252
472796734129663,1652663411
468059780000000,1652652434
468966164091260,1652652235
474005627509798,1652645748
480758840000000,1652633203
485780600000000,1652624764
480653534558276,1652616091
485779776585684,1652614391
490782160838158,1652598624
495742330000000,1652584623
490395602132240,1652576996
485418520000000,1652574068
490737575844455,1652568886
496136736342054,1652564706
501215070000000,1652557196
496184692931731,1652551390
501375585200491,1652546987
506520000000000,1652541259
511803937490127,1652537173
506646470000000,1652528682
501519678043314,1652526843
496304611939563,1652525744
491229670000000,1652507231
496408484613819,1652504265
491373410000000,1652502731
486394603413972,1652492159
491519750000000,1652488883
496499677275209,1652485320
491392680000000,1652484058
486379600507006,1652467310
491428990000000,1652465197
485315740000000,1652459843
480410260000000,1652459143
475482350000000,1652455589
470491057634003,1652450598
475674070000000,1652443011
480850860000000,1652438963
486017282774575,1652436710
481191016309915,1652433143
486279620507384,1652428361
481366310134686,1652425628
476591727887853,1652423021
471755402842489,1652419444
476790907724154,1652418674
483023169862950,1652416916
478205131452465,1652412493
483723596483398,1652411267
490008294456521,1652408916
495260210718579,1652408108
500627966062913,1652405929
495618879502216,1652404076
501834940000000,1652402969
507590950000000,1652402136
513571116760393,1652401011
508146000000000,1652399425
513406109228388,1652397772
518926070536649,1652396702
524866870000000,1652392797
530374620000000,1652391324
524568850000000,1652390399
518915311694984,1652383373
525966870000000,1652381405
519665425780146,1652380402
514364370905719,1652377902
508994900000000,1652377184
503166862765403,1652376008
497777656983226,1652372968
503392919913949,1652372626
508540945174200,1652371282
502985873317663,1652369602
497200000000000,1652368202
502866328250392,1652367591
511629257422289,1652366427
516852380256068,1652365375
522238345284691,1652364805
527864834457147,1652364160
522611060000000,1652363424
528618883522869,1652362788
523326620000000,1652362604
516939610000000,1652360590
511192560000000,1652359312
517347401606672,1652359175
522627142117998,1652358566
516817360000000,1652356151
511038430089942,1652355519
505453134151172,1652355181
505625060000000,1652354726
511551478176215,1652353191
517074101821966,1652352467
522499856431642,1652351966
528114169453052,1652350977
533944439530019,1652350498
527619027651774,1652347452
533076090000000,1652346032
538774300000000,1652344558
531698550000000,1652341880
544380789067981,1652341543
538848338159135,1652341543
554397958970962,1652341266
547712941590313,1652340616
553443247162219,1652340616
559726008893250,1652340547
566171833986986,1652340472
575221747983847,1652340316
585197852024405,1652340005
592535480000000,1652339977
579334989691116,1652339765
585316120000000,1652339704
571604830000000,1652339367
565919910000000,1652338893
556157990000000,1652338654
549764800000000,1652337750
544017062917482,1652337664
538184354142166,1652337334
544990797531902,1652336943
550690939396828,1652335838
557567320000000,1652335038
551796670570038,1652334861
