block,HHI,depositers
11623051,545.4349539709137,643
11623052,478.86635831578764,643
11623054,509.02238000236656,643
11623077,509.04865959242113,642
11623149,508.9800472790534,642
11623271,540.3437457325814,642
11623283,535.0437401623393,642
11623338,534.8515289641472,642
11623339,532.9728253362881,643
11623472,532.6789213727767,643
11623516,532.1330308516666,643
11623594,531.8575188483132,643
11623767,553.1362726656085,643
11623837,542.7353747763032,643
11623890,565.2573787958805,642
11623916,587.0529121341006,641
11624206,571.8660103185082,642
11624286,571.7849425831586,643
11624292,570.8319628117675,644
11624306,570.9021010636463,643
11624352,568.2698113267701,644
11624375,569.5939860970227,644
11624402,563.1733085745823,644
11624489,558.3697567556734,644
11624524,552.084716673931,644
11624568,546.5649332021973,644
11624629,544.3916447787899,644
11624669,540.4838780167111,644
11624691,538.7833086187023,644
11624717,538.781809706137,645
11624737,538.7798834241792,645
11624742,538.7873702379565,644
11624761,538.8129283399221,644
11624986,512.3132506517356,644
11624988,532.374921411362,644
11625072,542.5451348872019,644
11625177,542.303567019002,645
11625283,541.1803809808778,646
11625290,541.002236893206,646
11625357,540.3022287612768,646
11625423,540.1767175745791,646
11625480,538.9883319989642,647
11625504,540.1767175745791,646
11625518,538.7030241495648,647
11625525,538.7026772258496,647
11625689,538.4636893365259,648
11625701,538.7026772258496,647
11625717,538.9784632989837,646
11625778,538.2643920596995,647
11625815,538.4576186506978,647
11625820,539.6810479383263,646
11625903,540.8825282248774,646
11625917,513.3568433430769,647
11625920,514.2346072704223,647
11625937,514.1056180806551,648
11625978,512.663380077735,649
11625992,514.1056180806551,648
11626083,624.9187738152799,648
11626255,624.817249891678,649
11626345,616.8322696639085,649
11626724,626.2601516497355,650
11626792,625.7898846691418,650
11626795,625.820399311584,649
11626885,626.313649394848,649
11626889,628.8492402916346,648
11626896,628.5661734895737,649
11627088,628.6688976579837,649
11627130,628.8011522313429,649
11627263,629.0840219912193,648
11627290,629.1629492875807,647
11627375,626.6399992278035,648
11627543,626.6783276303079,648
11627544,626.42804321624,649
11627632,626.4470143300155,648
11627646,628.7823179224021,648
11627708,628.5320353497755,648
11627731,628.6371534198539,647
11627786,628.6238262514269,648
11627816,628.62359447828,649
11627841,629.1228297368984,649
11627855,627.0964840671261,650
11627891,626.9293683745431,651
11627909,632.360277903915,650
11627966,632.2765740183969,650
11628015,632.097879640091,650
11628032,631.8450767840789,651
11628039,631.4538586059244,652
11628043,631.5681510258992,651
11628078,630.4332547679969,652
11628087,630.7752291515017,652
11628099,630.9485919992123,651
11628129,625.9735957694335,652
11628184,625.4064285167326,653
11628231,625.5731043246449,652
11628244,626.0127813532081,652
11628353,626.4241515579541,652
11628360,627.4692351390388,652
11628365,628.5382277616585,652
11628374,629.6312698976811,652
11628411,629.7342113836978,652
11628494,630.4838233162682,651
11628564,622.1352214951748,651
11628668,622.1801256236179,650
11628759,622.2826935573495,650
11628764,622.4349976993287,649
11628907,622.3084616724332,650
11628986,622.4096450757922,650
11629222,603.7142340462692,650
11629419,573.4494511457381,650
11629473,572.9567367581736,651
11629477,573.4494511457381,650
11629489,572.9805855669806,651
11629493,573.4494511457381,650
11629503,573.1218276307676,651
11629508,573.4494511457381,650
11629601,572.9770534327047,651
11629720,572.9794244434662,650
11629805,572.9770539958497,651
11629856,573.3329153157017,650
11629929,573.3322035146994,651
11629931,573.7239957563905,650
11629971,573.7186894845825,651
11630044,563.9060832325983,652
11630683,537.5413532361348,653
11630706,563.9060832325983,652
11630895,563.6191638499821,652
11631065,563.3870347723921,653
11631140,566.275239135245,652
11631295,566.042924138947,653
11631377,566.1589584937725,653
11631715,569.5234191526861,652
11631896,570.2140964718235,652
11631899,570.9119242602599,652
11631905,571.6227448903824,652
11631913,572.3419455997937,652
11631916,573.0766875397085,652
11631919,573.8239922986841,652
11631921,574.586951988406,652
11631929,575.3560632874576,652
11631940,579.165862942949,651
11631946,569.1931711600346,651
11631954,569.2554117220437,650
11632036,554.3448098378686,650
11632051,569.256524694037,649
11632090,579.8833808044999,648
11632093,591.2049772793016,647
11632142,591.04050384808,648
11632150,590.6268138036531,648
11632171,590.2940951405609,649
11632238,582.6026594185116,649
11632244,582.2398929904624,649
11632266,603.1746319029057,648
11632304,603.6997658365161,647
11632331,605.0851150565337,646
11632386,605.0535762552505,647
11632405,604.8715752311972,648
11632512,604.9771384162506,648
11632552,605.2794228732726,648
11632564,605.5844974155797,647
11632576,602.7183028205706,648
11632588,605.5844974155797,647
11632601,604.8094759202156,648
11632620,605.5844974155797,647
11632622,604.7951511310317,648
11632634,604.7631415337188,648
11632639,605.5844974155797,647
11632641,606.2963773664403,647
11632681,590.4076018525358,647
11632711,592.2127187676881,646
11632787,592.4749629763917,645
11632818,604.1739610329308,644
11632855,604.4417480822023,644
11632871,603.8721454563344,644
11633293,604.006255930654,644
11633353,604.0840416998823,643
11633543,598.7601322647383,643
11633548,590.8147280067718,643
11633688,610.6743276905117,642
11633811,610.5707505743276,642
11633895,608.2708523776422,643
11633993,608.4117771996439,643
11634012,608.3890101647394,643
11634016,608.5503942936377,643
11634030,608.5217573825046,643
11634187,608.7994542943323,642
11634326,608.8466201334,642
11634333,616.933975604891,641
11634624,614.5752073633598,642
11634651,582.9748843564465,642
11634705,573.7025937586699,642
11634720,575.0270984315705,641
11634821,593.6966366781842,639
11635015,609.2366417362102,638
11635084,611.6917677843741,637
11635126,612.8256911585102,636
11635136,611.8566213708712,637
11635139,611.5643498344748,638
11635142,612.5327231047502,637
11635258,612.5103928309067,638
11635325,612.2113043098093,639
11635406,612.2157426752365,638
11635435,612.2453546214838,637
11635466,612.2896527441624,637
11635510,612.876022119502,637
11635652,612.9475246267218,637
11635661,613.1692377851047,636
11635673,614.15721833594,635
11635758,616.3799683753174,634
11635761,614.1786627145625,634
11635795,614.3058583747721,633
11635819,614.3206897015523,633
11635919,613.3863594405636,633
11635970,613.4759392927217,632
11635989,613.8926302531609,631
11636059,616.5388529973226,630
11636123,621.5925503218082,630
11636155,621.7499852636879,629
11636164,621.1749936660132,630
11636182,621.7499852636879,629
11636200,612.8738432140076,630
11636207,612.3800514022878,630
11636225,611.7557754380543,630
11636238,613.1689547167659,629
11636275,612.6215873782703,630
11636292,612.2804750414531,630
11636303,613.1689547167659,629
11636331,612.8256963134468,630
11636353,612.3602177796057,630
11636361,611.988846566845,630
11636376,611.6517992169813,630
11636390,611.4102885291717,630
11636394,613.1689547167659,629
11636508,613.4418601974036,629
11636700,616.7411136704623,629
11637094,616.7114546231328,630
11637299,616.9781548602223,629
11637318,619.5398066964591,629
11637383,619.0946708798725,630
11637393,618.5024804917157,631
11637462,618.6503039081986,631
11637492,618.798468797519,631
11637514,618.7965367389281,631
11637550,623.2051909768699,630
11637621,623.2119048890854,629
11637683,623.3077381633428,629
11637696,623.3062962228481,630
11637700,623.3152877973541,630
11637751,611.5293836705594,631
11637859,615.4400208342201,630
11637876,620.0554625900216,630
11637989,627.3027646620958,629
11638004,633.1535346873911,628
11638050,658.7305498076438,627
11638088,658.6491341872961,627
11638159,659.2993583514027,626
11638446,665.6424704955351,625
11638620,665.1382574722578,625
11638790,696.4446602605555,624
11638833,696.5965283077481,623
11638919,699.9095058687668,623
11638968,699.8740355565426,624
11639031,699.4616870534043,624
11639032,697.2055969473361,624
11639125,697.3106417863064,624
11639231,697.306712261587,625
11639341,684.7695016455873,626
11639381,550.4835378822131,626
11639382,616.7034711735682,626
11639447,550.4628238143241,626
11639448,579.0018223313818,626
11639860,578.6258924816374,627
11639862,578.5571078850928,628
11639868,578.1984555616807,628
11639915,578.5870090909382,627
11639956,578.4874792494076,627
11640005,578.6329163314252,627
11640211,578.4915580133799,628
11640240,577.9607234971627,628
11640244,577.9667011173125,627
11640319,577.7625938865983,628
11640413,603.453073213455,627
11640426,578.1743119881131,628
11640476,577.5477913736213,628
11640553,573.5372895862705,628
11640567,573.8384604461345,628
11640577,560.1943625452241,629
11640596,560.2855692952436,629
11640607,560.6440032993822,628
11640697,560.6135230982738,629
11640759,554.8581713861388,630
11640787,554.9319622922171,629
11640805,554.9498908782302,628
11640851,605.2283534847595,628
11640859,631.2585064546124,627
11640908,631.1438105470661,628
11640933,627.0298036388973,629
11641075,627.0641771567583,628
11641169,627.4032262460228,628
11641246,627.5501072636922,627
11641255,627.858303379001,627
11641308,628.0901516932448,626
11641376,628.0976018366895,625
11641402,628.0778194363805,626
11641405,628.0269301264975,627
11641452,627.3131513213906,628
11641509,627.064586932911,629
11641523,626.7610392036923,629
11641648,627.7285315272558,629
11641670,627.7710554726315,629
11641676,627.9772164022517,628
11641765,628.7668671344687,628
11641845,625.4376222985675,629
11641886,627.5229652337501,628
11641904,627.63831885798,627
11641951,630.7974158392494,627
11642100,634.1581130879873,626
11642108,634.1495671939016,627
11642184,634.1530150341979,627
11642201,634.1495671992222,627
11642242,630.4624960464577,628
11642259,630.4966718299734,627
11642337,630.4958173086886,628
11642403,630.4800917407613,629
11642404,630.4794081587582,629
11642437,630.1385506311111,630
11642709,630.8531324692613,629
11642746,630.8493352993936,630
11642862,631.6157384607004,631
11642917,634.0756742718381,631
11642951,633.36814999496,632
11643041,631.979232540807,633
11643121,637.2961355901862,632
11643153,637.6745237080709,631
11643162,639.082532751097,630
11643254,639.0852082313767,629
11643310,639.0922435049499,628
11643417,638.7374756348839,629
11643476,638.7350384578762,629
11643657,637.1335088510617,630
11643665,636.8464240530496,631
11643768,636.8144423798977,632
11643801,635.1349572323918,632
11643888,634.9725403997552,633
11643997,634.8271129042016,633
11644036,634.7398166027605,633
11644037,637.6798345226065,633
11644398,637.5826753498942,633
11644473,635.1151547801745,633
11644547,632.1195686421254,634
11644553,632.2590851328492,634
11644557,632.2940098147185,634
11644627,632.2871911906122,634
11644728,632.5681578650893,633
11644941,632.7502812371811,632
11645042,633.598877128892,632
11645499,632.8428962316611,633
11645540,632.2769847575985,634
11645553,632.2597872642986,635
11645593,632.4130058710801,635
11645600,633.7353267934546,634
11645637,633.3177278655576,634
11646061,632.7433579948187,635
11646101,632.6391622076826,635
11646108,629.4480350241494,635
11646116,629.3608371144016,635
11646320,629.3481946573297,636
11646340,635.1417624394919,636
11646527,651.2671565395123,635
11646568,651.0430518660928,636
11646570,650.8225620339695,637
11646579,653.3091978738847,637
11646598,653.5853745421297,637
11646801,653.5851776845159,637
11646964,653.5484878511129,638
11647006,634.2967634126386,639
11647031,631.9618260597681,640
11647062,634.0485829911864,640
11647217,634.039780944027,641
11647257,634.0364420899746,642
11647340,635.5031785300262,641
11647508,635.7494369456851,642
11647514,635.9967049115413,641
11647557,648.7521932012496,640
11647699,648.649333062654,640
11647761,650.6068406323902,640
11647859,638.8575568606769,640
11647918,638.7751251181772,641
11647939,638.7875716358927,640
11647952,636.8260119836858,640
11648080,637.0569505734125,639
11648115,637.3340224758283,639
11648143,637.1750522185124,639
11648207,637.0992026733073,639
11648221,635.3372549833587,640
11648275,633.2607027932037,641
11648359,633.5363066130551,641
11648395,633.7689341437354,641
11648483,637.0504100095098,640
11648624,636.5139963728207,641
11648758,605.6908326230107,643
11648771,605.785415340565,642
11648798,608.8041851103628,642
11648808,608.4320721322001,643
11648859,608.3763624266106,644
11648867,608.4198174269585,644
11648875,607.1381364542466,644
11648900,607.1498968908015,644
11648909,607.1503499354205,643
11649052,606.8653426905327,643
11649092,606.0779715375191,644
11649103,605.4538390145304,644
11649116,604.9587722955448,644
11649120,606.8653426905327,643
11649182,605.1770502837772,644
11649373,604.5285382577332,644
11649383,604.3443170053736,645
11649408,604.5285382577332,644
11649428,604.5470578152615,643
11649466,606.6042110618378,643
11649601,606.6351058524197,643
11649608,606.5108103498013,644
11649625,606.511157860966,644
11649700,606.515260323706,643
11649777,606.6395571948148,642
11649910,606.9467268016491,642
11649938,606.9309492724315,643
11649999,608.06302947784,643
11650082,608.314830756654,642
11650116,607.7175916455109,642
11650149,606.6859895019503,642
11650165,604.4196735377062,643
11650236,605.3305322822172,643
11650241,603.0595519091829,644
11650296,603.0824122490574,643
11650302,606.8376297813633,642
11650309,605.8407146155292,642
11650401,605.7758322497318,643
11650459,605.791025643029,643
11650528,605.6787904612506,643
11650622,605.8022806627941,643
11650646,605.8626661275556,642
11650652,605.7391290584754,642
11650677,605.4306595823278,643
11650716,605.4229710389767,644
11650733,605.4538763360708,643
11650753,618.4256508359163,642
11650801,603.2412390035992,643
11650823,618.4256508359163,642
11650827,618.4395799293111,642
11650868,616.3131516911164,642
11651111,608.1152596112797,643
11651118,610.5722802132667,642
11651140,611.1525104125565,641
11651186,607.574796831988,641
11651302,608.8373673894728,641
11651356,608.9307274961585,641
11651374,609.0849132095223,640
11651389,620.7863371786348,640
11651441,620.5245204922167,640
11651450,620.5242723517571,641
11651493,619.7265352004218,642
11651581,619.7233305993143,643
11651591,619.7265352004218,642
11651617,624.243994246412,641
11651687,588.5072537685617,642
11651782,512.7778381899848,642
11651788,527.5110515480811,642
11651821,530.9534881745625,642
11651830,531.6879798133286,642
11651875,565.7974088554336,642
11651947,564.9580113348277,643
11651962,565.7974088554336,642
11652180,571.8496499510948,642
11652428,570.4715510516032,643
11652438,569.3914588077499,643
11652446,571.8496499510948,642
11652457,570.9608493724821,643
11652460,571.8496499510948,642
11652473,540.9317569866093,643
11652529,540.8643073217816,643
11652543,538.4180584418541,644
11652736,540.3711497829606,644
11652810,540.1519161636004,644
11652816,540.5944258290434,643
11652890,540.6007016810668,642
11653041,540.5967467518884,643
11653169,546.2682477918165,643
11653173,546.2669718165416,644
11653199,544.221445496998,645
11653220,543.911102579508,646
11653224,543.9867694233347,646
11653512,543.5139878565292,647
11653519,543.1385520765331,647
11653632,543.9867694233347,646
11653699,539.8835448988103,646
11653750,539.845957680121,646
11653834,539.2347149558145,647
11653838,539.3749803875759,646
11653841,538.8916831440466,646
11653862,538.5078893537859,646
11653966,539.9864622071515,645
11654090,537.5413266093964,646
11654245,537.536844171636,647
11654250,535.7040354551618,648
11654268,535.4024774367551,649
11654269,536.3949216528632,649
11654299,537.2337276151436,648
11654300,537.536844171636,647
11654350,536.307228113767,648
11654351,536.364531251576,648
11654386,536.9755560332749,648
11654403,537.5943456460625,647
11654569,537.4699743917217,648
11654602,537.3680574960224,648
11654638,537.2810142001022,649
11654796,537.6660066999561,649
11655000,538.3958686251465,648
11655105,539.836453936154,648
11655107,539.8339126939279,649
11655192,539.7182258368058,649
11655273,539.6674262503167,650
11655311,539.5171273399051,650
11655347,539.9276347684955,649
11655384,539.9525522644942,649
11655400,539.8233902839169,649
11655433,540.3259189980909,649
11655442,540.0274113053677,649
11655491,540.4945123170697,649
11655517,540.4944370240353,650
11655599,541.0007506305177,649
11655672,541.0757480251557,649
11655687,541.125808921804,649
11655704,541.2009942461517,649
11655752,541.276292293097,649
11655799,541.3265536352526,649
11655875,541.3240381545149,650
11656124,541.3526470020463,649
11656127,527.1872381906658,649
11656129,527.4180453812756,649
11656181,528.0323932202581,648
11656223,617.5314775156842,648
11656225,556.5011866233417,648
11656379,564.9218127834557,648
11656612,564.7841860124048,649
11656628,571.6450575158714,648
11656724,571.570880415312,648
11656826,571.5021415158591,648
11656915,571.4359369916839,649
11657115,568.6671201939009,650
11657134,565.5789029321011,650
11657149,568.3241255823011,649
11657347,568.2532274352519,650
11657595,550.4293593720757,650
11657602,550.4260677118389,651
11657674,550.3418132255396,652
11657708,550.3444028629162,651
11657746,550.3826676564626,651
11657778,545.0558786999995,652
11657798,534.1465241023275,653
11657808,534.0694250189632,653
11657834,531.6465424958519,654
11657877,528.4105194930465,654
11657920,528.386121397415,655
11657981,527.7788531913868,656
11658126,526.262981882409,657
11658396,523.8945717940792,658
11658570,523.8901011829339,658
11658695,523.6994738132831,658
11658875,523.3393025415676,659
11658893,523.3024665017088,659
11658934,522.1131769704896,660
11658954,522.0993602979188,661
11659003,521.6929864774738,662
11659146,521.6690126593361,663
11659214,522.6934365572129,663
11659281,522.506537739699,664
11659300,522.4346465476293,664
11659305,518.9701113710523,665
11659347,518.8707197267917,665
11659368,518.8417651135405,666
11659456,518.8418838474529,666
11659557,518.8350851797256,667
11659562,519.2911520633103,667
11659625,555.7765713074016,667
11659957,555.403410687427,667
11660010,556.3595829085929,666
11660084,556.3344779948452,667
11660130,555.6810136117855,668
11660138,555.7060742244602,667
11660149,555.6307981773771,667
11660164,558.0648257593008,666
11660225,558.0489961823561,667
11660289,557.9296099123728,667
11660315,556.0391660132514,668
11660330,556.0278156531557,669
11660389,556.0403534773723,669
11660396,555.9275767364833,669
11660399,555.8086936928415,669
11660508,555.8200373336815,668
11660592,555.713584184056,669
11660608,555.6642835564683,670
11660829,557.5528023355306,669
11660843,557.2646028829772,669
11660990,559.9591630267008,669
11661044,559.6998395041925,669
11661088,564.9484473356234,668
11661316,567.2841706203004,669
11661555,567.374409741279,668
11661918,567.3878024010878,667
11662079,567.4906633552574,667
11662092,567.6195115684333,667
11662102,567.6508140081348,666
11662106,567.663051243752,665
11662132,563.1223589050115,666
11662172,563.117349780164,667
11662298,563.1071499841988,668
11662339,561.1834142048158,668
11662403,561.1070917517208,668
11662454,559.6512318162804,668
11662459,555.0257232117466,668
11662464,544.01344776395,668
11662493,554.6935882247072,667
11662502,553.8558978036815,668
11662512,555.5688284857322,668
11662544,552.2506508513718,668
11662582,549.0734251517545,668
11662592,551.2002330324004,668
11662601,551.1999811023057,669
11662628,551.0257266840978,670
11662643,550.9126844198711,670
11662706,550.8135741635566,670
11662742,551.7992359189283,670
11662743,551.42037970766,671
11662822,551.5703484111509,671
11662833,551.7084297950129,671
11662849,551.843870888657,670
11662943,557.5526097215209,670
11663012,557.5552257692879,670
11663082,557.64292374032,670
11663090,561.7402599313915,670
11663121,561.7376934787541,671
11663181,561.3565523610631,671
11663192,561.1106632559563,671
11663195,560.991910488392,672
11663212,560.8980443649583,672
11663224,560.8228825786332,672
11663232,568.5054106819434,671
11663241,568.4439156203653,671
11663278,568.3813871032115,672
11663283,568.3808666704086,673
11663332,567.2885260491919,674
11663345,567.4417634075274,674
11663371,567.3157713332985,675
11663420,567.3925289525755,675
11663505,567.4437616319169,675
11663524,567.3925289776677,675
11663536,567.2355547079371,676
11663546,569.4396997669837,676
11663570,569.5270560629563,676
11663575,569.3970736818558,677
11663587,569.5257506787322,677
11663597,569.4921988434423,677
11663629,569.1264088124244,677
11663647,569.566266030051,677
11663680,569.617831154679,677
11663690,569.6670229343223,677
11663691,571.7547998616445,677
11663698,572.0282275072924,675
11663708,572.1145907733832,675
11663754,570.522620723351,676
11663767,571.6917763951132,676
11663780,571.873126572381,676
11663784,571.8826266046195,676
11663839,571.8993993117942,675
11663848,571.9643161045649,675
11663863,571.7448628250719,675
11663955,571.9118398910197,675
11663967,572.0288653638249,675
11663989,572.130486931036,675
11663997,571.8519254358068,676
11664004,571.8980352901593,675
11664008,573.5647116947868,675
11664040,576.2005012549063,675
11664101,579.2501912809089,675
11664136,579.361447684078,675
11664151,579.5270828258637,675
11664152,579.5257822239726,675
11664174,579.4143460772035,676
11664181,579.3106863161194,676
11664210,578.0353682411723,677
11664338,577.9417539201465,678
11664392,582.0951327720971,678
11664396,581.831820007346,679
11664498,581.7686878614368,679
11664512,581.9258934967136,678
11664620,582.0576217260679,678
11664624,582.0273526758435,679
11664637,582.5391209868706,678
11664643,582.5366034610076,679
11664665,582.1478598883756,679
11664669,582.0927281520841,680
11664678,581.3061697198813,681
11664687,578.3535825467319,681
11664703,578.4082834590544,680
11664903,581.020479591196,679
11664904,588.0572940078948,679
11664985,588.9316531914245,679
11665004,588.8117586880924,680
11665029,588.7042867000683,680
11665038,588.711569426592,679
11665057,590.4750648110137,679
11665078,590.3918387962639,680
11665090,590.3094249810969,681
11665092,596.3176365480025,681
11665107,596.2450427203922,682
11665153,595.8124766527785,682
11665202,595.6630401987877,682
11665238,599.2599419343879,682
11665292,598.4543785951824,683
11665303,599.5923312823327,683
11665346,603.0204413103991,683
11665347,602.916256012492,683
11665435,599.6975252413652,683
11665487,603.4012689594903,683
11665661,603.4007258981045,684
11665689,605.834043507383,684
11665718,609.2109678386662,684
11665763,612.046188512712,685
11665805,612.0789624484237,684
11665816,611.9485126497207,685
11665871,611.9733435796202,684
11665881,611.5435548330518,684
11665937,612.1565258529445,684
11666071,610.7992751370638,685
11666077,610.7664634796103,687
11666120,617.6165225524354,687
11666157,613.1520333122103,687
11666184,612.8783177706048,688
11666346,600.1576905148821,688
11666353,600.155081199512,688
11666364,600.1541302555175,689
11666388,600.1530543355944,689
11666431,600.2201414204785,689
11666571,603.6235513788066,689
11666714,603.3532277660137,690
11666720,603.3573829530476,690
11666770,611.589169515054,690
11666771,615.3448154371436,690
11666846,614.7059744261636,690
11666855,611.6407054211879,690
11666856,610.3256876478608,690
11666869,608.9336133500052,690
11666870,607.0244890091614,691
11666943,606.9432620312521,692
11666968,604.2629929672604,693
11667099,591.4093757022612,694
11667113,591.882820752229,694
11667212,573.750459443181,694
11667292,574.1418430782949,694
11667372,578.0481319603135,694
11667393,578.0245751435949,695
11667442,578.0071236047218,695
11667514,577.9786794253104,695
11667535,585.281186339184,695
11667556,585.6624681835511,694
11667789,584.0975749021882,694
11667807,584.0952600189269,695
11668112,584.0708656177624,696
11668126,582.2986635117452,696
11668153,582.2953244840461,697
11668160,561.8096194157616,697
11668221,573.4172303078282,697
11668294,574.1215987280789,697
11668351,574.1233499976883,696
11668378,574.006809825429,697
11668387,586.0111446648315,697
11668409,582.9896846277996,697
11668419,580.7154102602765,697
11668450,580.6460831049907,698
11668467,580.7633926724634,698
11668484,570.1916041209483,699
11668506,570.3161936105683,699
11668522,574.3825555950003,699
11668605,574.42654025367,698
11668677,574.5871203703811,698
11668707,574.6246738354913,697
11668728,574.4683895466387,698
11668739,574.2367048674289,698
11668771,574.0724821741153,698
11668778,573.889752449706,698
11668802,570.5402222435117,699
11668889,570.3614991575674,699
11668955,570.5190530220917,699
11668968,568.5231395027752,699
11668970,568.5456571803637,699
11669036,570.3753038217404,698
11669054,570.5106546884879,698
11669111,570.5719237290461,697
11669148,563.2866654168599,697
11669173,566.3081495383193,697
11669274,565.1339253579556,697
11669335,564.4584733742277,698
11669403,564.3487366047428,698
11669412,564.1990245334778,698
11669456,564.1809333705322,699
11669505,564.3354162869987,699
11669557,564.5125142306548,699
11669585,564.6234964674686,699
11669639,568.1502796539258,699
11669667,568.1518655690037,698
11669676,568.2412409420402,698
11669678,566.2137171429084,698
11669704,565.9905021433661,699
11669823,566.145071838988,698
11669857,565.3159585664915,698
11669858,564.9099477533474,698
11669860,564.5097631532767,698
11669870,563.8139867313719,698
11669871,563.4730230176307,698
11669874,563.1113115736172,698
11669876,562.7556031198932,698
11669878,562.381953751979,698
11669880,562.06066333831,698
11669882,561.7440873261834,698
11669884,561.445587391891,698
11669887,561.065288951184,698
11669891,560.8092856155064,698
11669892,559.9989490470034,698
11669893,559.7271203315607,698
11669907,563.014252548602,697
11669936,563.0202945977404,697
11669990,587.9929044208673,696
11670070,587.9845525895482,697
11670071,587.8419594067133,698
11670098,587.8874242784304,699
11670190,587.810570101461,700
11670309,587.8092886396782,701
11670316,587.7948640823619,702
11670327,587.5364663705676,703
11670333,587.0880391319924,703
11670417,586.8966800463827,703
11670466,586.8849712969227,704
11670511,584.8258128488345,704
11670546,584.7629025558539,705
11670569,584.6379065689705,706
11670582,584.6257520545373,707
11670603,594.2551814492238,708
11670613,590.6974559258341,708
11670614,590.6819949187492,709
11670665,590.6806352785721,710
11670713,590.6649188650588,711
11670735,590.4795846457574,712
11670754,590.2898777103734,713
11670769,587.2554818043492,713
11670775,584.2002753549066,713
11670790,583.9798908337327,714
11670803,583.9490224384264,715
11670908,584.0508611382866,715
11670944,584.0457592279076,716
11670948,584.0150606971439,717
11670953,584.1335781300606,716
11670991,583.782933787333,717
11670992,583.653169121412,718
11671025,583.6373704496217,719
11671034,583.5635465197869,720
11671069,583.309164769472,721
11671109,580.8172323641419,722
11671154,580.790233924162,723
11671198,580.5830193598691,723
11671207,580.5071762131946,724
11671215,580.2296225356546,725
11671228,578.3629993859727,725
11671238,578.3344076036205,725
11671277,578.3092363464783,726
11671289,578.2588443194726,727
11671296,578.2623423436372,727
11671325,548.4118508342465,728
11671334,548.3890650257949,728
11671410,548.263391467612,728
11671441,545.1265046042316,728
11671469,545.1270622764226,728
11671491,544.2441355055048,729
11671503,540.9604418437478,730
11671515,543.4575249535637,730
11671516,546.746892402358,730
11671568,539.8180246420471,730
11671611,539.6528914659738,730
11671627,539.4887102080467,730
11671665,539.1543155167928,731
11671735,533.332520775806,731
11671774,533.0057170645746,731
11671780,534.4534972003557,731
11671808,531.8253072468909,731
11671818,532.1529344418775,731
11671862,532.1352365820006,732
11671893,532.1131163784335,733
11671899,532.112010199511,734
11672021,534.4030085032535,734
11672024,538.1529862154578,734
11672048,538.1083628753605,735
11672052,538.0637794983559,735
11672059,538.1529862154578,734
11672066,537.8908857419173,735
11672097,537.91315223622,735
11672140,538.1752690086971,734
11672148,540.3714405496165,733
11672162,539.1510494968783,733
11672164,538.5040182297545,733
11672185,538.2627047217461,733
11672192,538.9682394755542,733
11672212,539.0018407078306,733
11672220,535.8203576536397,733
11672235,535.9319977360968,732
11672401,535.709086879736,733
11672403,534.2318066713751,733
11672482,534.2318061465945,734
11672500,532.3390115635937,734
11672509,532.3583049764316,734
11672522,532.3626533979311,733
11672547,530.4748254382207,733
11672599,530.6841463274928,733
11672666,530.4719239508375,733
11672680,530.7900262805057,732
11672710,530.9002683216746,732
11672748,531.9860794131604,732
11672939,532.0302045939735,732
11672980,526.7549495378745,733
11673001,526.586476918527,734
11673046,526.9648185468702,734
11673223,526.8445083591012,734
11673231,526.8961875759484,734
11673255,524.9104212390366,734
11673263,523.0217059201934,734
11673280,522.1089980374838,734
11673320,531.0270493660997,734
11673396,531.7295319643617,734
11673419,527.8500864371844,734
11673424,523.391605143985,734
11673456,523.3948162097793,734
11673459,517.1140760970637,735
11673471,520.2337822525025,735
11673484,520.8429925872584,734
11673517,521.0408830114802,733
11673526,524.4116029125023,733
11673532,522.1149923888976,733
11673533,522.1084651766479,734
11673577,522.2705767221477,733
11673595,524.6434844476031,733
11673650,520.6517820658722,733
11673652,520.8213287626957,732
11673660,518.6058347863398,733
11673662,518.4764883214037,734
11673668,516.522100964145,734
11673678,516.4073124964751,734
11673725,516.4721337322525,734
11673735,516.4851711508247,733
11673741,518.6212555646297,732
11673743,521.5126643682189,732
11673745,521.4032828091608,733
11673808,521.4688733105847,733
11673829,521.3989079514948,733
11673832,515.9238582632233,734
11673871,515.9088935643028,734
11673907,515.8958516358302,735
11673908,515.9219326121403,734
11673914,515.5263585873608,735
11673919,515.5223734185402,736
11673971,515.5653911430061,736
11673977,514.2787185069368,737
11674044,514.3216145712373,737
11674050,514.5781858024548,737
11674054,516.5270866853886,737
11674055,513.649567529345,738
11674132,513.9118326484946,738
11674298,511.6163642447697,738
11674304,511.614448030328,739
11674307,511.4529202538659,740
11674326,514.9783488206739,739
11674357,514.7639344359733,740
11674366,514.4215795765715,740
11674375,514.4258854101182,740
11674402,514.7700463098744,739
11674477,514.6061764533753,739
11674480,523.6467107984228,739
11674504,523.6501143265727,738
11674515,523.0015916749273,738
11674543,524.8969083755261,738
11674621,528.3609831502266,738
11674644,528.3036988936052,738
11674651,527.9618110526973,738
11674692,527.7747857230609,738
11674708,527.5568302671395,739
11674709,526.9057017645073,740
11674720,525.773390191406,740
11674738,529.2174914003922,740
11674752,531.6311403759073,740
11674799,531.4382365539273,741
11674806,531.0984263282331,742
11674825,531.2514539477522,742
11674829,531.2433617868439,742
11674841,534.6856926078525,742
11674889,534.6691780075931,743
11674907,535.0007985112103,742
11674924,534.9985942998666,743
11674958,534.9941532701515,744
11674966,533.0568261908804,744
11674986,533.0553875721117,745
