date,totalBorrow,totalValueLocked,utilizationRate,liquidity
13/06/2020,121150929.117399357381452131,498594922.2807830628511434624073366,0.24298468296308356,377443993.1633837
14/06/2020,121157539.164801317069308754,495238400.4910565183676660841716165,0.2446448802125741,374080861.3262552
15/06/2020,114636126.883985664019092206,467562555.7566244299327709386473942,0.24517815952664962,352926428.8726387
16/06/2020,112976079.373230244205989457,465306519.2918161045260627302964752,0.2427992617536861,352330439.9185859
17/06/2020,114434768.153820026085590373,470669513.0990258392049744877198917,0.24313188972098068,356234744.9452058
18/06/2020,115488316.174602834069579242,466769920.2055029688206308759504769,0.24742021963145622,351281604.0309001
19/06/2020,116996455.151532361659057549,465148918.3865765679457705620649976,0.25152472794594094,348152463.23504424
20/06/2020,121459115.73168342889228794,469596867.1069332505924999949494133,0.25864549838239365,348137751.3752498
21/06/2020,123239754.220753682651905407,446514017.0037219610139027477373533,0.2760042227738764,323274262.7829683
22/06/2020,122402638.278219827576940991,410428738.5366463037416554228666657,0.29823115875032896,288026100.2584265
23/06/2020,124977144.635375672700862925,447486011.2516663622488142363486556,0.2792872659545294,322508866.6162907
24/06/2020,124637336.964176247529848386,447555256.3034981222573290398269754,0.27848480206353926,322917919.3393219
25/06/2020,125799332.696442765922511285,432613368.2834504154672302750559602,0.2907892865067878,306814035.58700764
26/06/2020,125996064.643612294297357944,433481767.6033881988912473335717442,0.2906605861192568,307485702.9597759
27/06/2020,126100232.321375281034840854,427012144.1162393783971038865417381,0.29530830459718455,300911911.79486406
28/06/2020,127029548.284753670091589064,416240353.9821457081787281767552748,0.3051831641729828,289210805.69739205
29/06/2020,125252367.210399287325706299,420444779.4843981914773104563428365,0.29790444149169687,295192412.2739989
30/06/2020,125258087.366643061284411293,423743578.6813268354712842777112802,0.2955987858422333,298485491.31468374
01/07/2020,125017380.791029232216226202,417635694.0888416682500134934785938,0.29934553621854665,292618313.29781246
02/07/2020,142191775.166118050877866271,449051390.1022675737766153826032429,0.3166492261247318,306859614.9361495
03/07/2020,147113519.552275735770229582,446916728.5256500672697145321567415,0.3291743409059534,299803208.97337437
04/07/2020,158324385.269297020730502936,469232566.0523066259679142354220838,0.33741133229795517,310908180.78300965
05/07/2020,166821832.296708458554840262,490486047.6624396240467779194731233,0.3401153469945753,323664215.3657312
06/07/2020,170209176.983076348243325964,486568737.7865378338040805949328992,0.3498152753450195,316359560.8034615
07/07/2020,174984225.196310538125689818,514903084.1274944253150858578845164,0.3398391475802133,339918858.93118393
08/07/2020,180482403.383692928244696273,528626741.0939427062847442399857462,0.34141746785302945,348144337.7102498
