id,amount,timestamp,reserve,user,caller,pool,borrowRate,borrowRateMode,stableTokenDebt,variableTokenDebt
14000102:77:0xa42b7bb4cee92958ea65c7ebb8e2d9cd635ebe81e146c8c9d0351760747ac383:89:89,825000000000000000,1642116344,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc20xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xe73be3a60a0343eecb0e158fde488a5527af4e61,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,3334769895080552754064555,Variable,0,816742152675809789
14000115:161:0xa5418356f611b8a401342c46f8a218a2d350fe4b79f7733cabcb486d76eca617:282:282,50000000000,1642116472,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb480xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1a026895485684985438c67316fe6a7671e66d47,0x1a026895485684985438c67316fe6a7671e66d47,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,38714400117679199940094451,Variable,0,351535265273
14000182:66:0x71e4be0580e6ad93822ad3e756e3b368e94c2b136b60d38d3d448483b4dfe83a:108:108,40000000000000000000,1642117290,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc20xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1109297e392d92c1613fdbdf30579a0215c20da9,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,3338597000119799871149158,Variable,0,39599615562342249671
14000184:140:0x7aada57f12cc829406935fb26c69a46d9d47c780d9108f02fb516c12efbd91f7:164:164,7000000000,1642117319,0xdac17f958d2ee523a2206206994597c13d831ec70xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf68f5b88206aba201b8ec2913ad62df9f8d302d6,0xf68f5b88206aba201b8ec2913ad62df9f8d302d6,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,124218719071562654470087980,Stable,10500014321,0
14000761:169:0x47ea511507f8c410253d744b9c9d76485b7ff2c40026b0efce64f6eb9d20e8a9:288:288,2000000000,1642125092,0xdac17f958d2ee523a2206206994597c13d831ec70xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf68f5b88206aba201b8ec2913ad62df9f8d302d6,0xf68f5b88206aba201b8ec2913ad62df9f8d302d6,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,122372092188353346705940602,Stable,12500335790,0
14001076:47:0x49a77a9e784abe74f0ab1faed1c0dd0383b7f0a45b29fc2f0379fa27b37c5e70:96:96,75000000000,1642129327,0xdac17f958d2ee523a2206206994597c13d831ec70xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1252813fb95faf0493fcfcb5e8ed81acee3e72d8,0x1252813fb95faf0493fcfcb5e8ed81acee3e72d8,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,42780446800474800472763548,Variable,0,79656543965
14001194:125:0x26449c245cc852edb9f67852446eb9e8fd58bc69dd373643d9c66b5780e448ff:52:52,50000000000,1642130836,0xdac17f958d2ee523a2206206994597c13d831ec70xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x414a26eaa23583715d71b3294f0bf5eabdd2eaa8,0x414a26eaa23583715d71b3294f0bf5eabdd2eaa8,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,43096314688281985566818248,Variable,0,2104682918777
14001222:153:0x8e21414283fb1fd6e9eda8f797e2c3f2a8f23981122a208c3e9f9fcc0c71b3ee:240:240,38979000000,1642131139,0xdac17f958d2ee523a2206206994597c13d831ec70xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x8a473efb809b1c9ea7a4dd5cdd498e1fac54da14,0x8a473efb809b1c9ea7a4dd5cdd498e1fac54da14,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,43341906984542818510644076,Variable,0,34885263917
14001258:305:0xe8a485e9bbb0d4be244f75b7d4b69a2613fad86eb1c743bc3a48ee05b201477a:261:261,12500000000,1642131503,0xdac17f958d2ee523a2206206994597c13d831ec70xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf68f5b88206aba201b8ec2913ad62df9f8d302d6,0xf68f5b88206aba201b8ec2913ad62df9f8d302d6,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,123341906984542818510644076,Stable,25000650693,0
14001290:207:0x85b855fc41255e89843c2d474dab232d05b2099ab471773db5f843549b10748c:309:309,19646000000000000000000,1642131942,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x2aab2c89d5a717427dd6ad4899f011867e030b15,0x2aab2c89d5a717427dd6ad4899f011867e030b15,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,43854150212672761310885988,Variable,0,17587647524734419279860
14001370:74:0x7eb02310548094d12836871eae8a9cbbf3998eb53beae0fb8b67b082e6751266:143:143,41000000000,1642132856,0xdac17f958d2ee523a2206206994597c13d831ec70xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x3405c80fcf75d48febb0fe7aaef0c49842d5399e,0x3405c80fcf75d48febb0fe7aaef0c49842d5399e,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,43822688263169336126468668,Variable,0,511225118361
14001385:38:0xa3f66dd7a6bb69782a8e1705c2d3a662c6a0535c8ffdced5ac28b67f0c23ab3b:38:38,8900000000,1642133020,0xdac17f958d2ee523a2206206994597c13d831ec70xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa876ae4eb312cf5cc2c5f483631e7fcade6c4188,0xa876ae4eb312cf5cc2c5f483631e7fcade6c4188,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,43878838494508934017451068,Variable,0,14135120545
14001477:159:0xe2f29e4e34291df4dc6b3af12f4684fd581f45681f85010df87aa32b04c622c6:308:308,2054232066,1642134162,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb480xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xc94c422b43d1bd9c0fa1c4e1dde7d3f0373fbb6e,0xc94c422b43d1bd9c0fa1c4e1dde7d3f0373fbb6e,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,38701361245396848021361372,Variable,0,8474213381
14001481:131:0x3efc42e133a3f2c2ca1d33405187475679f08ac0ff4e1525121f14a3a926bb58:224:224,20000000000000000000000,1642134225,0x0000000000085d4780b73119b644ae5ecd22b3760xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x7f78c085441419f163a9a25522052240040366ef,0x7f78c085441419f163a9a25522052240040366ef,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,28870442130678360944997761,Variable,0,151711253430785611383845
