id,amount,timestamp,reserve,user,caller,pool,borrowRate,borrowRateMode,stableTokenDebt,variableTokenDebt
13979773:232:0xa2bb81a28c3d3281ab1413ee658b5a5daefa27694c2eaf3aca417fb80b5181d4:367:367,40000000000,1641844821,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb480xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x2fe09e93acbb8b0da86c394335b8a92d3f5e273e,0x2fe09e93acbb8b0da86c394335b8a92d3f5e273e,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,37754233701518827195039984,Variable,0,102572043854
13979749:361:0x0b42a01e98c41e06ba42902a7010ef5bd4c06c59a16533064ae1bf530f7abb2d:657:657,199000000000000000000,1641844510,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc20xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x8b4ce7308ab59a070ec6ac6eed8e57c4c6d49e9f,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,3352284516550969831815998,Variable,0,197013650765530248343
13979681:243:0x380d0a760db01385f9fd46c704e362e5ba0eb047ce54deba36bc5f1a677b1af6:383:383,3000000000000000000000000,1641843475,0x6b175474e89094c44da98b954eedeac495271d0f0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xd0ed2d0b2b136f0dfeefc1387dc52ef5d2293dae,0xd0ed2d0b2b136f0dfeefc1387dc52ef5d2293dae,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,39215703483219518523890554,Variable,0,3092705628035121400527446
13979393:47:0x97f8bd22c89933714e81287e0a5f934017fdc832a6d66f4279edb0e0a2cdfc23:62:62,11000000000,1641839649,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb480xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x446260105bbcb847a853363092e91f101527b621,0x446260105bbcb847a853363092e91f101527b621,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,37744177749260781467440660,Variable,0,278810726195
13979372:33:0xe22d22511f7abec34722b29552f52afe7667ec8d472de4d9d7fdacedd439c3c3:56:56,61000000000000000000000,1641839283,0x6b175474e89094c44da98b954eedeac495271d0f0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x53abe19f1ff92c6281ec8aee4083c81066782320,0x53abe19f1ff92c6281ec8aee4083c81066782320,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,39181192254400176037942161,Variable,0,121118710110136213023588
13979252:31:0x4eab0ed8de3572fbfe93e4e0d9e651a4f3b48de89d40d6202515d3bb630ca591:66:66,14000000000,1641837739,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb480xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x446260105bbcb847a853363092e91f101527b621,0x446260105bbcb847a853363092e91f101527b621,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,37690757901013215626136179,Variable,0,268752527606
13979033:289:0x4ee1496e65cfd08923208928dae565de1de073ec436db9e128ce6a9f30e97c7c:413:413,25000000000,1641834679,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb480xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xde953d2d721e6eac5e4c16b21cc0ce73b1b94de9,0xde953d2d721e6eac5e4c16b21cc0ce73b1b94de9,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,37695273622208901984233522,Variable,0,22859678096
13979020:21:0x29a369f4ad2bf904db8b36e434e101aa7be859a6a538089a16181fa915c2ac25:41:41,1000000000000,1641834498,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb480xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xc94680947cf2114ec8ee43725898eaa7269a98c5,0xc94680947cf2114ec8ee43725898eaa7269a98c5,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,37694966021211050172406866,Variable,0,5923887037368
13978990:307:0xf615910c20ad086b48b58d7307a83aef4a7a6f4e95944838a005bc8de33d83e1:553:553,10000000000,1641834039,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb480xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x035a1ffa41d92f553aa477f7f895bb374e88ab15,0x035a1ffa41d92f553aa477f7f895bb374e88ab15,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,37680101852646459042626196,Variable,0,302046066523
13978949:400:0x2965d86f69446eee95c93d59e1a29315285652971b57136273dcdb3d77284ecc:536:536,40000000000,1641833576,0xdac17f958d2ee523a2206206994597c13d831ec70xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb43fbc5aaba86d49abe51aa7b99dbcaf4ea9d067,0xb43fbc5aaba86d49abe51aa7b99dbcaf4ea9d067,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,39480910784071149944221580,Variable,0,179098219293
