date,totalBorrow,totalValueLocked,utilizationRate,liquidity
13/04/2021,824520435.4367052226816815491765032,3751616559.435850764010751958158391,0.21977737393308994,2927096123.9991455
14/04/2021,842081959.1204460499688028802383685,3872613977.983621636151936662389719,0.21744536478662876,3030532018.8631754
15/04/2021,847782861.8067566552111446470654656,4080367002.37056266672596996902141,0.2077712277631453,3232584140.563806
16/04/2021,859229201.2701603943005329487033719,4273777739.535011505993353034978047,0.20104676790320053,3414548538.2648506
17/04/2021,873816067.26541580565524630850346,4247036551.486933264298589926355973,0.20574724438372996,3373220484.2215176
18/04/2021,896096533.4013138246446753567574279,4160431700.926274547052303992088139,0.21538546906125333,3264335167.524961
19/04/2021,871535821.6095490636632398273571756,3939098476.405226842135217585044582,0.22125261067474047,3067562654.7956777
20/04/2021,877699044.6674841422748954192047503,3813620574.178821015357364881991301,0.23014849736499474,2935921529.511337
21/04/2021,885336940.5118857121392421181871118,3955007044.588301374953726589468065,0.2238521778926554,3069670104.0764155
22/04/2021,907162997.2831668986414415474558338,4071198221.322173234687774250217583,0.22282457103956835,3164035224.039006
23/04/2021,902627091.5347874992029559013744868,4010156747.454374560025260214786897,0.22508523940062197,3107529655.919587
24/04/2021,865065550.4643671587190329082730461,3806194270.178023694731699642426424,0.22727834920100023,2941128719.7136564
25/04/2021,873409002.2071938253640804456183643,3749961250.277208449080499864651766,0.23291147398993226,2876552248.0700145
26/04/2021,904533198.4238107566851558630121827,3845195915.11677163824217424997015,0.23523722025912475,2940662716.6929607
27/04/2021,1938413762.361788098848405964534985,5950181939.584044589468454461732121,0.3257738640673054,4011768177.2222567
28/04/2021,2554497159.321012742656968119999065,7507666944.260069358401625585677121,0.3402517957025298,4953169784.939056
29/04/2021,2818461095.491664859420566698908015,8306772533.720847563225274320435251,0.3392967706832335,5488311438.229182
30/04/2021,3239436896.790250797841636870561483,8852481136.494103777487416931366282,0.36593547581092983,5613044239.703854
01/05/2021,3674344635.952984702603036082635134,9804602025.333030748355962303141516,0.3747571422541426,6130257389.380046
02/05/2021,3717164909.577019075072940904400744,10209924503.91220344515037189728582,0.3640736920388284,6492759594.335184
03/05/2021,3772399470.448782671757010778766532,10317513308.89868379552494491497938,0.3656306861455803,6545113838.449902
04/05/2021,3935803469.839610359088478431763362,11610383866.73091402029452095567138,0.3389899520133436,7674580396.891302
05/05/2021,4031291201.015391440848462443751335,11452858633.08235169258796704649941,0.35198995553570667,7421567432.06696
06/05/2021,4365575589.112494590709040032047156,11485492628.96519772042594255901231,0.3800947621613525,7119917039.852704
07/05/2021,4501691806.331998833853603662801742,12249601716.65222735779850236203795,0.3674969938175504,7747909910.320229
08/05/2021,4468194394.398826147588895870377809,12174474868.13401876527113043744765,0.3670133162042222,7706280473.735191
09/05/2021,4443085439.990569581703977338296663,12218728512.82853084032930599861036,0.3636291153638238,7775643072.837962
10/05/2021,4370304246.277278582252548939380711,12248561768.51655909643355278682329,0.35680142116853386,7878257522.239281
11/05/2021,4442099747.158850765382886828906059,12096697531.74263478351007592861426,0.36721590628371503,7654597784.583785
12/05/2021,4478092673.076308477536913629719521,12505323028.03582130877766504990546,0.35809492190140335,8027230354.959514
13/05/2021,4487828091.954003545578463523306488,12220523024.63166642919077127192444,0.3672369900133034,7732694932.677663
14/05/2021,4526723776.947399158203166353079741,12047832158.18164070836537850972431,0.3757293193923952,7521108381.2342415
15/05/2021,4799801716.091767560760884337348542,13271814490.18625868294761580892116,0.3616537678130555,8472012774.094491
16/05/2021,4756173861.061397613009777946613451,12430889955.0477951236151237498327,0.38260928045059756,7674716093.986397
17/05/2021,5033605359.130228072401519555708482,12703800449.73257000001268034265426,0.3962283081387815,7670195090.602343
18/05/2021,4929808242.676042627697851564542755,12382689015.58685483452946473156101,0.39812097650765427,7452880772.910812
19/05/2021,4966527287.912888598712296607681988,12738864776.70295289023141984603408,0.3898720470756355,7772337488.790065
20/05/2021,4291077971.170314060044671713384461,10233181599.65045505973298132802293,0.4193297978135058,5942103628.480142
21/05/2021,4208742297.882937528328068066480273,10605143348.92994621349945159206164,0.3968585958159252,6396401051.047009
22/05/2021,4249138405.736417562499678521612165,10072099921.87503538890905768712714,0.4218721456990264,5822961516.138618
23/05/2021,4534115293.355093010374254943630572,10042939483.54716605477744788356983,0.4514729278995559,5508824190.192074
24/05/2021,3539198548.844890432176351367721407,8223299453.164692864536199757733584,0.4303866798238569,4684100904.319802
25/05/2021,3626081900.113996456755370300467755,9373255010.61317228593736549336978,0.38685407534610416,5747173110.499176
26/05/2021,3586637696.894271566357590896620504,9379040307.421800955720691741283318,0.3824098819637337,5792402610.527529
27/05/2021,3690230478.925655165319886393374219,10272624856.70537495701255005044318,0.35922955723598593,6582394377.77972
28/05/2021,4263340299.483091797861155755191854,10939688600.05554981921023059907719,0.38971313127335666,6676348300.572458
29/05/2021,4242945842.732364075476812942501101,10333479596.42399318187408902508975,0.41060185033903573,6090533753.691629
