timestamp,totalBorrowBalanceUSD,totalValueLockedUSD,totalDepositBalanceUSD
1610841564,159083642.1770674156943236908244732,557639297.5953216652572594775975598,557639297.5953216652572594775975598
1610927864,161853556.9690746817285854738314394,600370242.5410448857548192106743393,600370242.5410448857548192106743393
1611014383,172171620.4835136225804998265247294,619484310.379634730548294677058643,619484310.379634730548294677058643
1611100616,186359937.3471589888506912585740493,661612674.4976610407082253845275654,661612674.4976610407082253845275654
1611187189,197726507.2009066234014600112054498,687971327.0387261752675122249129613,687971327.0387261752675122249129613
1611273573,164645111.4902523763287153931894402,598404186.4686606073670303792267008,598404186.4686606073670303792267008
1611359948,190403403.6667067606894709975293224,676046804.6154810383222939050757314,676046804.6154810383222939050757314
1611445979,195869941.1873435407232885734598618,717118239.7600759096223487023591966,717118239.7600759096223487023591966
1611532769,232101717.1763263793369899870486698,816484748.9337871660460523168064471,816484748.9337871660460523168064471
1611619193,217451510.4417759747579252777150073,776654165.6703920532554133045971405,776654165.6703920532554133045971405
1611705505,224453213.8374748652320808875025967,798432825.7961421333013541067686045,798432825.7961421333013541067686045
1611791946,223128162.5925999312800289337034416,752656208.1287697936781549253494596,752656208.1287697936781549253494596
1611878333,245835016.5780296588154624080066271,871230508.2334378056798441504201389,871230508.2334378056798441504201389
1611964792,261819762.2748306821039097286565823,1023471558.275786513919649351102771,1023471558.275786513919649351102771
1612051178,275396299.8829505364137484151640891,1070872376.372622505682680996777402,1070872376.372622505682680996777402
1612137560,281761801.4342474888741455375810552,1042900236.764242932662061468411575,1042900236.764242932662061468411575
1612223997,294853556.9353636312190524651832894,1086070698.964559718049767032470723,1086070698.964559718049767032470723
1612310332,322426222.9332418616792926438118598,1185439096.592529079234070019844633,1185439096.592529079234070019844633
1612396790,342630830.9580755912726644942435124,1426551230.921135948259367204347946,1426551230.921135948259367204347946
1612483189,350810178.5837440644241518893179145,1709503236.54547330579342350920318,1709503236.54547330579342350920318
1612569542,372318384.5204229140426610079096367,1828399676.311686679600297190168003,1828399676.311686679600297190168003
1612655981,379936468.3331070752603118416877284,1805798733.979287512607646623397182,1805798733.979287512607646623397182
1612742285,385270591.6925215736701399051624806,1823015344.514749023839620192940341,1823015344.514749023839620192940341
1612828714,407981602.3400599537247178021026066,1956979847.169933975162837524896439,1956979847.169933975162837524896439
1612915077,386891633.349236087386400463589492,1945990210.646641356941692640761173,1945990210.646641356941692640761173
1613001562,395446165.358588545482659254469528,1991492750.479466875867826885801005,1991492750.479466875867826885801005
1613087884,401446176.4197898039609955683557278,1996542414.877547683346875547791838,1996542414.877547683346875547791838
1613174316,413926843.4374706993750897085959527,2073865891.464620269373024338226643,2073865891.464620269373024338226643
1613260776,427137541.5685934277703042771678948,2074807099.921275768883763838170644,2074807099.921275768883763838170644
1613347184,445168832.8294385413680440519494937,2088768075.733993474515565258209814,2088768075.733993474515565258209814
