timestamp  ,date       ,total               ,ethereumV1           ,ethereumV2          ,avaxV2               ,avaxV3                ,polygonV2           ,polygonV3            ,arbitrumV3           ,optimismV3              ,fantomV3              ,harmonyV3
1660608000 ,16/08/2022 ,1083094.98202723    , 129.23869180745635  , 813332.3430037682  ,  1348.7570968574819 ,125778.56900982081    ,12948.829715718626  , 5075.249138549217   ,  518.447395491638   ,123783.85318125073      , 179.6940691579719    ,   0.0007248079200000001
1660694400 ,17/08/2022 ,1036429.7422236477  , 127.75701261472462  , 772696.4918384982  ,  1278.4997894940207 ,123180.42050992337    ,13847.830767201867  , 5415.450175487947   ,  621.8249907963648  ,119058.58071879078      , 202.88570221641754   ,   0.0007186239351762
1660780800 ,18/08/2022 , 981688.9326236767  , 201.22563894716583  , 749491.8669949432  ,  1283.9287050795917 , 99013.84965130339    ,11385.48103144651   , 6371.003748013116   ,  490.26518917146836 ,113267.30282415415      , 184.00884061808796   ,   0
1660867200 ,19/08/2022 , 904324.9672999139  ,  52.892365012409144 , 687128.8367125337  ,  1275.1878383523895 , 89751.3805926158     ,11789.247469219754  , 5500.182728171412   ,  550.2075918344017  ,107973.34485090473      , 303.6871512692273    ,   0
1660953600 ,20/08/2022 , 830806.1738831776  , 102.77104891262059  , 636179.6494083456  ,  1897.4359272226    , 83536.15186904235    ,12374.030542942059  , 4373.365083445475   ,  555.5757775248721  , 91435.21722507889      , 351.97700066319254   ,   0
1661040000 ,21/08/2022 , 367047.4286262024  , 120.12494920667243  , 180748.4151143098  ,  1277.9791023706357 , 77833.62835988386    ,13140.226479175972  , 5003.187527887098   ,  502.66970730323305 , 88088.92741452952      , 332.2699715355211    ,   0
1661126400 ,22/08/2022 , 359457.9368572353  , 187.08650803915256  , 177524.79074314432 ,  1343.8192977736246 , 74353.30448323145    ,14798.169054512691  , 4603.307904067479   ,  486.6213811481721  , 85878.60003619717      , 282.2374491212599    ,   0
1661212800 ,23/08/2022 , 368019.4691814822  ,  13.82861334733906  , 180197.19274749383 ,  1348.9755768665534 , 80275.78319653324    ,15695.370710097002  , 4674.429641333066   ,  505.1565260396211  , 85016.420480802        , 292.3116889694842    ,   0
1661299200 ,24/08/2022 , 398273.94775063056 ,  40.76881964339861  , 192130.655979166   ,  1339.0561872632334 , 77240.42539460922    ,16545.041382346513  , 5130.847427533669   ,  447.1053697361361  ,105118.49939904857      , 281.5477912837948    ,   0
1661385600 ,25/08/2022 , 404765.10187675187 , 102.46908711323778  , 183530.79024327578 ,  1274.7945085853087 , 75831.94576398263    ,17634.196738293747  , 5581.260223242158   ,  495.70557201955023 ,120070.86127583603      , 243.07846440338383   ,   0
1661472000 ,26/08/2022 , 400763.9613707647  , 201.99754657010385  , 191826.67530293454 ,  1357.2448087472685 , 79803.41637233771    ,12719.557776533506  , 4201.247470780995   ,  496.5646169178128  ,109969.10300203244      , 188.15447391030574   ,   0
1661558400 ,27/08/2022 , 378486.1473258835  , 147.449121769856    , 182681.4501530097  ,  1448.9184761957583 , 77715.90817130115    , 9657.237923685505  , 3378.9297659350377  ,  572.5748415790493  ,102714.99392570334      , 168.6849467040473    ,   0
1661644800 ,28/08/2022 , 355450.27468356077 , 192.35819442432054  , 179651.55975028424 ,  1290.9841686689906 , 73243.09370153375    , 7412.757066889286  , 2395.741232078046   ,  558.0670953473257  , 90544.22469584303      , 161.488778491806     ,   0
1661731200 ,29/08/2022 , 351067.1304386178  , 153.1705707033056   , 172666.09690811386 ,  1336.5398782498892 , 73404.26804625164    , 9902.106802005825  , 2241.165653384887   ,  457.2890771550941  , 90716.97228704783      , 189.52121570543645   ,   0
1661817600 ,30/08/2022 , 403713.49616864236 ,  60.21478448702274  , 207197.0213301109  ,  1297.973116035978  , 86840.33982089555    ,11860.113165599143  , 3258.1367530297935  ,  435.12723111352864 , 92491.65298499238      , 267.88567141093137   ,   5.031310967028721
1661904000 ,31/08/2022 , 367807.06067532144 ,  46.286657869104396 , 197063.1627352252  ,  1506.679544620409  , 62090.07202922081    ,13413.780389159932  , 3301.3177553288942  ,  426.830129622059   , 89766.70044285672      , 192.23099141831605   ,   0
1661990400 ,01/09/2022 , 402133.55268279754 ,  28.23054907075097  , 228112.36080390177 ,  1352.6378354573578 , 69357.0556088793     ,12837.822863519441  , 2945.7810727860196  ,  446.1374166363093  , 86844.64787372551      , 208.87865882108133   ,   0
1662076800 ,02/09/2022 , 495814.30534960027 ,   0                 , 318424.9628307804  ,  1313.6698051680517 , 71682.95186674998    , 9165.48280219189   , 3377.7700873426925  ,  442.82090417862133 , 91162.04027636655      , 244.60677682211653   ,   0
1662163200 ,03/09/2022 , 432146.1303722042  ,   1.81289575073303  , 255460.1436124648  ,  1392.3505214249617 , 65394.71160491456    ,10056.034899998402  , 3133.96925540128    ,  472.5635170607906  , 96064.38770851596      , 170.15635667270027   ,   0
1662249600 ,04/09/2022 , 388417.34931773855 , 181.21093002963534  , 216839.89123449632 ,  1379.5738836747194 , 60124.615472964586   , 7221.570406170886  , 3451.2576219110997  ,  444.30703742420286 , 98617.86296640396      , 157.05976466321343   ,   0
1662336000 ,05/09/2022 , 389392.84979701746 , 183.85234206186897  , 216969.17839993542 ,  1340.5301342717264 , 62554.64226858159    , 5976.483396658749  , 2685.7706298297385  ,  496.11767067248394 , 98938.5640127607       , 247.71094224521948   ,   0
1662422400 ,06/09/2022 , 431903.9311257038  ,  67.79247838548969  , 255166.23005195084 ,  1897.1937660789229 , 67944.36675835804    , 6085.441658125189  , 3344.2117711867386  ,  486.3433299088559  , 96722.52438116206      , 189.8269305476659    ,   0
1662508800 ,07/09/2022 , 692260.2382320662  ,  71.35113689551508  , 473978.88876243605 ,  2130.476026308971  ,103653.2311180483     , 6221.811113670766  , 3727.801703280804   ,  613.9460707468254  ,101663.97849536565      , 198.7538053132123    ,   0
1662595200 ,08/09/2022 , 524165.867093392   ,  92.01942143279558  , 353638.8315566205  ,  1425.5031052040495 , 64933.28928041361    , 7764.101480142054  , 2774.805340668512   ,  677.4053939156761  , 92615.66762878226      , 244.24388621254838   ,   0
1662681600 ,09/09/2022 , 470984.35092277924 , 223.03436650128518  , 262110.50845907116 ,  2329.4816861292    ,100189.7492490485     , 7670.087460145405  , 3326.9281754559006  ,  602.2988883573953  , 94326.52652340109      , 205.73611466931908   ,   0
1662768000 ,10/09/2022 , 456645.0303420268  , 100.34056885820907  , 267098.1041654358  ,  2037.7632727014075 , 78024.90707602851    , 7995.932917412118  , 3357.785852414827   ,  817.040679145375   , 97032.992420505        , 180.16338952556677   ,   0
1662854400 ,11/09/2022 , 502732.1773064382  , 101.03018639537845  , 307260.1723494878  ,  2095.2727982064052 , 76942.51100440287    , 7554.029770675674  , 3254.741834595173   ,  744.2284395614683  ,104624.42511055827      , 155.76581255515214   ,   0
1662940800 ,12/09/2022 ,1030362.1925543083  ,  53.961166277074156 , 831227.5893963     ,  2129.8213492151517 , 77355.47487736012    , 7779.108882069487  , 2843.9594285880685  ,  711.029350728679   ,108061.81226418137      , 199.43583958838158   ,   0
1663027200 ,13/09/2022 ,1265010.7741324536  , 137.11361896379304  ,1052990.2863494921  ,  2242.2101866944945 , 86811.50168204914    , 8439.25161279581   , 3364.5788320761176  ,  946.9956994710013  ,109904.70017534374      , 174.13597556721353   ,   0
1663113600 ,14/09/2022 ,1046752.6237004715  , 121.60345754167446  , 824024.7327700757  ,  3456.6814137842275 , 98675.60139544963    , 9060.134523763805  , 3411.72273225324    , 1054.6277591559328  ,106679.52827835086      , 267.9911573573857    ,   0.00021273913069280655
1663200000 ,15/09/2022 ,1468154.7700253706  , 652.1328288490754   ,1140641.4908474674  , 14695.876274054426  ,125538.29536332873    ,68874.31283901643   ,13226.040966485714   , 1155.9525423645766  ,103163.50493266445      , 207.1634311396608    ,   0
1663286400 ,16/09/2022 , 980797.3711998864  ,2556.511208892399    , 608987.0897799451  , 36628.62861459203   ,146672.64001418444    ,73754.25690607831   ,10228.016131590568   ,  979.0571065170943  ,100742.3548366085       , 248.81660147795728   ,   0
