Date       ,Total Deposit  ,Total Borrowed ,Utilization Rate       ,Liquidity           ,Fee        ,Revenue   ,Fully Diluted Market Cap ,Circulating Market Cap ,Price
2019-05-07 ,       9546.16 ,        180.40 ,   0.01889765099265045 ,9365.76             ,      0.02 ,     0.00 ,TBD                      ,TBD                    ,TBD
2019-05-08 ,      10826.13 ,       3306.89 ,   0.3054544883536407  ,7519.24             ,      0.96 ,     0.10 ,TBD                      ,TBD                    ,TBD
2019-05-09 ,      12505.62 ,       5374.23 ,   0.4297451865641207  ,7131.390000000001   ,      1.55 ,     0.15 ,TBD                      ,TBD                    ,TBD
2019-05-10 ,      12600.91 ,       5931.52 ,   0.4707215589985168  ,6669.389999999999   ,      0.60 ,     0.06 ,TBD                      ,TBD                    ,TBD
2019-05-11 ,      13079.68 ,       5878.13 ,   0.44940931276606155 ,7201.55             ,      0.79 ,     0.08 ,TBD                      ,TBD                    ,TBD
2019-05-12 ,      13396.41 ,       5878.13 ,   0.4387839727210499  ,7518.28             ,      0.00 ,     0.00 ,TBD                      ,TBD                    ,TBD
2019-05-13 ,      13068.49 ,       6036.77 ,   0.46193324553946175 ,7031.719999999999   ,      4.91 ,     0.49 ,TBD                      ,TBD                    ,TBD
2019-05-14 ,      14145.83 ,       6166.79 ,   0.43594402025190465 ,7979.04             ,      1.36 ,     0.14 ,TBD                      ,TBD                    ,TBD
2019-05-15 ,      31276.43 ,       7430.25 ,   0.2375670752704193  ,23846.18            ,      2.23 ,     0.22 ,TBD                      ,TBD                    ,TBD
2019-05-16 ,      32018.12 ,       9652.35 ,   0.3014652328119203  ,22365.769999999997  ,      1.69 ,     0.17 ,TBD                      ,TBD                    ,TBD
2019-05-17 ,      25775.89 ,      11065.31 ,   0.4292891535462015  ,14710.58            ,      4.44 ,     0.44 ,TBD                      ,TBD                    ,TBD
2019-05-18 ,      25669.01 ,      11562.22 ,   0.45043497976743163 ,14106.789999999999  ,      0.84 ,     0.08 ,TBD                      ,TBD                    ,TBD
2019-05-19 ,      25060.27 ,       9690.80 ,   0.3866997442565463  ,15369.470000000001  ,      2.50 ,     0.25 ,TBD                      ,TBD                    ,TBD
2019-05-20 ,      28359.37 ,       9027.08 ,   0.31831031507399493 ,19332.29            ,      1.36 ,     0.14 ,TBD                      ,TBD                    ,TBD
2019-05-21 ,      34514.19 ,      10473.32 ,   0.3034496825798316  ,24040.870000000003  ,      1.05 ,     0.10 ,TBD                      ,TBD                    ,TBD
2019-05-22 ,      40929.85 ,      17292.09 ,   0.42248114762209    ,23637.76            ,      6.56 ,     0.66 ,TBD                      ,TBD                    ,TBD
2019-05-23 ,    3029180.77 ,     754461.84 ,   0.24906464727095173 ,2274718.93          ,    117.27 ,    11.73 ,TBD                      ,TBD                    ,TBD
2019-05-24 ,   10364458.52 ,    1716694.51 ,   0.16563282169419113 ,8647764.01          ,    620.44 ,    62.04 ,TBD                      ,TBD                    ,TBD
2019-05-25 ,   11097084.96 ,    2949594.50 ,   0.2657990373717027  ,8147490.460000001   ,   1322.13 ,   132.21 ,TBD                      ,TBD                    ,TBD
2019-05-26 ,   11477315.23 ,    4209013.22 ,   0.36672454625958717 ,7268302.010000001   ,   1891.55 ,   189.15 ,TBD                      ,TBD                    ,TBD
2019-05-27 ,   13896105.66 ,    4726959.41 ,   0.34016432557839377 ,9169146.25          ,   2049.52 ,   204.95 ,TBD                      ,TBD                    ,TBD
2019-05-28 ,   17019520.90 ,    5281202.78 ,   0.3103026701533062  ,11738318.119999997  ,   2195.10 ,   219.51 ,TBD                      ,TBD                    ,TBD
2019-05-29 ,   16922904.12 ,    5642322.30 ,   0.3334133586050241  ,11280581.82         ,   2406.77 ,   240.68 ,TBD                      ,TBD                    ,TBD
2019-05-30 ,   17681470.06 ,    5986625.67 ,   0.3385818967362491  ,11694844.389999999  ,   2658.00 ,   265.80 ,TBD                      ,TBD                    ,TBD
2019-05-31 ,   17366037.45 ,    6067120.09 ,   0.349366981815417   ,11298917.36         ,   2684.58 ,   268.46 ,TBD                      ,TBD                    ,TBD
2019-06-01 ,   18572920.60 ,    6295620.83 ,   0.3389677351013927  ,12277299.770000001  ,   2506.24 ,   250.62 ,TBD                      ,TBD                    ,TBD
2019-06-02 ,   19232265.27 ,    6398623.98 ,   0.33270256468337495 ,12833641.29         ,   2523.76 ,   252.38 ,TBD                      ,TBD                    ,TBD
2019-06-03 ,   20184022.47 ,    6592339.88 ,   0.32661179850539473 ,13591682.59         ,   2470.79 ,   247.08 ,TBD                      ,TBD                    ,TBD
2019-06-04 ,   19724035.56 ,    6470083.38 ,   0.32803040535585004 ,13253952.18         ,   2372.47 ,   237.25 ,TBD                      ,TBD                    ,TBD
2019-06-05 ,   19868167.68 ,    6608920.55 ,   0.3326386537724248  ,13259247.129999999  ,   2397.35 ,   239.73 ,TBD                      ,TBD                    ,TBD
2019-06-06 ,   20757443.79 ,    6641162.87 ,   0.3199412671997413  ,14116280.919999998  ,   2320.24 ,   232.02 ,TBD                      ,TBD                    ,TBD
2019-06-07 ,   20497246.52 ,    6762658.25 ,   0.3299300832139282  ,13734588.27         ,   2238.50 ,   223.85 ,TBD                      ,TBD                    ,TBD
2019-06-08 ,   20547630.66 ,    6779386.13 ,   0.3299351756014092  ,13768244.530000001  ,   2411.53 ,   241.15 ,TBD                      ,TBD                    ,TBD
2019-06-09 ,   20388305.58 ,    6809099.31 ,   0.33397082868325345 ,13579206.27         ,   2389.79 ,   238.98 ,TBD                      ,TBD                    ,TBD
2019-06-10 ,   22268511.32 ,    7510206.41 ,   0.3372567794082788  ,14758304.91         ,   2908.52 ,   290.85 ,TBD                      ,TBD                    ,TBD
2019-06-11 ,   23520650.01 ,    8032022.08 ,   0.3414880998860626  ,15488627.930000002  ,   3000.96 ,   300.10 ,TBD                      ,TBD                    ,TBD
2019-06-12 ,   23451984.39 ,    8078521.64 ,   0.34447070685603504 ,15373462.75         ,   3119.78 ,   311.98 ,TBD                      ,TBD                    ,TBD
2019-06-13 ,   24205028.68 ,    8266070.29 ,   0.3415021894533033  ,15938958.39         ,   3307.89 ,   330.79 ,TBD                      ,TBD                    ,TBD
2019-06-14 ,   24842120.43 ,    8345309.01 ,   0.33593384403378    ,16496811.42         ,   3173.83 ,   317.38 ,TBD                      ,TBD                    ,TBD
2019-06-15 ,   25597292.38 ,    8441022.07 ,   0.3297623023830148  ,17156270.31         ,   3258.35 ,   325.83 ,TBD                      ,TBD                    ,TBD
2019-06-16 ,   26202651.07 ,    8607622.47 ,   0.32850196901851125 ,17595028.6          ,   3230.87 ,   323.09 ,TBD                      ,TBD                    ,TBD
2019-06-17 ,   27387441.59 ,    8616240.95 ,   0.31460554362792525 ,18771200.64         ,   3197.35 ,   319.74 ,TBD                      ,TBD                    ,TBD
2019-06-18 ,   27697961.29 ,    8942838.11 ,   0.32286990426362894 ,18755123.18         ,   3267.67 ,   326.77 ,TBD                      ,TBD                    ,TBD
2019-06-19 ,   28021183.69 ,    9025505.20 ,   0.3220957865252836  ,18995678.490000002  ,   3263.54 ,   326.35 ,TBD                      ,TBD                    ,TBD
2019-06-20 ,   28240636.28 ,    9110022.12 ,   0.32258558304692697 ,19130614.160000004  ,   3270.57 ,   327.06 ,TBD                      ,TBD                    ,TBD
2019-06-21 ,   29986415.58 ,    9360328.40 ,   0.3121522935953388  ,20626087.18         ,   3424.13 ,   342.41 ,TBD                      ,TBD                    ,TBD
2019-06-22 ,   31108534.87 ,    9809709.10 ,   0.31533819066034335 ,21298825.770000003  ,   3730.27 ,   373.03 ,TBD                      ,TBD                    ,TBD
2019-06-23 ,   31407567.45 ,   10188039.26 ,   0.3243816725449713  ,21219528.189999998  ,   3920.05 ,   392.00 ,TBD                      ,TBD                    ,TBD
2019-06-24 ,   31772555.74 ,   10235011.53 ,   0.3221337186015115  ,21537544.21         ,   3908.13 ,   390.81 ,TBD                      ,TBD                    ,TBD
2019-06-25 ,   36693409.96 ,   10412564.50 ,   0.2837720591068228  ,26280845.46         ,   4170.41 ,   417.04 ,TBD                      ,TBD                    ,TBD
2019-06-26 ,   38589573.03 ,   10835508.11 ,   0.28078849438360837 ,27754064.92         ,   4457.25 ,   445.73 ,TBD                      ,TBD                    ,TBD
2019-06-27 ,   37631526.79 ,   11145345.80 ,   0.29617043874397636 ,26486180.99         ,   4377.91 ,   437.79 ,TBD                      ,TBD                    ,TBD
2019-06-28 ,   39516052.54 ,   11113137.39 ,   0.2812309599687561  ,28402915.15         ,   4350.16 ,   435.02 ,TBD                      ,TBD                    ,TBD
2019-06-29 ,   38603484.86 ,   11050333.11 ,   0.2862522166088194  ,27553151.75         ,   4080.03 ,   408.00 ,TBD                      ,TBD                    ,TBD
2019-06-30 ,   40221369.13 ,   11153197.20 ,   0.2772953144372487  ,29068171.930000003  ,   4065.57 ,   406.56 ,TBD                      ,TBD                    ,TBD
2019-07-01 ,   38679699.57 ,   11098967.53 ,   0.28694554645942405 ,27580732.04         ,   4123.05 ,   412.31 ,TBD                      ,TBD                    ,TBD
2019-07-02 ,   37771863.91 ,   11199584.62 ,   0.2965060089882125  ,26572279.29         ,   4116.72 ,   411.67 ,TBD                      ,TBD                    ,TBD
2019-07-03 ,   42389542.98 ,   12378798.46 ,   0.2920248153144868  ,30010744.519999996  ,   4834.59 ,   483.46 ,TBD                      ,TBD                    ,TBD
2019-07-04 ,   44952882.40 ,   13873332.45 ,   0.308619419029735   ,31079549.95         ,   5567.10 ,   556.71 ,TBD                      ,TBD                    ,TBD
2019-07-05 ,   46781650.54 ,   14412493.20 ,   0.3080800491995638  ,32369157.34         ,   5733.93 ,   573.39 ,TBD                      ,TBD                    ,TBD
2019-07-06 ,   47247798.72 ,   14580582.37 ,   0.3085981308125586  ,32667216.35         ,   5441.60 ,   544.16 ,TBD                      ,TBD                    ,TBD
2019-07-07 ,   47491123.80 ,   14917480.66 ,   0.3141109215023461  ,32573643.139999997  ,   5665.36 ,   566.54 ,TBD                      ,TBD                    ,TBD
2019-07-08 ,   49789045.93 ,   14960627.27 ,   0.3004802962288858  ,34828418.66         ,   5532.21 ,   553.22 ,TBD                      ,TBD                    ,TBD
2019-07-09 ,   50968808.46 ,   15285354.50 ,   0.2998962495267248  ,35683453.96         ,   5874.21 ,   587.42 ,TBD                      ,TBD                    ,TBD
2019-07-10 ,   50787606.33 ,   15976940.41 ,   0.31458344987136155 ,34810665.92         ,   6197.46 ,   619.75 ,TBD                      ,TBD                    ,TBD
2019-07-11 ,   46804821.72 ,   16316680.61 ,   0.3486111048047808  ,30488141.11         ,   6566.02 ,   656.60 ,TBD                      ,TBD                    ,TBD
2019-07-12 ,   49074995.91 ,   16772212.62 ,   0.341766969288373   ,32302783.29         ,   6751.85 ,   675.18 ,TBD                      ,TBD                    ,TBD
2019-07-13 ,   49136806.13 ,   17413367.92 ,   0.35438542492830927 ,31723438.21         ,   7148.76 ,   714.88 ,TBD                      ,TBD                    ,TBD
2019-07-14 ,   51565318.77 ,   18474437.26 ,   0.35827253085358945 ,33090881.51         ,   7805.13 ,   780.51 ,TBD                      ,TBD                    ,TBD
2019-07-15 ,   54405435.41 ,   19909028.37 ,   0.36593822326694625 ,34496407.03999999   ,   8859.11 ,   885.91 ,TBD                      ,TBD                    ,TBD
2019-07-16 ,   54307943.71 ,   20515940.61 ,   0.37777052873799555 ,33792003.1          ,   8446.93 ,   844.69 ,TBD                      ,TBD                    ,TBD
2019-07-17 ,   55917636.94 ,   22240080.42 ,   0.3977292610534268  ,33677556.519999996  ,   9398.77 ,   939.88 ,TBD                      ,TBD                    ,TBD
2019-07-18 ,   60047141.67 ,   23242608.46 ,   0.387072686785559   ,36804533.21         ,  10261.67 ,  1026.17 ,TBD                      ,TBD                    ,TBD
2019-07-19 ,   65566553.29 ,   24794714.77 ,   0.37816102152469877 ,40771838.519999996  ,  11045.94 ,  1104.59 ,TBD                      ,TBD                    ,TBD
2019-07-20 ,   71015027.22 ,   26375449.53 ,   0.3714065960756524  ,44639577.69         ,  13970.24 ,  1397.02 ,TBD                      ,TBD                    ,TBD
2019-07-21 ,   73321648.59 ,   26921747.75 ,   0.36717324647923605 ,46399900.84         ,  13177.89 ,  1317.79 ,TBD                      ,TBD                    ,TBD
2019-07-22 ,   77091901.02 ,   28406737.47 ,   0.3684788816224732  ,48685163.55         ,  13934.40 ,  1393.44 ,TBD                      ,TBD                    ,TBD
2019-07-23 ,   77795842.76 ,   31538953.58 ,   0.40540667034481004 ,46256889.18000001   ,  16694.54 ,  1669.45 ,TBD                      ,TBD                    ,TBD
2019-07-24 ,   79069185.18 ,   33120872.47 ,   0.4188847070398     ,45948312.71000001   ,  17844.89 ,  1784.49 ,TBD                      ,TBD                    ,TBD
2019-07-25 ,   85427280.57 ,   34534912.36 ,   0.40426093549474207 ,50892368.20999999   ,  18473.68 ,  1847.37 ,TBD                      ,TBD                    ,TBD
2019-07-26 ,   90139646.05 ,   36982054.15 ,   0.41027512055556825 ,53157591.9          ,  19610.18 ,  1961.02 ,TBD                      ,TBD                    ,TBD
2019-07-27 ,   92087983.36 ,   37489861.54 ,   0.40710915987204    ,54598121.82         ,  19378.12 ,  1937.81 ,TBD                      ,TBD                    ,TBD
2019-07-28 ,   88686132.74 ,   37199311.70 ,   0.4194490226454766  ,51486821.03999999   ,  18879.99 ,  1888.00 ,TBD                      ,TBD                    ,TBD
2019-07-29 ,   87883295.97 ,   37509384.08 ,   0.426809027426603   ,50373911.89         ,  18739.12 ,  1873.91 ,TBD                      ,TBD                    ,TBD
2019-07-30 ,   88074968.16 ,   39014812.77 ,   0.4429727717769294  ,49060155.38999999   ,  19844.18 ,  1984.42 ,TBD                      ,TBD                    ,TBD
2019-07-31 ,   90683586.11 ,   39348399.30 ,   0.43390872580038947 ,51335186.81         ,  20001.28 ,  2000.13 ,TBD                      ,TBD                    ,TBD
2019-08-01 ,   93691761.72 ,   39674928.97 ,   0.4234623006510374  ,54016832.75         ,  19458.83 ,  1945.88 ,TBD                      ,TBD                    ,TBD
2019-08-02 ,   97311954.19 ,   40431936.55 ,   0.41548786977453256 ,56880017.64         ,  19984.70 ,  1998.47 ,TBD                      ,TBD                    ,TBD
2019-08-03 ,   99451333.19 ,   41241357.41 ,   0.41468883409746876 ,58209975.78         ,  19076.18 ,  1907.62 ,TBD                      ,TBD                    ,TBD
2019-08-04 ,   98964337.80 ,   41812558.66 ,   0.4225012725745738  ,57151779.14         ,  18778.83 ,  1877.88 ,TBD                      ,TBD                    ,TBD
2019-08-05 ,  101653740.88 ,   41094382.72 ,   0.4042584401149685  ,60559358.16         ,  19376.44 ,  1937.64 ,TBD                      ,TBD                    ,TBD
2019-08-06 ,  105964888.88 ,   41899912.89 ,   0.3954131725410441  ,64064975.989999995  ,  20134.82 ,  2013.48 ,TBD                      ,TBD                    ,TBD
2019-08-07 ,  105012318.43 ,   43772683.83 ,   0.4168338008762121  ,61239634.60000001   ,  21586.37 ,  2158.64 ,TBD                      ,TBD                    ,TBD
2019-08-08 ,  103320004.81 ,   43481578.72 ,   0.42084375431418447 ,59838426.09         ,  20675.75 ,  2067.58 ,TBD                      ,TBD                    ,TBD
2019-08-09 ,   98674208.49 ,   43456293.10 ,   0.440401739877184   ,55217915.38999999   ,  20371.59 ,  2037.16 ,TBD                      ,TBD                    ,TBD
2019-08-10 ,  100501964.56 ,   43619198.60 ,   0.4340133925835768  ,56882765.96         ,  20667.92 ,  2066.79 ,TBD                      ,TBD                    ,TBD
2019-08-11 ,   99563105.02 ,   43563385.02 ,   0.4375454643690461  ,55999719.99999999   ,  20318.95 ,  2031.90 ,TBD                      ,TBD                    ,TBD
2019-08-12 ,  101334687.50 ,   43798184.94 ,   0.4322131544541448  ,57536502.56         ,  20343.60 ,  2034.36 ,TBD                      ,TBD                    ,TBD
2019-08-13 ,  102708519.09 ,   44122405.17 ,   0.4295885634504868  ,58586113.92         ,  20370.79 ,  2037.08 ,TBD                      ,TBD                    ,TBD
2019-08-14 ,  102147459.31 ,   44490663.80 ,   0.43555330793865826 ,57656795.510000005  ,  20576.74 ,  2057.67 ,TBD                      ,TBD                    ,TBD
2019-08-15 ,   94766256.01 ,   42804391.96 ,   0.45168389849107426 ,51961864.050000004  ,  18857.68 ,  1885.77 ,TBD                      ,TBD                    ,TBD
2019-08-16 ,   98197162.89 ,   42576738.49 ,   0.43358420179302193 ,55620424.4          ,  18787.62 ,  1878.76 ,TBD                      ,TBD                    ,TBD
2019-08-17 ,  100807857.12 ,   43983358.16 ,   0.43630882965444784 ,56824498.96000001   ,  20010.13 ,  2001.01 ,TBD                      ,TBD                    ,TBD
2019-08-18 ,  100222859.16 ,   44238538.96 ,   0.4414016855114434  ,55984320.199999996  ,  20018.83 ,  2001.88 ,TBD                      ,TBD                    ,TBD
2019-08-19 ,  106747995.29 ,   44447514.59 ,   0.41637797945760374 ,62300480.7          ,  19923.36 ,  1992.34 ,TBD                      ,TBD                    ,TBD
2019-08-20 ,  109060316.89 ,   44869640.30 ,   0.4114204100952342  ,64190676.59         ,  19871.65 ,  1987.16 ,TBD                      ,TBD                    ,TBD
2019-08-21 ,  105403589.13 ,   44268408.35 ,   0.4199895726074504  ,61135180.779999994  ,  19580.05 ,  1958.00 ,TBD                      ,TBD                    ,TBD
2019-08-22 ,  104972610.11 ,   44625470.93 ,   0.42511537898540686 ,60347139.18         ,  19493.72 ,  1949.37 ,TBD                      ,TBD                    ,TBD
2019-08-23 ,  107508838.95 ,   45238331.45 ,   0.4207870896181788  ,62270507.5          ,  20113.98 ,  2011.40 ,TBD                      ,TBD                    ,TBD
2019-08-24 ,  107538119.79 ,   46309101.62 ,   0.4306296382197515  ,61229018.17000001   ,  20168.43 ,  2016.84 ,TBD                      ,TBD                    ,TBD
2019-08-25 ,  109080467.37 ,   46635903.24 ,   0.4275367017067448  ,62444564.13         ,  21450.96 ,  2145.10 ,TBD                      ,TBD                    ,TBD
2019-08-26 ,  108757959.70 ,   46572084.28 ,   0.4282177084644224  ,62185875.42         ,  20719.51 ,  2071.95 ,TBD                      ,TBD                    ,TBD
2019-08-27 ,  107023439.83 ,   46234152.64 ,   0.43200024885613886 ,60789287.19         ,  20400.52 ,  2040.05 ,TBD                      ,TBD                    ,TBD
2019-08-28 ,  106403046.08 ,   45903275.62 ,   0.4314094127106779  ,60499770.46         ,  20388.18 ,  2038.82 ,TBD                      ,TBD                    ,TBD
2019-08-29 ,  100434705.20 ,   45298230.83 ,   0.45102169354503163 ,55136474.370000005  ,  20084.33 ,  2008.43 ,TBD                      ,TBD                    ,TBD
2019-08-30 ,  107116001.75 ,   45332994.59 ,   0.4232140282439174  ,61783007.16         ,  19538.95 ,  1953.89 ,TBD                      ,TBD                    ,TBD
2019-08-31 ,  106890852.70 ,   45269670.75 ,   0.4235130472488035  ,61621181.95         ,  19518.62 ,  1951.86 ,TBD                      ,TBD                    ,TBD
2019-09-01 ,  108641364.98 ,   45186711.21 ,   0.4159254738590454  ,63454653.77         ,  18842.83 ,  1884.28 ,TBD                      ,TBD                    ,TBD
2019-09-02 ,  109724348.67 ,   44811020.98 ,   0.4083963270064221  ,64913327.690000005  ,  19156.59 ,  1915.66 ,TBD                      ,TBD                    ,TBD
2019-09-03 ,  111985742.16 ,   44790221.95 ,   0.39996361220704174 ,67195520.21         ,  18605.14 ,  1860.51 ,TBD                      ,TBD                    ,TBD
2019-09-04 ,  111948865.28 ,   44290929.25 ,   0.39563535672489486 ,67657936.03         ,  18093.09 ,  1809.31 ,TBD                      ,TBD                    ,TBD
2019-09-05 ,  109644957.78 ,   44488684.53 ,   0.40575221543033    ,65156273.25         ,  18557.15 ,  1855.71 ,TBD                      ,TBD                    ,TBD
2019-09-06 ,  111470100.44 ,   44258743.25 ,   0.39704587216930654 ,67211357.19         ,  18159.39 ,  1815.94 ,TBD                      ,TBD                    ,TBD
2019-09-07 ,  108249664.85 ,   43932596.43 ,   0.40584510345483993 ,64317068.419999994  ,  17960.21 ,  1796.02 ,TBD                      ,TBD                    ,TBD
2019-09-08 ,  113140387.08 ,   43079141.97 ,   0.38075830463209687 ,70061245.11         ,  17517.88 ,  1751.79 ,TBD                      ,TBD                    ,TBD
2019-09-09 ,  112191227.19 ,   43260689.28 ,   0.3855977901617603  ,68930537.91         ,  17625.43 ,  1762.54 ,TBD                      ,TBD                    ,TBD
2019-09-10 ,  112859009.14 ,   43044779.68 ,   0.3814031330596174  ,69814229.46000001   ,  17383.18 ,  1738.32 ,TBD                      ,TBD                    ,TBD
2019-09-11 ,  111584080.00 ,   43326646.69 ,   0.38828699120878174 ,68257433.31         ,  17700.39 ,  1770.04 ,TBD                      ,TBD                    ,TBD
2019-09-12 ,  112278900.18 ,   43301209.38 ,   0.38565758402141126 ,68977690.80000001   ,  17502.13 ,  1750.21 ,TBD                      ,TBD                    ,TBD
2019-09-13 ,  112862070.84 ,   43900990.04 ,   0.38897912924384187 ,68961080.80000001   ,  16921.57 ,  1692.16 ,TBD                      ,TBD                    ,TBD
2019-09-14 ,  114342771.88 ,   44034764.74 ,   0.3851119228263369  ,70308007.13999999   ,  17561.67 ,  1756.17 ,TBD                      ,TBD                    ,TBD
2019-09-15 ,  109217890.27 ,   41935383.86 ,   0.3839607573111932  ,67282506.41         ,  16483.83 ,  1648.38 ,TBD                      ,TBD                    ,TBD
2019-09-16 ,  109229847.62 ,   40460053.43 ,   0.37041206512304753 ,68769794.19         ,  14550.10 ,  1327.31 ,TBD                      ,TBD                    ,TBD
2019-09-17 ,  109126556.49 ,   40968570.91 ,   0.37542255732915225 ,68157985.58         ,  14035.77 ,   973.44 ,TBD                      ,TBD                    ,TBD
2019-09-18 ,  115515080.63 ,   40896429.30 ,   0.35403541318551385 ,74618651.33         ,  14355.75 ,  1007.39 ,TBD                      ,TBD                    ,TBD
2019-09-19 ,  113081276.76 ,   40870307.60 ,   0.3614241788827854  ,72210969.16         ,  14245.92 ,  1005.05 ,TBD                      ,TBD                    ,TBD
2019-09-20 ,  117266296.27 ,   41435229.21 ,   0.3533430365584105  ,75831067.06         ,  14553.92 ,  1025.99 ,TBD                      ,TBD                    ,TBD
2019-09-21 ,  116839234.90 ,   41964600.04 ,   0.35916531014531655 ,74874634.86000001   ,  14635.43 ,  1037.31 ,TBD                      ,TBD                    ,TBD
2019-09-22 ,  115834605.06 ,   41818996.12 ,   0.3610233409812085  ,74015608.94         ,  14576.55 ,  1031.77 ,TBD                      ,TBD                    ,TBD
2019-09-23 ,  113874375.35 ,   42150356.91 ,   0.37014786496477586 ,71724018.44         ,  14899.71 ,  1060.64 ,TBD                      ,TBD                    ,TBD
2019-09-24 ,  111601266.54 ,   41645270.14 ,   0.3731612680674511  ,69955996.4          ,  14507.94 ,  1033.36 ,TBD                      ,TBD                    ,TBD
2019-09-25 ,   99704094.21 ,   41401388.05 ,   0.41524260741789654 ,58302706.16         ,  15089.04 ,  1064.71 ,TBD                      ,TBD                    ,TBD
2019-09-26 ,  101365590.80 ,   41606215.44 ,   0.4104569914863062  ,59759375.36         ,  15478.50 ,  1089.14 ,TBD                      ,TBD                    ,TBD
2019-09-27 ,  102341835.79 ,   41619405.86 ,   0.40667050320849046 ,60722429.93000001   ,  14932.65 ,  1032.47 ,TBD                      ,TBD                    ,TBD
2019-09-28 ,  106699359.16 ,   42039230.43 ,   0.39399702829480426 ,64660128.73         ,  15096.89 ,  1045.77 ,TBD                      ,TBD                    ,TBD
2019-09-29 ,  105191763.89 ,   41849124.08 ,   0.3978365086050084  ,63342639.81         ,  14649.44 ,  1005.61 ,TBD                      ,TBD                    ,TBD
2019-09-30 ,  104825144.73 ,   41376224.86 ,   0.39471660131329633 ,63448919.870000005  ,  14727.22 ,  1006.45 ,TBD                      ,TBD                    ,TBD
2019-10-01 ,  107172705.71 ,   41716724.92 ,   0.38924766006077915 ,65455980.78999999   ,  14882.23 ,  1022.02 ,TBD                      ,TBD                    ,TBD
2019-10-02 ,  104118801.54 ,   41446747.64 ,   0.39807169336344245 ,62672053.900000006  ,  14528.74 ,   997.69 ,TBD                      ,TBD                    ,TBD
2019-10-03 ,  104936888.51 ,   41314993.40 ,   0.39371277333101856 ,63621895.11000001   ,  14596.35 ,   998.86 ,TBD                      ,TBD                    ,TBD
2019-10-04 ,  104160702.28 ,   41200924.28 ,   0.3955515216213268  ,62959778.0          ,  14959.09 ,  1028.98 ,TBD                      ,TBD                    ,TBD
2019-10-05 ,  104494805.62 ,   41459188.39 ,   0.39675836654281343 ,63035617.230000004  ,  14451.79 ,   984.18 ,TBD                      ,TBD                    ,TBD
2019-10-06 ,  104489700.40 ,   41873656.89 ,   0.40074434829176714 ,62616043.510000005  ,  15153.23 ,  1048.07 ,TBD                      ,TBD                    ,TBD
2019-10-07 ,  102495802.56 ,   41827247.14 ,   0.4080874152433194  ,60668555.42         ,  15122.65 ,  1053.90 ,TBD                      ,TBD                    ,TBD
2019-10-08 ,  109211592.24 ,   42022627.00 ,   0.3847817446672912  ,67188965.24         ,  15009.53 ,  1048.07 ,TBD                      ,TBD                    ,TBD
2019-10-09 ,  111574988.18 ,   42101089.21 ,   0.37733447161186157 ,69473898.97         ,  14610.43 ,  1011.48 ,TBD                      ,TBD                    ,TBD
2019-10-10 ,  115340147.90 ,   42465506.10 ,   0.3681762757649455  ,72874641.80000001   ,  14197.53 ,   979.18 ,TBD                      ,TBD                    ,TBD
2019-10-11 ,  114135721.15 ,   42523274.32 ,   0.3725676229277498  ,71612446.83000001   ,  14416.05 ,   998.18 ,TBD                      ,TBD                    ,TBD
2019-10-12 ,  113196957.62 ,   42301195.08 ,   0.373695512400645   ,70895762.54         ,  14168.48 ,   978.93 ,TBD                      ,TBD                    ,TBD
2019-10-13 ,  112577450.79 ,   42177353.28 ,   0.37465187729891747 ,70400097.51         ,  14281.55 ,   984.73 ,TBD                      ,TBD                    ,TBD
2019-10-14 ,  112691139.02 ,   41918496.00 ,   0.3719768596230132  ,70772643.02         ,  14191.04 ,   976.79 ,TBD                      ,TBD                    ,TBD
2019-10-15 ,  113201833.51 ,   42142088.60 ,   0.37227390487696704 ,71059744.91         ,  14425.48 ,   995.74 ,TBD                      ,TBD                    ,TBD
2019-10-16 ,  111202966.85 ,   42088897.39 ,   0.37848718053334923 ,69114069.46         ,  14275.24 ,   984.10 ,TBD                      ,TBD                    ,TBD
2019-10-17 ,  110545785.81 ,   42082964.49 ,   0.3806835708991194  ,68462821.32         ,  14139.22 ,   980.68 ,TBD                      ,TBD                    ,TBD
2019-10-18 ,  108733079.31 ,   42014122.08 ,   0.3863968752344166  ,66718957.230000004  ,  14220.62 ,   983.78 ,TBD                      ,TBD                    ,TBD
2019-10-19 ,  109887709.32 ,   41835105.64 ,   0.3807077779569826  ,68052603.67999999   ,  13894.42 ,   953.06 ,TBD                      ,TBD                    ,TBD
2019-10-20 ,  109069175.26 ,   41783065.53 ,   0.383087755366236   ,67286109.73         ,  14266.09 ,   989.80 ,TBD                      ,TBD                    ,TBD
2019-10-21 ,  110724748.89 ,   41965470.41 ,   0.3790071400540342  ,68759278.48         ,  13891.32 ,   954.54 ,TBD                      ,TBD                    ,TBD
2019-10-22 ,  109082486.18 ,   42158803.39 ,   0.38648553829651994 ,66923682.79000001   ,  14257.42 ,   980.82 ,TBD                      ,TBD                    ,TBD
2019-10-23 ,  105841657.68 ,   41488285.95 ,   0.3919844686808953  ,64353371.730000004  ,  14359.02 ,  1003.13 ,TBD                      ,TBD                    ,TBD
2019-10-24 ,  105935831.39 ,   40938398.14 ,   0.3864452433406253  ,64997433.25         ,  13379.08 ,   934.73 ,TBD                      ,TBD                    ,TBD
2019-10-25 ,  106618621.01 ,   40810983.92 ,   0.38277538701398367 ,65807637.09         ,  12797.36 ,   886.25 ,TBD                      ,TBD                    ,TBD
